bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7N4|Bacteria	30	45.45454545454545	S	PFAM KilA, N-terminal APSES-type HTH, DNA-binding	MHS436	bacteria_OG
2Z7NE|Bacteria	12	23.25581395348837	C	Phycocyanin beta subunit	MHS436	bacteria_OG
2Z7SI|Bacteria	1814	2583.648022878831	S	Protein of unknown function (DUF3388)	MHS436	bacteria_OG
2Z83G|Bacteria	38	90.47619047619048	S	NA	MHS436	bacteria_OG
2Z87P|Bacteria	5	23.80952380952381	C	photosynthetic electron transport in photosystem II	MHS436	bacteria_OG
2Z88M|Bacteria	2667	2271.398570216347	S	NA	MHS436	bacteria_OG
2Z89H|Bacteria	473	362.44497718601303	S	NA	MHS436	bacteria_OG
2Z8BZ|Bacteria	103	246.62566191977956	S	Replication initiator protein A	MHS436	bacteria_OG
2Z8PQ|Bacteria	94	63.299663299663294	S	NA	MHS436	bacteria_OG
2Z8QX|Bacteria	51	107.59493670886077	S	NA	MHS436	bacteria_OG
2Z8VR|Bacteria	70	47.043010752688176	S	NA	MHS436	bacteria_OG
2Z8XT|Bacteria	482	1161.3879850887736	S	YwhD family	MHS436	bacteria_OG
2Z90C|Bacteria	6	29.850746268656714	S	Protein of unknown function (DUF3710)	MHS436	bacteria_OG
2Z9DH|Bacteria	71	136.01532567049807	S	FRG	MHS436	bacteria_OG
2Z9IR|Bacteria	4	15.32567049808429	S	Protein of unknown function (DUF2793)	MHS436	bacteria_OG
2Z9JM|Bacteria	22	85.27131782945736	S	NAD-specific glutamate dehydrogenase	MHS436	bacteria_OG
2Z9XI|Bacteria	1701	2342.2381296121966	S	Nuclease-related domain	MHS436	bacteria_OG
2ZA62|Bacteria	45	89.50346738795008	S	Domain of unknown function (DUF4191)	MHS436	bacteria_OG
2ZAHJ|Bacteria	500	151.51515151515153	S	NA	MHS436	bacteria_OG
2ZAK5|Bacteria	1074	750.7271742782989	S	Accessory Sec system protein Asp1	MHS436	bacteria_OG
