bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7IA|Bacteria	36	50.41789356058107	S	Domain of unknown function (DUF1852)	MHS413	bacteria_OG
2Z7IB|Bacteria	34	54.988241585518324	S	NA	MHS413	bacteria_OG
2Z7PG|Bacteria	6	5.88235294117647	S	CRISPR-associated protein (Cas_Csy3)	MHS413	bacteria_OG
2Z7Q7|Bacteria	20	26.223067843489595	S	NA	MHS413	bacteria_OG
2Z7RG|Bacteria	2	4.11522633744856	C	protein-chromophore linkage	MHS413	bacteria_OG
2Z7S1|Bacteria	2	6.5359477124183005	S	adenylyltransferase	MHS413	bacteria_OG
2Z7SI|Bacteria	12412	15059.60359412539	S	Protein of unknown function (DUF3388)	MHS413	bacteria_OG
2Z7SP|Bacteria	6	10.879450879450879	S	NA	MHS413	bacteria_OG
2Z7SZ|Bacteria	97	127.9266856272803	S	3-methyladenine DNA glycosylase	MHS413	bacteria_OG
2Z7TB|Bacteria	9	11.344582404754323	S	5'-nucleotidase	MHS413	bacteria_OG
2Z7TF|Bacteria	11	38.44030365769496	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS413	bacteria_OG
2Z7TI|Bacteria	8	13.954094940010433	S	NA	MHS413	bacteria_OG
2Z7TU|Bacteria	41	43.66462552991051	S	NA	MHS413	bacteria_OG
2Z7U4|Bacteria	83	109.78835978835978	S	succinate dehydrogenase	MHS413	bacteria_OG
2Z7V0|Bacteria	43	83.3568396205604	S	Domain of unknown function (DUF4105)	MHS413	bacteria_OG
2Z7VA|Bacteria	3	6.802721088435374	P	photosynthetic electron transport in photosystem II	MHS413	bacteria_OG
2Z7WH|Bacteria	5	9.980039920159681	S	CRISPR-associated protein, Csd1 family	MHS413	bacteria_OG
2Z7WX|Bacteria	94	60.256410256410255	S	Arylsulfotransferase (ASST)	MHS413	bacteria_OG
2Z7Y3|Bacteria	4	5.188067444876784	S	NA	MHS413	bacteria_OG
2Z7YR|Bacteria	11	18.528306319003992	S	NA	MHS413	bacteria_OG
2Z7YX|Bacteria	7	18.103818103818103	S	photosynthesis	MHS413	bacteria_OG
2Z7Z6|Bacteria	131	98.88190076869321	S	Phage portal protein, SPP1 family	MHS413	bacteria_OG
2Z81U|Bacteria	191	61.9325551232166	S	Lantibiotic dehydratase, C terminus	MHS413	bacteria_OG
2Z82V|Bacteria	4	13.745704467353953	S	maintenance of DNA repeat elements	MHS413	bacteria_OG
2Z83G|Bacteria	55	165.8806448410409	S	NA	MHS413	bacteria_OG
2Z87P|Bacteria	42	61.77622173572935	C	photosynthetic electron transport in photosystem II	MHS413	bacteria_OG
2Z889|Bacteria	625	714.4547625662067	S	Histidine phosphatase superfamily (branch 2)	MHS413	bacteria_OG
2Z88M|Bacteria	13266	11527.506486885004	S	NA	MHS413	bacteria_OG
2Z88T|Bacteria	61	99.14926898908334	S	NA	MHS413	bacteria_OG
2Z89H|Bacteria	299	302.7256309762648	S	NA	MHS413	bacteria_OG
2Z89R|Bacteria	104	75.59955602738967	S	NA	MHS413	bacteria_OG
2Z8AD|Bacteria	5	14.531893004115226	S	Carbohydrate-binding domain-containing protein Cthe_2159	MHS413	bacteria_OG
2Z8BZ|Bacteria	3263	3770.001879647361	S	Replication initiator protein A	MHS413	bacteria_OG
2Z8CM|Bacteria	9	6	S	Crispr-associated cxxc_cxxc protein Cst1	MHS413	bacteria_OG
2Z8JK|Bacteria	19	21.163833805476866	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS413	bacteria_OG
2Z8JM|Bacteria	46	82.63483193633053	S	Domain of unknown function (DUF4194)	MHS413	bacteria_OG
2Z8KF|Bacteria	480	850.9745464782654	S	NA	MHS413	bacteria_OG
2Z8QS|Bacteria	72	155.38579067990833	S	NA	MHS413	bacteria_OG
2Z8QX|Bacteria	66	88.89631786095131	S	NA	MHS413	bacteria_OG
2Z8UG|Bacteria	15	23.615464994775337	S	YvbH-like oligomerisation region	MHS413	bacteria_OG
2Z8UN|Bacteria	2	3.8535645472061657	S	Protoglobin	MHS413	bacteria_OG
2Z8VQ|Bacteria	4	4.166666666666667	S	Glycosyl transferase family 2	MHS413	bacteria_OG
2Z8VR|Bacteria	1837	1229.0876509118536	S	NA	MHS413	bacteria_OG
2Z8W0|Bacteria	16	9.950248756218905	S	NA	MHS413	bacteria_OG
2Z8WP|Bacteria	10	14.556040756914118	S	NA	MHS413	bacteria_OG
2Z8XT|Bacteria	6907	17355.720922164666	S	YwhD family	MHS413	bacteria_OG
2Z8YK|Bacteria	1	3.9682539682539684	S	NA	MHS413	bacteria_OG
2Z8YX|Bacteria	17	28.76480541455161	S	Protein of unknown function (DUF2815)	MHS413	bacteria_OG
2Z8ZT|Bacteria	1	5.128205128205128	S	NA	MHS413	bacteria_OG
2Z8ZV|Bacteria	46	40.45734388742304	S	ABC-2 family transporter protein	MHS413	bacteria_OG
