bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7NE|Bacteria	2	4.7281323877068555	C	Phycocyanin beta subunit	MHS333	bacteria_OG
2Z7RG|Bacteria	8	16.46090534979424	C	protein-chromophore linkage	MHS333	bacteria_OG
2Z7RS|Bacteria	839	1920.8932088896104	S	Protein of unknown function (DUF2891)	MHS333	bacteria_OG
2Z7SC|Bacteria	4	14.652014652014651	S	NA	MHS333	bacteria_OG
2Z7SI|Bacteria	65	109.65644457951389	S	Protein of unknown function (DUF3388)	MHS333	bacteria_OG
2Z7U4|Bacteria	102	229.04776220326156	S	succinate dehydrogenase	MHS333	bacteria_OG
2Z7VA|Bacteria	7	8.905852417302798	P	photosynthetic electron transport in photosystem II	MHS333	bacteria_OG
2Z7VY|Bacteria	340	286.5836021105674	S	Psort location Cytoplasmic, score	MHS333	bacteria_OG
2Z802|Bacteria	32	79.18868109530975	S	phage tail protein	MHS333	bacteria_OG
2Z80P|Bacteria	59	115.68627450980392	S	NA	MHS333	bacteria_OG
2Z80V|Bacteria	2920	3804.831381206648	E	histidine decarboxylase	MHS333	bacteria_OG
2Z83I|Bacteria	1322	1531.2830914186911	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS333	bacteria_OG
2Z87P|Bacteria	25	82.325537799392	C	photosynthetic electron transport in photosystem II	MHS333	bacteria_OG
2Z88M|Bacteria	71	65.03532153521229	S	NA	MHS333	bacteria_OG
2Z89R|Bacteria	453	557.073050727476	S	NA	MHS333	bacteria_OG
2Z8BZ|Bacteria	15	23.60841872057602	S	Replication initiator protein A	MHS333	bacteria_OG
2Z8JK|Bacteria	47	75.1459060535291	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS333	bacteria_OG
2Z8P5|Bacteria	547	670.835988604507	S	Lantibiotic dehydratase, C terminus	MHS333	bacteria_OG
2Z8SJ|Bacteria	2	3.9682539682539684	S	PFAM Late competence development protein ComFB	MHS333	bacteria_OG
2Z8UC|Bacteria	141	234.7852038366421	S	NA	MHS333	bacteria_OG
2Z8XT|Bacteria	110	217.25720561386896	S	YwhD family	MHS333	bacteria_OG
2Z90C|Bacteria	851	2144.4875307662746	S	Protein of unknown function (DUF3710)	MHS333	bacteria_OG
2Z97R|Bacteria	4	7.751937984496124	S	Domain of unknown function (DUF4432)	MHS333	bacteria_OG
2Z980|Bacteria	167	404.69039896421464	S	NA	MHS333	bacteria_OG
2Z9GU|Bacteria	348	364.16997492522137	S	Carotene biosynthesis associated membrane protein	MHS333	bacteria_OG
2Z9JM|Bacteria	342	1294.4099378881988	S	NAD-specific glutamate dehydrogenase	MHS333	bacteria_OG
2Z9RP|Bacteria	4	8.492569002123142	S	NA	MHS333	bacteria_OG
2Z9UW|Bacteria	94	167.96818516973855	S	NA	MHS333	bacteria_OG
2Z9XI|Bacteria	102	164.47646085161665	S	Nuclease-related domain	MHS333	bacteria_OG
2Z9YC|Bacteria	4	4.1928721174004195	S	NA	MHS333	bacteria_OG
2ZA0R|Bacteria	19	12.369791666666666	S	Domain of unknown function (DUF4300)	MHS333	bacteria_OG
2ZA17|Bacteria	5	10.893246187363834	S	NA	MHS333	bacteria_OG
2ZA38|Bacteria	15	43.91198424217292	S	NA	MHS333	bacteria_OG
2ZAAY|Bacteria	66	231.57894736842107	S	NA	MHS333	bacteria_OG
2ZAIR|Bacteria	723	769.3975819573776	S	NA	MHS333	bacteria_OG
2ZAK5|Bacteria	12	7.648183556405354	S	Accessory Sec system protein Asp1	MHS333	bacteria_OG
2ZAQK|Bacteria	138	177.26452432129662	S	NA	MHS333	bacteria_OG
2ZARS|Bacteria	35	148.50351417515594	S	NA	MHS333	bacteria_OG
2ZAV8|Bacteria	645	1211.769993872924	S	EcsC protein family	MHS333	bacteria_OG
2ZAVY|Bacteria	128	646.4646464646464	S	NA	MHS333	bacteria_OG
2ZB5X|Bacteria	2	3.367003367003367	S	TraE protein	MHS333	bacteria_OG
2ZBEI|Bacteria	75	119.61722488038278	S	NA	MHS333	bacteria_OG
2ZBTG|Bacteria	2	10.582010582010582	S	NA	MHS333	bacteria_OG
2ZBU7|Bacteria	1087	1488.576779026217	S	Protein of unknown function (DUF3027)	MHS333	bacteria_OG
2ZBVG|Bacteria	26	74.96977624511962	S	Protein of unknown function (DUF2992)	MHS333	bacteria_OG
2ZBVN|Bacteria	43	117.97484579027477	S	Belongs to the UPF0403 family	MHS333	bacteria_OG
2ZC43|Bacteria	2130	3856.675163359537	S	NA	MHS333	bacteria_OG
2ZCCT|Bacteria	502	937.3486628977959	S	Glyoxalase-like domain	MHS333	bacteria_OG
2ZCFK|Bacteria	439	693.2652250755469	S	Protein of unknown function (DUF3071)	MHS333	bacteria_OG
2ZCGZ|Bacteria	392	830.5409649749273	S	NA	MHS333	bacteria_OG
2ZDVV|Bacteria	118	391.71187605017417	S	Protein of unknown function (DUF2530)	MHS333	bacteria_OG
2ZEMG|Bacteria	6	17.699115044247787	S	NA	MHS333	bacteria_OG
2ZERP|Bacteria	7	10.144927536231885	S	NA	MHS333	bacteria_OG
2ZF6Y|Bacteria	132	611.1111111111111	S	Staphylococcus haemolytic protein	MHS333	bacteria_OG
2ZF7P|Bacteria	1	3.584229390681003	S	Protein of unknown function (DUF3618)	MHS333	bacteria_OG
2ZF80|Bacteria	17	31.13553113553113	S	NA	MHS333	bacteria_OG
2ZF9G|Bacteria	4	7.49063670411985	S	NA	MHS333	bacteria_OG
2ZFSE|Bacteria	511	1892.5925925925924	S	Family of unknown function	MHS333	bacteria_OG
2ZFWE|Bacteria	39	114.92484317670731	S	NA	MHS333	bacteria_OG
2ZFXT|Bacteria	29	76.71957671957672	H	NA	MHS333	bacteria_OG
2ZG0D|Bacteria	30	43.44460613892355	S	NA	MHS333	bacteria_OG
2ZGCU|Bacteria	120	249.09190627753503	S	NA	MHS333	bacteria_OG
2ZGG4|Bacteria	1	4.219409282700422	S	NA	MHS333	bacteria_OG
2ZGM1|Bacteria	9	27.522935779816514	S	NA	MHS333	bacteria_OG
2ZGWI|Bacteria	39	104.33153027825685	S	NA	MHS333	bacteria_OG
2ZH0T|Bacteria	15	48.64751481988144	S	Family of unknown function (DUF5327)	MHS333	bacteria_OG
2ZH8X|Bacteria	195	660.751257024549	S	NA	MHS333	bacteria_OG
2ZHDW|Bacteria	11	20.146520146520146	S	NA	MHS333	bacteria_OG
2ZHWX|Bacteria	11	13.784461152882205	S	Protein of unknown function (DUF2505)	MHS333	bacteria_OG
2ZICA|Bacteria	738	777.1626900942618	S	NA	MHS333	bacteria_OG
2ZIVX|Bacteria	4	10.666666666666666	S	NA	MHS333	bacteria_OG
2ZJ01|Bacteria	635	3751.700680272109	S	NA	MHS333	bacteria_OG
2ZJ24|Bacteria	48	82.21784385707747	S	NA	MHS333	bacteria_OG
2ZJ86|Bacteria	20	51.28205128205128	S	NA	MHS333	bacteria_OG
2ZJDM|Bacteria	5	10.1010101010101	S	NA	MHS333	bacteria_OG
2ZJJ8|Bacteria	2	12.121212121212121	S	NA	MHS333	bacteria_OG
2ZJV9|Bacteria	43	176.95473251028807	S	NA	MHS333	bacteria_OG
2ZK5V|Bacteria	48	126.98412698412699	S	NA	MHS333	bacteria_OG
2ZKEJ|Bacteria	2	10.75268817204301	S	NA	MHS333	bacteria_OG
2ZKHQ|Bacteria	11	21.31782945736434	S	NA	MHS333	bacteria_OG
2ZKSR|Bacteria	4	6.230529595015576	S	NA	MHS333	bacteria_OG
2ZMPZ|Bacteria	16	82.05128205128204	S	NA	MHS333	bacteria_OG
2ZMV9|Bacteria	8	32.92181069958848	S	NA	MHS333	bacteria_OG
2ZNZ6|Bacteria	59	175.10388267755482	S	NA	MHS333	bacteria_OG
2ZP8Y|Bacteria	10	23.980815347721823	S	NA	MHS333	bacteria_OG
2ZPNR|Bacteria	449	673.8662612533182	S	NA	MHS333	bacteria_OG
2ZPT1|Bacteria	8	34.18803418803419	S	NA	MHS333	bacteria_OG
2ZPU3|Bacteria	4	21.85792349726776	S	NA	MHS333	bacteria_OG
2ZQ2R|Bacteria	31	79.48717948717949	S	NA	MHS333	bacteria_OG
2ZR52|Bacteria	10	16.835016835016837	S	Putative zincin peptidase	MHS333	bacteria_OG
2ZRKW|Bacteria	7	10.369653986675264	S	NA	MHS333	bacteria_OG
2ZRNR|Bacteria	30	71.88977091700826	S	NA	MHS333	bacteria_OG
2ZRP6|Bacteria	7	19.9653517366732	S	NA	MHS333	bacteria_OG
2ZRSZ|Bacteria	126	763.6363636363636	S	NA	MHS333	bacteria_OG
2ZRV8|Bacteria	1	5.847953216374268	S	NA	MHS333	bacteria_OG
2ZRZZ|Bacteria	1	3.8314176245210727	S	NA	MHS333	bacteria_OG
2ZS8K|Bacteria	48	136.75213675213675	S	Acyl-CoA carboxylase epsilon subunit	MHS333	bacteria_OG
2ZSEJ|Bacteria	1	3.367003367003367	L	NA	MHS333	bacteria_OG
2ZSJ3|Bacteria	245	441.4716277874173	S	NA	MHS333	bacteria_OG
2ZTF8|Bacteria	7	23.064748871200482	S	NA	MHS333	bacteria_OG
2ZTVJ|Bacteria	273	505.37418007559444	S	Protein of unknown function (DUF3618)	MHS333	bacteria_OG
2ZU5G|Bacteria	1	3.436426116838488	S	NA	MHS333	bacteria_OG
2ZVAX|Bacteria	113	197.33327158156933	S	NA	MHS333	bacteria_OG
2ZVJF|Bacteria	737	1861.4950531762183	S	NA	MHS333	bacteria_OG
2ZW25|Bacteria	74	163.3977026265642	S	Protein of unknown function (DUF3090)	MHS333	bacteria_OG
2ZWGX|Bacteria	145	284.42515570797485	S	Protein of unknown function (DUF3145)	MHS333	bacteria_OG
2ZWWZ|Bacteria	79	102.29083629670215	S	NA	MHS333	bacteria_OG
2ZX1G|Bacteria	3	12.5	S	NA	MHS333	bacteria_OG
2ZX30|Bacteria	5	14.245014245014247	S	InterPro IPR009666	MHS333	bacteria_OG
2ZYP7|Bacteria	16	26.143790849673202	S	NA	MHS333	bacteria_OG
301E5|Bacteria	48	111.57288695839819	S	biosynthesis protein	MHS333	bacteria_OG
302A8|Bacteria	30	46.72897196261682	S	NA	MHS333	bacteria_OG
302HW|Bacteria	1	4.219409282700422	S	NA	MHS333	bacteria_OG
302WR|Bacteria	36	118.41778440139096	S	NA	MHS333	bacteria_OG
302XS|Bacteria	12	30.075187969924812	S	NA	MHS333	bacteria_OG
30339|Bacteria	2	6.472491909385114	S	NA	MHS333	bacteria_OG
3037F|Bacteria	5	21.53846153846154	S	NA	MHS333	bacteria_OG
303S0|Bacteria	2	4.975124378109452	S	NA	MHS333	bacteria_OG
303XN|Bacteria	5	13.88888888888889	S	LPXTG cell wall anchor motif	MHS333	bacteria_OG
3041H|Bacteria	10	42.997289399231484	S	NA	MHS333	bacteria_OG
3044Z|Bacteria	27	157.04568895270017	S	antibacterial protein	MHS333	bacteria_OG
3045R|Bacteria	7	31.963470319634702	S	NA	MHS333	bacteria_OG
3045W|Bacteria	1	5.376344086021505	S	NA	MHS333	bacteria_OG
3045X|Bacteria	6	23.420091973640545	S	NA	MHS333	bacteria_OG
30466|Bacteria	34	149.12280701754386	S	NA	MHS333	bacteria_OG
3049Z|Bacteria	6	10.309278350515465	S	NA	MHS333	bacteria_OG
304B0|Bacteria	1	3.436426116838488	S	Protein of unknown function (DUF3139)	MHS333	bacteria_OG
304B2|Bacteria	8	6.410256410256411	S	NA	MHS333	bacteria_OG
304GX|Bacteria	60	233.67890165312411	S	NA	MHS333	bacteria_OG
304HT|Bacteria	2	8.333333333333334	S	NA	MHS333	bacteria_OG
304IB|Bacteria	4	22.14960058097313	S	NA	MHS333	bacteria_OG
304IG|Bacteria	1	4.065040650406504	S	NA	MHS333	bacteria_OG
3050P|Bacteria	110	121.4445211786372	S	NA	MHS333	bacteria_OG
3051Q|Bacteria	222	291.5821922968185	S	NA	MHS333	bacteria_OG
3052M|Bacteria	29	33.21878579610539	S	NA	MHS333	bacteria_OG
3052N|Bacteria	50	104.40944881889764	S	NA	MHS333	bacteria_OG
3052T|Bacteria	71	117.71609347892642	S	NA	MHS333	bacteria_OG
30533|Bacteria	47	35.44494720965309	S	NA	MHS333	bacteria_OG
3053D|Bacteria	11	16.666666666666664	S	ABC-2 family transporter protein	MHS333	bacteria_OG
3054N|Bacteria	100	160.25641025641025	S	NA	MHS333	bacteria_OG
3054P|Bacteria	106	164.11252608101302	S	Protein of unknown function (DUF2750)	MHS333	bacteria_OG
30556|Bacteria	61	87.23432343234323	S	Protein of unknown function, DUF536	MHS333	bacteria_OG
3055E|Bacteria	21	52.443533478016235	O	Trypsin	MHS333	bacteria_OG
30561|Bacteria	40	80.22062198094281	S	NA	MHS333	bacteria_OG
3056J|Bacteria	200	392.156862745098	S	NA	MHS333	bacteria_OG
3056Q|Bacteria	7	14.480504845616407	S	NA	MHS333	bacteria_OG
3056X|Bacteria	20	45.50833594375413	S	NA	MHS333	bacteria_OG
3057C|Bacteria	34	66.64763807620952	S	NA	MHS333	bacteria_OG
3057D|Bacteria	9	27.103799266185348	K	NA	MHS333	bacteria_OG
3057E|Bacteria	15	35.97122302158274	S	Domain of unknown function with cystatin-like fold (DUF4467)	MHS333	bacteria_OG
3057F|Bacteria	29	51.236381987116694	S	NA	MHS333	bacteria_OG
3057G|Bacteria	7	17.15686274509804	S	NA	MHS333	bacteria_OG
3057S|Bacteria	15	28.57142857142857	S	NA	MHS333	bacteria_OG
30589|Bacteria	22	66.57559198542805	S	Protein of unknown function (DUF3139)	MHS333	bacteria_OG
3058V|Bacteria	6	25.047295992940075	S	NA	MHS333	bacteria_OG
30595|Bacteria	110	457.48196248196246	S	Belongs to the UPF0346 family	MHS333	bacteria_OG
3059S|Bacteria	21	88.60759493670886	S	NA	MHS333	bacteria_OG
3059W|Bacteria	12	50.63291139240506	S	NA	MHS333	bacteria_OG
305A2|Bacteria	14	42.813455657492355	S	NA	MHS333	bacteria_OG
305A3|Bacteria	27	76.27118644067797	S	NA	MHS333	bacteria_OG
305AA|Bacteria	66	263.17719900397066	S	NA	MHS333	bacteria_OG
305AG|Bacteria	13	45.17996020980286	S	NA	MHS333	bacteria_OG
305AS|Bacteria	6	16.39344262295082	S	NA	MHS333	bacteria_OG
305B1|Bacteria	6	11.363636363636363	S	Protein of unknown function (DUF4064)	MHS333	bacteria_OG
305B4|Bacteria	8	29.304029304029303	N	NA	MHS333	bacteria_OG
305BG|Bacteria	6	25.974025974025974	S	NA	MHS333	bacteria_OG
305BI|Bacteria	14	39.794871794871796	S	NA	MHS333	bacteria_OG
305BR|Bacteria	1	4.694835680751174	S	NA	MHS333	bacteria_OG
305BU|Bacteria	8	28.57905982905983	S	NA	MHS333	bacteria_OG
305BV|Bacteria	7	37.634408602150536	S	regulation of RNA biosynthetic process	MHS333	bacteria_OG
305C1|Bacteria	13	51.83160721135405	S	NA	MHS333	bacteria_OG
305CA|Bacteria	37	123.33333333333333	S	YozE SAM-like fold	MHS333	bacteria_OG
305CC|Bacteria	8	25.532954614867755	S	NA	MHS333	bacteria_OG
305CE|Bacteria	2	6.5359477124183005	S	NA	MHS333	bacteria_OG
305CG|Bacteria	10	37.878787878787875	S	NA	MHS333	bacteria_OG
305CH|Bacteria	66	123.39919618208701	S	NA	MHS333	bacteria_OG
305CM|Bacteria	1	4.62962962962963	S	NA	MHS333	bacteria_OG
305CS|Bacteria	32	165.15700483091786	S	NA	MHS333	bacteria_OG
305CW|Bacteria	12	50	S	YozE SAM-like fold	MHS333	bacteria_OG
305D2|Bacteria	4	8.597883597883598	S	NA	MHS333	bacteria_OG
