bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7NE|Bacteria	3	11.68091168091168	C	Phycocyanin beta subunit	MHS393	bacteria_OG
2Z7RG|Bacteria	13	27.083333333333336	C	protein-chromophore linkage	MHS393	bacteria_OG
2Z7RS|Bacteria	4	15.833333333333334	S	Protein of unknown function (DUF2891)	MHS393	bacteria_OG
2Z7TF|Bacteria	2	9.66183574879227	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS393	bacteria_OG
2Z7U4|Bacteria	1	3.663003663003663	S	succinate dehydrogenase	MHS393	bacteria_OG
2Z7VA|Bacteria	36	57.698898672096824	P	photosynthetic electron transport in photosystem II	MHS393	bacteria_OG
2Z7VY|Bacteria	5	23.073476702508962	S	Psort location Cytoplasmic, score	MHS393	bacteria_OG
2Z7YX|Bacteria	3	12.345679012345679	S	photosynthesis	MHS393	bacteria_OG
2Z80V|Bacteria	15	15.576323987538942	E	histidine decarboxylase	MHS393	bacteria_OG
2Z81S|Bacteria	1	3.875968992248062	C	PFAM Phycobilisome protein	MHS393	bacteria_OG
2Z83G|Bacteria	27	89.99801368222421	S	NA	MHS393	bacteria_OG
2Z83I|Bacteria	19	34.81454093314968	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS393	bacteria_OG
2Z85C|Bacteria	8	29.28308425384449	C	protein-chromophore linkage	MHS393	bacteria_OG
2Z87P|Bacteria	178	332.79404564291104	C	photosynthetic electron transport in photosystem II	MHS393	bacteria_OG
2Z8AX|Bacteria	4	8.130081300813009	C	Phycobilisome protein	MHS393	bacteria_OG
2Z8GZ|Bacteria	2	6.802721088435375	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors	MHS393	bacteria_OG
2Z8JK|Bacteria	31	75.23537446176577	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS393	bacteria_OG
2Z8QS|Bacteria	5	17.81045751633987	S	NA	MHS393	bacteria_OG
2Z8WM|Bacteria	26	26.91511387163561	S	NA	MHS393	bacteria_OG
2Z96Y|Bacteria	10	18.726591760299623	S	UPF0259 membrane protein	MHS393	bacteria_OG
2Z980|Bacteria	145	355.6507694977242	S	NA	MHS393	bacteria_OG
2Z9GU|Bacteria	5	6.887052341597796	S	Carotene biosynthesis associated membrane protein	MHS393	bacteria_OG
2Z9SP|Bacteria	50	98.0392156862745	S	Domain of unknown function (DUF4263)	MHS393	bacteria_OG
2ZA0R|Bacteria	54	35.15625	S	Domain of unknown function (DUF4300)	MHS393	bacteria_OG
2ZA17|Bacteria	12	26.143790849673202	S	NA	MHS393	bacteria_OG
2ZA62|Bacteria	6	7.4074074074074066	S	Domain of unknown function (DUF4191)	MHS393	bacteria_OG
2ZAIR|Bacteria	9	13.88888888888889	S	NA	MHS393	bacteria_OG
2ZAPU|Bacteria	36	72.67534116153601	C	Phycobilisome protein	MHS393	bacteria_OG
2ZAQK|Bacteria	32	45.01940999889984	S	NA	MHS393	bacteria_OG
2ZARS|Bacteria	62	285.161494116718	S	NA	MHS393	bacteria_OG
2ZAV8|Bacteria	12	17.46724890829694	S	EcsC protein family	MHS393	bacteria_OG
2ZBU7|Bacteria	30	37.45318352059925	S	Protein of unknown function (DUF3027)	MHS393	bacteria_OG
2ZBVN|Bacteria	2	4.566210045662101	S	Belongs to the UPF0403 family	MHS393	bacteria_OG
2ZBXH|Bacteria	3	12.93577065228249	S	NA	MHS393	bacteria_OG
2ZC17|Bacteria	4	9.732360097323602	S	NA	MHS393	bacteria_OG
2ZC43|Bacteria	3772	6695.51952133269	S	NA	MHS393	bacteria_OG
2ZCFK|Bacteria	10	9.057971014492752	S	Protein of unknown function (DUF3071)	MHS393	bacteria_OG
2ZCGZ|Bacteria	296	620.5450733752621	S	NA	MHS393	bacteria_OG
2ZDBH|Bacteria	2	6.006006006006006	S	NA	MHS393	bacteria_OG
2ZFBC|Bacteria	45	38.86010362694301	S	NA	MHS393	bacteria_OG
2ZFSE|Bacteria	19	70.20933977455717	S	Family of unknown function	MHS393	bacteria_OG
2ZFW4|Bacteria	4	14.336917562724013	S	MT0933-like antitoxin protein	MHS393	bacteria_OG
2ZFXT|Bacteria	36	95.23809523809524	H	NA	MHS393	bacteria_OG
2ZGG4|Bacteria	2	5.208333333333333	S	NA	MHS393	bacteria_OG
2ZGQC|Bacteria	2	9.132420091324201	S	NA	MHS393	bacteria_OG
2ZGWI|Bacteria	1	3.7037037037037033	S	NA	MHS393	bacteria_OG
2ZH8X|Bacteria	3	10.204081632653061	S	NA	MHS393	bacteria_OG
2ZI1F|Bacteria	24	43.01075268817204	S	NA	MHS393	bacteria_OG
2ZIY1|Bacteria	3	8.620689655172415	S	NA	MHS393	bacteria_OG
2ZJ01|Bacteria	9	30.612244897959187	S	NA	MHS393	bacteria_OG
2ZJBS|Bacteria	1	5.291005291005291	S	NA	MHS393	bacteria_OG
2ZJVY|Bacteria	2	7.8431372549019605	S	NA	MHS393	bacteria_OG
2ZK5V|Bacteria	7	18.51851851851852	S	NA	MHS393	bacteria_OG
2ZKID|Bacteria	2	8.658008658008658	S	NA	MHS393	bacteria_OG
2ZKSR|Bacteria	28	44.44444444444444	S	NA	MHS393	bacteria_OG
2ZMB7|Bacteria	2	6.0606060606060606	S	NA	MHS393	bacteria_OG
2ZMJ2|Bacteria	2	3.875968992248062	S	PFAM photosystem I reaction centre, subunit XI	MHS393	bacteria_OG
2ZMPZ|Bacteria	2	10.256410256410255	S	NA	MHS393	bacteria_OG
2ZNE6|Bacteria	9	18.404907975460123	S	NA	MHS393	bacteria_OG
2ZNZ6|Bacteria	2	10.256410256410255	S	NA	MHS393	bacteria_OG
2ZP7Y|Bacteria	10	17.452006980802793	S	NA	MHS393	bacteria_OG
2ZPIN|Bacteria	3	8.928571428571429	S	NA	MHS393	bacteria_OG
2ZPKF|Bacteria	4	9.66183574879227	S	ATP synthase I	MHS393	bacteria_OG
2ZPNR|Bacteria	7	7.963594994311718	S	NA	MHS393	bacteria_OG
2ZPT1|Bacteria	2	8.547008547008547	S	NA	MHS393	bacteria_OG
2ZPU3|Bacteria	6	32.78688524590164	S	NA	MHS393	bacteria_OG
2ZQWX|Bacteria	8	24.922118380062305	S	Elongation factor P	MHS393	bacteria_OG
2ZR3M|Bacteria	120	295.0472835795578	S	Nickel-containing superoxide dismutase	MHS393	bacteria_OG
2ZRS4|Bacteria	9	40	S	NA	MHS393	bacteria_OG
2ZRV8|Bacteria	3	17.543859649122805	S	NA	MHS393	bacteria_OG
2ZS8K|Bacteria	8	22.792022792022795	S	Acyl-CoA carboxylase epsilon subunit	MHS393	bacteria_OG
2ZSEJ|Bacteria	2	6.734006734006734	L	NA	MHS393	bacteria_OG
2ZTVJ|Bacteria	8	13.468013468013469	S	Protein of unknown function (DUF3618)	MHS393	bacteria_OG
2ZTX4|Bacteria	7	38.25136612021858	S	NA	MHS393	bacteria_OG
2ZTZQ|Bacteria	1	3.8314176245210727	S	NA	MHS393	bacteria_OG
2ZVAX|Bacteria	1	6.410256410256411	S	NA	MHS393	bacteria_OG
2ZW3K|Bacteria	3	6.41025641025641	S	NA	MHS393	bacteria_OG
2ZWTE|Bacteria	2	6.872852233676976	S	Protein of unknown function (DUF2516)	MHS393	bacteria_OG
2ZX1G|Bacteria	1	4.166666666666667	S	NA	MHS393	bacteria_OG
2ZX30|Bacteria	77	226.16422083355283	S	InterPro IPR009666	MHS393	bacteria_OG
2ZXFM|Bacteria	6	14.814814814814813	S	NA	MHS393	bacteria_OG
2ZXRR|Bacteria	10	38.75968992248062	S	NA	MHS393	bacteria_OG
2ZYP7|Bacteria	5	13.31686734588865	S	NA	MHS393	bacteria_OG
302WR|Bacteria	2	7.135225885225886	S	NA	MHS393	bacteria_OG
30466|Bacteria	83	364.03508771929825	S	NA	MHS393	bacteria_OG
3049Z|Bacteria	4	16.325170747959355	S	NA	MHS393	bacteria_OG
304HC|Bacteria	2	7.168458781362006	S	NA	MHS393	bacteria_OG
3052N|Bacteria	1	4.065040650406504	S	NA	MHS393	bacteria_OG
3054N|Bacteria	1	3.367003367003367	S	NA	MHS393	bacteria_OG
3054P|Bacteria	8	11.544011544011545	S	Protein of unknown function (DUF2750)	MHS393	bacteria_OG
3056J|Bacteria	22	59.782608695652165	S	NA	MHS393	bacteria_OG
3058J|Bacteria	6	11.695906432748538	S	NA	MHS393	bacteria_OG
3058S|Bacteria	2	6.006006006006006	S	NA	MHS393	bacteria_OG
30595|Bacteria	38	145.95959595959596	S	Belongs to the UPF0346 family	MHS393	bacteria_OG
305CA|Bacteria	3	15.873015873015873	S	YozE SAM-like fold	MHS393	bacteria_OG
305CC|Bacteria	1	5.208333333333333	S	NA	MHS393	bacteria_OG
305CS|Bacteria	4	19.305555555555557	S	NA	MHS393	bacteria_OG
305FF|Bacteria	1	3.745318352059925	S	NA	MHS393	bacteria_OG
305GJ|Bacteria	2	7.575757575757575	S	NA	MHS393	bacteria_OG
305H3|Bacteria	1	5.05050505050505	S	NA	MHS393	bacteria_OG
306ST|Bacteria	7	9.07911802853437	S	Relaxase/Mobilisation nuclease domain	MHS393	bacteria_OG
30AVQ|Bacteria	4	19.047619047619047	S	Putative Holin-like Toxin (Hol-Tox)	MHS393	bacteria_OG
30CQR|Bacteria	4	11.204481792717088	S	NA	MHS393	bacteria_OG
30D1S|Bacteria	190	510.752688172043	S	NA	MHS393	bacteria_OG
30D4W|Bacteria	1	4.385964912280701	S	NA	MHS393	bacteria_OG
30DSN|Bacteria	3	14.034352744030162	S	NA	MHS393	bacteria_OG
30FZT|Bacteria	4	16.877637130801688	S	NA	MHS393	bacteria_OG
30HKY|Bacteria	5	19.607843137254903	S	NA	MHS393	bacteria_OG
30HSW|Bacteria	16	47.1976401179941	S	Transmembrane domain of unknown function (DUF3566)	MHS393	bacteria_OG
