other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MCT4|Others	2	4.246284501061571	L	DNA mismatch repair protein Msh6. Source PGD	MHS377	other_OG
1MDM3|Others	6	10.152284263959391	S	DUF185 family protein. Source PGD	MHS377	other_OG
1MFAQ|Others	4	17.094017094017094	S	Source PGD	MHS377	other_OG
1MJPT|Others	1120	5258.215962441314	-	-	MHS377	other_OG
23R7U|Others	2	8.438818565400844	K	PFAM helix-turn-helix domain protein	MHS377	other_OG
23SVD|Others	2	5.797101449275363	F	COG0299 Folate-dependent phosphoribosylglycinamide formyltransferase PurN	MHS377	other_OG
23W1F|Others	2	6.872852233676976	J	Seems to be required for maximal rate of protein biosynthesis. Enhances ribosome dissociation into subunits and stabilizes the binding of the initiator Met-tRNA(I) to 40 S ribosomal subunits	MHS377	other_OG
23WMZ|Others	3	10.638297872340427	-	-	MHS377	other_OG
2F9WG|Others	2	10.584677419354838	S	Pfam:GVQW	MHS377	other_OG
2FC0B|Others	1	4.830917874396135	-	-	MHS377	other_OG
2FDWY|Others	2	3.4013605442176873	-	-	MHS377	other_OG
2NBM6|Others	24	26.86732141251633	E	-	MHS377	other_OG
2S72P|Others	6	10.309278350515465	-	-	MHS377	other_OG
2S75Z|Others	2	6.006006006006006	-	-	MHS377	other_OG
2S761|Others	3	8.333333333333334	-	-	MHS377	other_OG
2S7RI|Others	5	10.1010101010101	S	DDE superfamily endonuclease	MHS377	other_OG
2SBQF|Others	2	6.5359477124183005	-	-	MHS377	other_OG
2SCCX|Others	31	49.20634920634921	-	-	MHS377	other_OG
2SEYV|Others	134	357.3333333333333	-	-	MHS377	other_OG
2SF6P|Others	2	8.658008658008658	-	-	MHS377	other_OG
2SQ9Y|Others	2	7.49063670411985	-	-	MHS377	other_OG
2SRBY|Others	42	106.19220152855628	-	-	MHS377	other_OG
2SW5Y|Others	3	13.513513513513514	-	-	MHS377	other_OG
2SWGZ|Others	6	22.22222222222222	-	-	MHS377	other_OG
2SZSZ|Others	8	33.47472322262238	-	-	MHS377	other_OG
2T20Q|Others	14	16.147635524798154	-	-	MHS377	other_OG
2XAJK|Others	18	64.61352657004831	A	bromo domain	MHS377	other_OG
2XCNM|Others	8	16.771488469601678	P	Cation efflux family	MHS377	other_OG
2XF0J|Others	48	71.98722958035279	C	Photosynthetic reaction centre protein	MHS377	other_OG
34K08|Others	32	42.32804232804233	C	response to herbicide	MHS377	other_OG
34K7W|Others	2	8.771929824561402	Z	Belongs to the actin family	MHS377	other_OG
37IAA|Others	4	22.598870056497177	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	MHS377	other_OG
37NGF|Others	3	7.518796992481203	G	chitin binding	MHS377	other_OG
37PTM|Others	2	9.25925925925926	U	Belongs to the small GTPase superfamily. Arf family	MHS377	other_OG
381XB|Others	103	613.0952380952381	-	-	MHS377	other_OG
38EJA|Others	12404	43285.90741676034	O	Belongs to the heat shock protein 70 family	MHS377	other_OG
39N4Q|Others	60	39.761431411530815	IQ	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS377	other_OG
39TZY|Others	6	10.92896174863388	I	queuine tRNA-ribosyltransferase activity	MHS377	other_OG
3A8AU|Others	6	16.129032258064516	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone	MHS377	other_OG
3AUZ8|Others	6	16.260162601626018	S	Protein of unknown function (DUF2423)	MHS377	other_OG
3B9G3|Others	36	41.95804195804196	J	translation release factor activity	MHS377	other_OG
3B9MQ|Others	3	11.458890672373819	T	protein serine/threonine phosphatase activity	MHS377	other_OG
3B9RB|Others	2	7.49063670411985	O	aminopeptidase activity	MHS377	other_OG
3B9WN|Others	285	241.35773707456934	S	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS377	other_OG
3B9YC|Others	2	7.092198581560284	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	MHS377	other_OG
3BA18|Others	7	30.79966001314316	O	heat shock	MHS377	other_OG
3BA5H|Others	20	42.805506040800154	L	K02A2.6-like	MHS377	other_OG
3BB55|Others	2	8.438818565400844	J	translation	MHS377	other_OG
3BB5I|Others	6	24.67027911397938	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	MHS377	other_OG
3BB7W|Others	3	16.39344262295082	T	Belongs to the OSBP family	MHS377	other_OG
3BBG4|Others	2	6.944444444444445	K	histone acetylation	MHS377	other_OG
3BBGP|Others	11	45.24403570140079	Z	ATP binding	MHS377	other_OG
3BBVA|Others	3	12.5	O	proteasome-activating ATPase activity	MHS377	other_OG
3BBWM|Others	23	31.811894882434302	K	lung ciliated cell differentiation	MHS377	other_OG
3BC0T|Others	4	10.1010101010101	U	GTP binding	MHS377	other_OG
3BC3M|Others	2	3.898635477582846	O	Tripartite motif-containing protein 16-like	MHS377	other_OG
3BC6F|Others	10	37.03703703703704	T	Ryanodine Receptor	MHS377	other_OG
3BC93|Others	1	4.329004329004329	T	inferior endocardial cushion morphogenesis	MHS377	other_OG
3BCEE|Others	15	9.689922480620154	C	proton-transporting ATP synthase activity, rotational mechanism	MHS377	other_OG
3BCMY|Others	13	39.46476964769648	D	cell division	MHS377	other_OG
3BDY5|Others	2	7.326007326007326	T	regulation of hair cycle by canonical Wnt signaling pathway	MHS377	other_OG
3BE8V|Others	1	4.065040650406504	S	Rap protein signal transduction	MHS377	other_OG
3BEGN|Others	159	135.85255302631907	S	mannose metabolic process	MHS377	other_OG
3BEKQ|Others	3	12.866980790141355	K	negative regulation of RIG-I signaling pathway	MHS377	other_OG
3BEKS|Others	2	10.256410256410255	U	GTPase activity	MHS377	other_OG
3BGCX|Others	4	5.797101449275363	C	electron transport coupled proton transport	MHS377	other_OG
3BGHW|Others	1	4.504504504504505	OT	cop9 signalosome complex subunit	MHS377	other_OG
3BHNK|Others	6	18.51851851851852	S	methyltransferase activity	MHS377	other_OG
3BI15|Others	1	3.9682539682539684	S	protein kinase activity	MHS377	other_OG
3BI6U|Others	1	3.7878787878787876	G	L-leucine import across plasma membrane	MHS377	other_OG
3BIB8|Others	1	4.11522633744856	T	phosphoric diester hydrolase activity	MHS377	other_OG
3BIC8|Others	467	655.3383305397749	S	-	MHS377	other_OG
3BIF0|Others	4	14.184397163120568	G	behavioral response to nutrient	MHS377	other_OG
3BJCW|Others	31	30.481809242871194	S	-	MHS377	other_OG
3BK87|Others	2	3.436426116838488	L	Belongs to the helicase family	MHS377	other_OG
3BKA8|Others	12	36.69724770642202	S	50S ribosome-binding GTPase	MHS377	other_OG
3BMA5|Others	2	6.802721088435375	G	Removes the phosphate from trehalose 6-phosphate to produce free trehalose	MHS377	other_OG
3BMU4|Others	2	4.662004662004662	S	Transposase IS4	MHS377	other_OG
3BNKS|Others	17	28.713483680654676	E	Cobalamin-independent synthase, Catalytic domain	MHS377	other_OG
3BNS8|Others	1	4.694835680751174	S	Belongs to the MHC class I family	MHS377	other_OG
3BPBA|Others	2	7.49063670411985	J	structural constituent of ribosome	MHS377	other_OG
3BPSP|Others	14	13.182674199623351	S	Protein of unknown function (DUF 659)	MHS377	other_OG
3BPYG|Others	66	159.94629812155068	S	proton channel activity	MHS377	other_OG
