fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	476	477.02402333839194	L	Dna repair helicase rad25	MHS407	fungi_OG
3NTVI|Fungi	392	456.77640151931547	I	cytomegalovirus gh-receptor family protein	MHS407	fungi_OG
3NTVJ|Fungi	1	3.623188405797101	A	RNA recognition domain-containing protein	MHS407	fungi_OG
3NTVK|Fungi	3780	3824.851843313518	I	Cral trio domain protein	MHS407	fungi_OG
3NTVM|Fungi	845	878.6455209276145	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS407	fungi_OG
3NTVQ|Fungi	1188	1459.6341433084394	S	mRNA processing protein	MHS407	fungi_OG
3NTVR|Fungi	530	826.3110860373858	F	Golgi to endosome transport protein	MHS407	fungi_OG
3NTVW|Fungi	203	440.2606653680593	U	snare protein	MHS407	fungi_OG
3NTVY|Fungi	1115	1375.2361592288569	G	Fructose-2,6-bisphosphatase	MHS407	fungi_OG
3NTVZ|Fungi	105	202.84854031014714	E	dioxygenase	MHS407	fungi_OG
3NTW3|Fungi	6051	5741.379864399504	T	transporter	MHS407	fungi_OG
3NTW4|Fungi	975	916.8076009311385	H	Thiamine biosynthetic bifunctional	MHS407	fungi_OG
3NTW5|Fungi	2744	3019.7446161631924	B	histone deacetylase	MHS407	fungi_OG
3NTW8|Fungi	2186	1357.8651135660193	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS407	fungi_OG
3NTW9|Fungi	4318	11177.363210453545	J	Belongs to the universal ribosomal protein uL5 family	MHS407	fungi_OG
3NTWB|Fungi	129	190.6076650702129	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS407	fungi_OG
3NTWD|Fungi	356	462.076054118536	T	serine threonine-protein kinase	MHS407	fungi_OG
3NTWE|Fungi	16149	18289.74441141695	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS407	fungi_OG
3NTWF|Fungi	456	283.62831631510625	B	histone deacetylase	MHS407	fungi_OG
3NTWG|Fungi	860	651.9216577291795	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS407	fungi_OG
3NTWH|Fungi	1502	2191.5693674319964	J	Belongs to the universal ribosomal protein uS5 family	MHS407	fungi_OG
3NTWM|Fungi	3044	2821.964517973034	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS407	fungi_OG
3NTWN|Fungi	436	745.3449969714053	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS407	fungi_OG
3NTWQ|Fungi	240	293.410224211094	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS407	fungi_OG
3NTWS|Fungi	1427	1378.1243565266934	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS407	fungi_OG
3NTWU|Fungi	1166	1142.8348141549861	T	serine threonine-protein phosphatase	MHS407	fungi_OG
3NTWV|Fungi	57	116.09137119210672	P	Phosphate transporter	MHS407	fungi_OG
3NTWW|Fungi	377	586.6974493334582	S	Mitochondrial protein	MHS407	fungi_OG
3NTWY|Fungi	493	666.4862663910868	T	STE STE20 PAKA protein kinase	MHS407	fungi_OG
3NTX1|Fungi	1700	709.0043173268504	K	phd transcription factor	MHS407	fungi_OG
3NTX5|Fungi	68	100.74074074074073	E	Prephenate dehydratase	MHS407	fungi_OG
3NTX6|Fungi	1146	780.7046468102925	UY	Nuclear pore complex	MHS407	fungi_OG
3NTX7|Fungi	2248	1446.5338614963398	UY	Importin 11	MHS407	fungi_OG
3NTXD|Fungi	1313	1338.2145404159155	L	Dna polymerase gamma	MHS407	fungi_OG
