bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7RC|Bacteria	70	54.390054390054395	C	Glycine/sarcosine/betaine reductase component B subunits	MHS363	bacteria_OG
2Z7SI|Bacteria	190	225.38552787663107	S	Protein of unknown function (DUF3388)	MHS363	bacteria_OG
2Z7T1|Bacteria	893	1140.048070553947	S	PFAM Suppressor of fused	MHS363	bacteria_OG
2Z7U4|Bacteria	1032	1335.897667921919	S	succinate dehydrogenase	MHS363	bacteria_OG
2Z87P|Bacteria	49	204.09745293466221	C	photosynthetic electron transport in photosystem II	MHS363	bacteria_OG
2Z889|Bacteria	180	180.72289156626505	S	Histidine phosphatase superfamily (branch 2)	MHS363	bacteria_OG
2Z88M|Bacteria	216	166.66666666666666	S	NA	MHS363	bacteria_OG
2Z8JM|Bacteria	51	163.39767538397675	S	Domain of unknown function (DUF4194)	MHS363	bacteria_OG
2Z8M1|Bacteria	38	134.7517730496454	S	Protein of unknown function (DUF4876)	MHS363	bacteria_OG
2Z8QX|Bacteria	222	247.34372171394352	S	NA	MHS363	bacteria_OG
2Z8XT|Bacteria	9	46.15384615384615	S	YwhD family	MHS363	bacteria_OG
2Z90C|Bacteria	1250	1942.3121177417345	S	Protein of unknown function (DUF3710)	MHS363	bacteria_OG
2Z9GU|Bacteria	684	832.2967906455418	S	Carotene biosynthesis associated membrane protein	MHS363	bacteria_OG
2Z9K4|Bacteria	136	171.7171717171717	S	Domain of unknown function (DUF1837)	MHS363	bacteria_OG
2Z9XI|Bacteria	149	195.8576998050682	S	Nuclease-related domain	MHS363	bacteria_OG
2Z9YC|Bacteria	481	520.5627705627705	S	NA	MHS363	bacteria_OG
2Z9ZP|Bacteria	1	5.847953216374268	S	Conserved TM helix	MHS363	bacteria_OG
2ZA62|Bacteria	849	1769.9576409253827	S	Domain of unknown function (DUF4191)	MHS363	bacteria_OG
2ZB59|Bacteria	34	70.83333333333334	S	capsule polysaccharide biosynthetic process	MHS363	bacteria_OG
