fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	139	245.1499118165785	L	Dna repair helicase rad25	MHS387	fungi_OG
3NTVI|Fungi	128	72.4391624221845	I	cytomegalovirus gh-receptor family protein	MHS387	fungi_OG
3NTVK|Fungi	8083	4924.31626389486	I	Cral trio domain protein	MHS387	fungi_OG
3NTVM|Fungi	669	618.4557976994574	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS387	fungi_OG
3NTVQ|Fungi	52	129.482664125608	S	mRNA processing protein	MHS387	fungi_OG
3NTVR|Fungi	266	357.25024699338735	F	Golgi to endosome transport protein	MHS387	fungi_OG
3NTVW|Fungi	200	457.9149128536352	U	snare protein	MHS387	fungi_OG
3NTVY|Fungi	504	914.9193133456778	G	Fructose-2,6-bisphosphatase	MHS387	fungi_OG
3NTVZ|Fungi	289	244.50084602368867	E	dioxygenase	MHS387	fungi_OG
3NTW1|Fungi	26	57.77777777777778	Q	Short chain dehydrogenase	MHS387	fungi_OG
3NTW3|Fungi	1982	1503.986814156822	T	transporter	MHS387	fungi_OG
3NTW4|Fungi	110	110.05007622578233	H	Thiamine biosynthetic bifunctional	MHS387	fungi_OG
3NTW5|Fungi	2110	1085.7388668911337	B	histone deacetylase	MHS387	fungi_OG
3NTW8|Fungi	1008	411.9696466849997	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS387	fungi_OG
3NTW9|Fungi	4699	13522.746842955277	J	Belongs to the universal ribosomal protein uL5 family	MHS387	fungi_OG
3NTWB|Fungi	202	389.36932215234106	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS387	fungi_OG
3NTWD|Fungi	180	162.60162601626016	T	serine threonine-protein kinase	MHS387	fungi_OG
3NTWE|Fungi	5293	6946.048886613919	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS387	fungi_OG
3NTWF|Fungi	82	207.91873963515752	B	histone deacetylase	MHS387	fungi_OG
3NTWG|Fungi	515	373.164954128793	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS387	fungi_OG
3NTWH|Fungi	410	391.5950334288443	J	Belongs to the universal ribosomal protein uS5 family	MHS387	fungi_OG
3NTWM|Fungi	2937	1956.8177387003886	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS387	fungi_OG
3NTWN|Fungi	1110	1010.8175498485559	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS387	fungi_OG
3NTWS|Fungi	872	585.6652554076338	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS387	fungi_OG
3NTWU|Fungi	515	590.7585031350609	T	serine threonine-protein phosphatase	MHS387	fungi_OG
3NTWV|Fungi	226	426.25082709828473	P	Phosphate transporter	MHS387	fungi_OG
