virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIK|Virus	6	7.968127490039841	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS584	virus_OG
4QAIU|Virus	7	12.089810017271159	S	HNH endonuclease	MHS584	virus_OG
4QAJ1|Virus	756	1232.2128846910687	S	Domain of unknown function (DUF4355)	MHS584	virus_OG
4QAK6|Virus	1967	1846.3958709577946	S	N-acetylmuramoyl-L-alanine amidase activity	MHS584	virus_OG
4QAKZ|Virus	584	153.22987713547212	S	N-acetyltransferase activity	MHS584	virus_OG
4QAPV|Virus	347	447.4163622142355	S	DNA binding	MHS584	virus_OG
4QAR6|Virus	11	20.484171322160147	L	dUTP diphosphatase activity	MHS584	virus_OG
4QAR7|Virus	552	427.35029100758464	S	Phage portal protein, SPP1 Gp6-like	MHS584	virus_OG
4QARF|Virus	613	474.21024451186867	S	Pfam:Terminase_3C	MHS584	virus_OG
4QATP|Virus	22	36.85092127303183	S	NA	MHS584	virus_OG
4QAU9|Virus	44	81.85145091427754	S	Single-strand binding protein family	MHS584	virus_OG
4QAVQ|Virus	519	937.3852218362167	S	Phage major tail protein 2	MHS584	virus_OG
4QAX8|Virus	104	127.12421297145302	S	calcium ion binding	MHS584	virus_OG
4QAZF|Virus	19	46.38819961400606	S	Protein of unknwon function (DUF3310)	MHS584	virus_OG
4QB0W|Virus	3	7.299270072992702	S	Protein of unknown function (DUF1064)	MHS584	virus_OG
4QB1F|Virus	3	10.989010989010989	S	NA	MHS584	virus_OG
4QB6U|Virus	83	201.94647201946472	S	Terminase small subunit	MHS584	virus_OG
4QBA1|Virus	50	44.80286738351254	S	Putative transposase DNA-binding domain	MHS584	virus_OG
4QBBW|Virus	2	6.5359477124183005	S	NA	MHS584	virus_OG
4QBCW|Virus	151	462.56935552710195	S	Phage gp6-like head-tail connector protein	MHS584	virus_OG
4QBDC|Virus	165	335.3658536585366	S	Pfam:Phage_holin_4_1	MHS584	virus_OG
4QBET|Virus	20	56.49717514124294	S	hydrolase activity, acting on ester bonds	MHS584	virus_OG
4QBFR|Virus	54	81.81818181818181	S	ERF superfamily	MHS584	virus_OG
4QBGM|Virus	4	8.547008547008547	S	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MHS584	virus_OG
4QBHS|Virus	55	58.760683760683754	S	DNA metabolic process	MHS584	virus_OG
4QBHW|Virus	460	743.9457186185764	S	NA	MHS584	virus_OG
4QBI8|Virus	20	45.98428518694299	S	Helix-turn-helix of insertion element transposase	MHS584	virus_OG
4QBSI|Virus	2226	1140.7131519376912	S	NA	MHS584	virus_OG
4QBX7|Virus	7	25.925925925925924	S	Pfam:Holin_SPP1	MHS584	virus_OG
4QBXB|Virus	2	3.7878787878787876	S	Phage minor structural protein GP20	MHS584	virus_OG
4QCCB|Virus	15	32.25806451612903	S	Pfam:Peptidase_M78	MHS584	virus_OG
4QCN3|Virus	30	32.467532467532465	S	NA	MHS584	virus_OG
4QD4X|Virus	37	92.70353302611367	S	NA	MHS584	virus_OG
4QE0Y|Virus	90	147.05882352941177	S	Pfam:Gamma_PGA_hydro	MHS584	virus_OG
4QE7B|Virus	431	235.5859801380398	S	metallocarboxypeptidase activity	MHS584	virus_OG
4QEIG|Virus	9	24.793388429752067	S	NA	MHS584	virus_OG
4QF1I|Virus	16	16.877637130801688	S	Pentapeptide repeats (8 copies)	MHS584	virus_OG
4QF38|Virus	32	34.63203463203463	S	RNA ligase (ATP) activity	MHS584	virus_OG
4QFB2|Virus	1	5.208333333333333	S	NA	MHS584	virus_OG
4QFF8|Virus	18	51.282051282051285	S	NA	MHS584	virus_OG
4QFMT|Virus	18	22.813688212927755	S	NA	MHS584	virus_OG
4QFVV|Virus	21	31.818181818181817	S	Pfam:HNHc_6	MHS584	virus_OG
4QFXF|Virus	17	46.44808743169399	L	Helix-turn-helix domain	MHS584	virus_OG
4QGWR|Virus	55	103.57815442561204	S	Phage terminase large subunit	MHS584	virus_OG
4QH4R|Virus	2	5.46448087431694	S	Pfam:Phi29_Phage_SSB	MHS584	virus_OG
4QHAU|Virus	14	38.88888888888889	S	NA	MHS584	virus_OG
