fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVH|Fungi	83	114.62325634930477	Q	amine oxidase	MHS398	fungi_OG
3NTVI|Fungi	16	25.157232704402514	I	cytomegalovirus gh-receptor family protein	MHS398	fungi_OG
3NTVK|Fungi	26	69.74849935415241	I	Cral trio domain protein	MHS398	fungi_OG
3NTVQ|Fungi	3	9.857215336667391	S	mRNA processing protein	MHS398	fungi_OG
3NTVR|Fungi	8	17.660044150110373	F	Golgi to endosome transport protein	MHS398	fungi_OG
3NTVT|Fungi	21	49.34904242118767	O	leucine carboxyl methyltransferase	MHS398	fungi_OG
3NTVU|Fungi	20	15.360983102918587	S	pyrophosphatase	MHS398	fungi_OG
3NTVW|Fungi	7	25.90169899287764	U	snare protein	MHS398	fungi_OG
3NTVZ|Fungi	52	73.23396620729086	E	dioxygenase	MHS398	fungi_OG
3NTW3|Fungi	137	331.6584238029282	T	transporter	MHS398	fungi_OG
3NTW4|Fungi	3	10.101010101010102	H	Thiamine biosynthetic bifunctional	MHS398	fungi_OG
3NTW5|Fungi	34	79.42634621652685	B	histone deacetylase	MHS398	fungi_OG
3NTW8|Fungi	28	28.87312931740206	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS398	fungi_OG
3NTW9|Fungi	65	178.67446583592053	J	Belongs to the universal ribosomal protein uL5 family	MHS398	fungi_OG
3NTWC|Fungi	30	25.252525252525253	S	NA	MHS398	fungi_OG
3NTWE|Fungi	83	83.79221441148047	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS398	fungi_OG
3NTWF|Fungi	2	8.130081300813009	B	histone deacetylase	MHS398	fungi_OG
3NTWG|Fungi	30	39.52569169960474	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS398	fungi_OG
3NTWI|Fungi	34	46.515151515151516	Q	acetyl-CoA synthetase-like protein	MHS398	fungi_OG
3NTWK|Fungi	6	37.03703703703704	GMO	GDP-mannose pyrophosphorylase	MHS398	fungi_OG
3NTWM|Fungi	6	11.11111111111111	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS398	fungi_OG
3NTWV|Fungi	9	32.25806451612903	P	Phosphate transporter	MHS398	fungi_OG
3NTWZ|Fungi	9	20.833333333333332	S	rangtp-binding protein	MHS398	fungi_OG
3NTX1|Fungi	57	41.065180576382204	K	phd transcription factor	MHS398	fungi_OG
3NTX2|Fungi	12	37.38652388506963	Q	short chain dehydrogenase reductase	MHS398	fungi_OG
3NTX7|Fungi	38	99.09111968154065	UY	Importin 11	MHS398	fungi_OG
3NTXA|Fungi	12	32.520325203252035	Q	Polyamine oxidase	MHS398	fungi_OG
3NTXB|Fungi	7	22.0125786163522	L	or apyrimidinic site) lyase	MHS398	fungi_OG
3NTXC|Fungi	8	30.3030303030303	Q	Cytochrome p-450	MHS398	fungi_OG
3NTXD|Fungi	38	27.758963608020213	L	Dna polymerase gamma	MHS398	fungi_OG
3NTXE|Fungi	11	40.29304029304029	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS398	fungi_OG
