fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTW3|Fungi	33	120.87912087912088	T	transporter	MHS335	fungi_OG
3NTW9|Fungi	528	1120.1021503302354	J	Belongs to the universal ribosomal protein uL5 family	MHS335	fungi_OG
3NTWE|Fungi	161	164.62167689161555	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS335	fungi_OG
3NTWM|Fungi	21	41.666666666666664	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS335	fungi_OG
3NTWV|Fungi	145	79.23497267759562	P	Phosphate transporter	MHS335	fungi_OG
3NTX1|Fungi	37	92.73182957393483	K	phd transcription factor	MHS335	fungi_OG
3NTXD|Fungi	38	76.30522088353413	L	Dna polymerase gamma	MHS335	fungi_OG
3NTXF|Fungi	275	573.7879231241218	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS335	fungi_OG
3NTXR|Fungi	18	72.28915662650603	A	factor SLT11	MHS335	fungi_OG
3NTY2|Fungi	46	204.44444444444443	C	Fumarate hydratase	MHS335	fungi_OG
3NTY3|Fungi	1	4.761904761904762	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS335	fungi_OG
3NTY4|Fungi	136	144.8349307774228	J	YdiU domain protein	MHS335	fungi_OG
3NTYG|Fungi	64	118.5185185185185	S	Zz type zinc finger	MHS335	fungi_OG
3NTYW|Fungi	43	147.766323024055	P	transporter	MHS335	fungi_OG
3NTZ0|Fungi	35	144.0329218106996	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS335	fungi_OG
3NTZB|Fungi	21	58.333333333333336	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS335	fungi_OG
3NTZE|Fungi	362	625.0445612123091	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS335	fungi_OG
3NTZQ|Fungi	150	351.79893567821176	J	60S ribosomal protein L7	MHS335	fungi_OG
3NU07|Fungi	615	910.4368108453115	J	Belongs to the universal ribosomal protein uS3 family	MHS335	fungi_OG
3NU0R|Fungi	19	45.563549160671464	J	RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation	MHS335	fungi_OG
3NU0Y|Fungi	53	114.71861471861472	E	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	MHS335	fungi_OG
3NU19|Fungi	24	54.325955734406435	E	Belongs to the GMC oxidoreductase family	MHS335	fungi_OG
3NU1U|Fungi	21	89.85266652832537	J	eukaryotic peptide chain release factor subunit 1	MHS335	fungi_OG
3NU1W|Fungi	133	253.05142137176156	J	Belongs to the universal ribosomal protein uS4 family	MHS335	fungi_OG
3NU29|Fungi	7	35.35353535353535	T	Belongs to the OSBP family	MHS335	fungi_OG
3NU2R|Fungi	151	277.3934784304319	J	60S ribosomal protein L5	MHS335	fungi_OG
3NU3A|Fungi	5	19.566350685689358	S	S-adenosyl-L-methionine-dependent guanine N(1)- methyltransferase that catalyzes the formation of N(1)- methylguanine at position 9 (m1G9) in cytoplasmic tRNA	MHS335	fungi_OG
3NU3J|Fungi	4229	5977.630628401116	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	MHS335	fungi_OG
3NU42|Fungi	36	122.44897959183675	C	Belongs to the FAD-dependent glycerol-3-phosphate dehydrogenase family	MHS335	fungi_OG
3NU4G|Fungi	98	184.55743879472692	U	Snare-dependent exocytosis protein	MHS335	fungi_OG
3NU4V|Fungi	34	110.03236245954693	S	HEAT repeat protein	MHS335	fungi_OG
3NU50|Fungi	10	33.333333333333336	I	Belongs to the sterol desaturase family	MHS335	fungi_OG
3NU5K|Fungi	29	92.94871794871794	O	Cleaves proteins, imported into the mitochondrion, to their mature size. While most mitochondrial precursor proteins are processed to the mature form in one step by mitochondrial processing peptidase (MPP), the sequential cleavage by MIP of an octapeptide after initial processing by MPP is a required step for a subgroup of nuclear-encoded precursor proteins destined for the matrix or the inner membrane (By similarity)	MHS335	fungi_OG
3NU5Z|Fungi	417	406.893920478933	H	Belongs to the citrate synthase family	MHS335	fungi_OG
3NU6T|Fungi	134	294.80709649780755	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	MHS335	fungi_OG
3NU6Z|Fungi	25	43.63001745200698	O	26S proteasome, regulatory subunit	MHS335	fungi_OG
3NU75|Fungi	71	158.83668903803132	O	Belongs to the 14-3-3 family	MHS335	fungi_OG
3NU8C|Fungi	20	46.948356807511736	A	ATP-dependent, RNA helicase	MHS335	fungi_OG
3NU8K|Fungi	280	939.5217169852017	J	60s ribosomal protein	MHS335	fungi_OG
3NU8R|Fungi	118	230.80450733752622	O	Belongs to the peptidase M16 family	MHS335	fungi_OG
3NU8W|Fungi	40	205.16641828117238	O	Belongs to the Rab GDI family	MHS335	fungi_OG
3NU9D|Fungi	8	15.503875968992247	U	guanine nucleotide exchange factor	MHS335	fungi_OG
3NU9E|Fungi	175	371.5475637724593	J	Belongs to the universal ribosomal protein uL11 family	MHS335	fungi_OG
3NU9F|Fungi	247	241.36752136752136	S	)-reductase	MHS335	fungi_OG
3NU9Q|Fungi	14	46.66666666666667	U	Duf803 domain membrane protein	MHS335	fungi_OG
3NUA7|Fungi	104	288.2357028698492	E	Cysteine desulfurase	MHS335	fungi_OG
3NUAB|Fungi	15	28.90173410404624	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS335	fungi_OG
3NUAR|Fungi	31	66.66666666666666	I	acyl-CoA synthetase	MHS335	fungi_OG
3NUAT|Fungi	97	293.7005381449826	P	Catalyzes the first intracellular reaction of sulfate assimilation, forming adenosine-5'-phosphosulfate (APS) from inorganic sulfate and ATP. Plays an important role in sulfate activation as a component of the biosynthesis pathway of sulfur- containing amino acids	MHS335	fungi_OG
3NUB4|Fungi	207	278.3787742434359	J	60S ribosomal protein	MHS335	fungi_OG
3NUBR|Fungi	5	22.52252252252252	E	Dihydroxy-acid dehydratase	MHS335	fungi_OG
3NUBV|Fungi	57	219.53914141414143	J	Elongation factor	MHS335	fungi_OG
3NUCC|Fungi	20	48.661800486618006	T	GPI ethanolamine phosphate transferase	MHS335	fungi_OG
3NUCG|Fungi	27	95.74468085106383	K	TATA-box-binding protein	MHS335	fungi_OG
3NUCI|Fungi	534	574.528794373008	G	Glyceraldehyde-3-phosphate dehydrogenase	MHS335	fungi_OG
3NUCQ|Fungi	250	117.53773398289607	I	Belongs to the acyl-CoA oxidase family	MHS335	fungi_OG
3NUD1|Fungi	65	128.1084152371281	J	Belongs to the eukaryotic ribosomal protein eS6 family	MHS335	fungi_OG
3NUD5|Fungi	55	244.44444444444443	H	Catalyzes the formation of S-adenosylmethionine from methionine and ATP	MHS335	fungi_OG
3NUDD|Fungi	26	100.7751937984496	EGP	Involved in the biogenesis of the 60S ribosomal subunit	MHS335	fungi_OG
3NUDQ|Fungi	59	107.46812386156648	S	ATP-binding cassette sub-family F member 2	MHS335	fungi_OG
3NUDS|Fungi	9	34.090909090909086	S	Component of the SCF(sconB) E3 ubiquitin ligase complex involved in the regulation of sulfur metabolite repression, probably by mediating the inactivation or degradation of the metR transcription factor	MHS335	fungi_OG
3NUE7|Fungi	5	24.154589371980677	P	4-nitrophenylphosphatase	MHS335	fungi_OG
3NUEB|Fungi	248	238.23246878001922	P	Thiamine biosynthesis protein	MHS335	fungi_OG
3NUEC|Fungi	24	106.66666666666666	I	Belongs to the thiolase family	MHS335	fungi_OG
3NUET|Fungi	18	80	J	ribosomal protein	MHS335	fungi_OG
3NUEX|Fungi	1035	1725.820141408349	Q	Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide	MHS335	fungi_OG
3NUF5|Fungi	142	475.2425856743217	J	Belongs to the universal ribosomal protein uL3 family	MHS335	fungi_OG
3NUFA|Fungi	2536	2776.6814210439393	P	plasma membrane ATPase	MHS335	fungi_OG
3NUG7|Fungi	64	147.1264367816092	G	Cell wall	MHS335	fungi_OG
3NUGK|Fungi	14	34.82587064676617	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS335	fungi_OG
3NUH2|Fungi	13	67.70833333333333	A	poly-A polymerase	MHS335	fungi_OG
3NUH3|Fungi	12	18.34862385321101	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS335	fungi_OG
3NUH7|Fungi	27	58.047834518422746	O	Belongs to the heat shock protein 70 family	MHS335	fungi_OG
3NUHB|Fungi	30	111.1111111111111	DTZ	Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family	MHS335	fungi_OG
3NUHC|Fungi	292	540.8677893822206	J	Belongs to the universal ribosomal protein uL1 family	MHS335	fungi_OG
3NUHW|Fungi	391	522.9571724862061	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	MHS335	fungi_OG
3NUI0|Fungi	20	79.36507936507937	Q	monooxygenase	MHS335	fungi_OG
3NUI6|Fungi	131	147.99143708826062	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	MHS335	fungi_OG
3NUI9|Fungi	73	159.04139433551197	M	13-beta-glucan synthase	MHS335	fungi_OG
3NUID|Fungi	55	175.2309517755742	O	assists the folding of proteins upon ATP hydrolysis	MHS335	fungi_OG
3NUJ0|Fungi	115	329.3311403508772	H	Catalyzes the ferrous insertion into protoporphyrin IX	MHS335	fungi_OG
3NUJI|Fungi	279	657.0770580307064	J	Required for the assembly and or stability of the 40S ribosomal subunit. Required for the processing of the 20S rRNA- precursor to mature 18S rRNA in a late step of the maturation of 40S ribosomal subunits	MHS335	fungi_OG
3NUK2|Fungi	37	106.32183908045978	O	Heat Shock Protein	MHS335	fungi_OG
3NUKD|Fungi	119	422.80786749989363	T	Guanine nucleotide-binding protein subunit beta-like protein	MHS335	fungi_OG
3NUKK|Fungi	1634	2803.7274552935532	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. Subunit 2 transfers the electrons from cytochrome c via its binuclear copper A center to the bimetallic center of the catalytic subunit 1	MHS335	fungi_OG
3NUKP|Fungi	48	253.96825396825398	G	glycosyltransferase family 15 protein	MHS335	fungi_OG
3NUM5|Fungi	24	56.73758865248227	DUZ	Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family	MHS335	fungi_OG
3NUMJ|Fungi	46	129.94350282485877	H	Belongs to the alpha-IPM synthase homocitrate synthase family	MHS335	fungi_OG
3NUMX|Fungi	36	127.96947437904886	C	Belongs to the isocitrate lyase PEP mutase superfamily. Isocitrate lyase family	MHS335	fungi_OG
3NUMZ|Fungi	23	46.7479674796748	E	Glutamate synthase	MHS335	fungi_OG
3NUN2|Fungi	46	65.24822695035462	J	Leucyl-trna synthetase	MHS335	fungi_OG
3NUNA|Fungi	2	7.662835249042145	C	alcohol dehydrogenase	MHS335	fungi_OG
3NUQM|Fungi	1138	1591.4115856200278	C	Subunits I, II and III form the functional core of the enzyme complex	MHS335	fungi_OG
3NUQQ|Fungi	12	41.23711340206186	M	glycosyltransferase family 4 protein	MHS335	fungi_OG
3NUQS|Fungi	14	30.3030303030303	U	endosomal protein p24b	MHS335	fungi_OG
3NUQW|Fungi	22	109.45273631840796	H	Nicotinate phosphoribosyltransferase	MHS335	fungi_OG
3NUS2|Fungi	15	60.24096385542169	S	bem46 family	MHS335	fungi_OG
3NUS7|Fungi	162	238.93805309734512	G	Dihydroxyacetone kinase	MHS335	fungi_OG
3NUSR|Fungi	1	3.8314176245210727	C	Inorganic pyrophosphatase	MHS335	fungi_OG
3NUSV|Fungi	95	395.83333333333337	O	Serine palmitoyltransferase	MHS335	fungi_OG
