other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MDRW|Others	4	14.492753623188404	U	Source PGD	MHS331	other_OG
1MEH9|Others	605	967.5908886435202	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS331	other_OG
1MERW|Others	49	138.4180790960452	S	function. Source PGD	MHS331	other_OG
1MFKV|Others	73	194.66666666666666	L	Origin recognition complex subunit. Source PGD	MHS331	other_OG
1MFXH|Others	169	342.26871526642697	E	Urease. Source PGD	MHS331	other_OG
1MGDI|Others	96	62.01550387596899	L	DNA mismatch repair protein MLH3. Source PGD	MHS331	other_OG
1MGMC|Others	13	18.43971631205674	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS331	other_OG
1MH8V|Others	44	111.1111111111111	O	Source PGD	MHS331	other_OG
1MIFZ|Others	10	22.259405739782984	-	-	MHS331	other_OG
1MJPT|Others	27	126.7605633802817	-	-	MHS331	other_OG
23TA6|Others	5	13.774104683195592	P	COG3119 Arylsulfatase A and related enzymes	MHS331	other_OG
23WMZ|Others	21	74.46808510638299	-	-	MHS331	other_OG
2D0Q5|Others	8	36.03603603603604	S	RF-1 domain	MHS331	other_OG
2EWTI|Others	6	21.38964954498935	-	-	MHS331	other_OG
2F9WG|Others	12	59.30339714374368	S	Pfam:GVQW	MHS331	other_OG
2FC0B|Others	13	56.71305121862968	-	-	MHS331	other_OG
2NBM6|Others	339	377.0649313559495	E	-	MHS331	other_OG
2RZGN|Others	288	150.23474178403757	S	plant mutator transposase zinc finger	MHS331	other_OG
2RZRE|Others	4	8.547008547008547	-	-	MHS331	other_OG
2S5UM|Others	1799	3131.993893969045	C	LAGLIDADG endonuclease	MHS331	other_OG
2S6ZE|Others	98	358.97435897435895	-	-	MHS331	other_OG
2S8FT|Others	38	54.83405483405484	K	transferase activity, transferring acyl groups	MHS331	other_OG
2SCCX|Others	14	22.22222222222222	-	-	MHS331	other_OG
2SF6P|Others	537	2324.6753246753246	-	-	MHS331	other_OG
2SR8F|Others	4	15.32567049808429	-	-	MHS331	other_OG
2SW5Y|Others	482	1727.5985663082436	-	-	MHS331	other_OG
2SWXZ|Others	141	661.9718309859155	-	-	MHS331	other_OG
2SZSZ|Others	834	1311.8471737953578	-	-	MHS331	other_OG
2T0F6|Others	96	209.1743119266055	-	-	MHS331	other_OG
2XAM8|Others	1	4.329004329004329	U	Rab subfamily of small GTPases	MHS331	other_OG
2XAWD|Others	825	1371.1165463688299	O	Belongs to the peptidase A1 family	MHS331	other_OG
2XBEW|Others	1	6.5359477124183005	S	Fcf1	MHS331	other_OG
2XDMK|Others	12	72.53668763102725	A	LSM domain	MHS331	other_OG
2XDPM|Others	2	8.333333333333334	J	GatB/GatE catalytic domain	MHS331	other_OG
34GN9|Others	9	44.11764705882353	A	Splicing factor 3B subunit 1	MHS331	other_OG
34GTW|Others	149	241.40969162995594	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS331	other_OG
34GZY|Others	76	237.56606883504668	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS331	other_OG
34HBH|Others	5	26.881720430107528	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS331	other_OG
34I4X|Others	8	32.92181069958848	G	Lipase (class 3)	MHS331	other_OG
34J6J|Others	18	84.50704225352113	U	Rab subfamily of small GTPases	MHS331	other_OG
34JC7|Others	263	181.87307861220907	S	Predicted ATPase of the ABC class	MHS331	other_OG
34KN9|Others	25	68.63799283154123	O	Belongs to the ubiquitin-conjugating enzyme family	MHS331	other_OG
37JFH|Others	50	155.76323987538942	F	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family	MHS331	other_OG
37PTM|Others	7	35.8974358974359	U	Belongs to the small GTPase superfamily. Arf family	MHS331	other_OG
381XB|Others	2	11.904761904761903	-	-	MHS331	other_OG
389ZI|Others	244	677.7777777777778	-	-	MHS331	other_OG
38B7D|Others	80	58.22416302765647	O	post-chaperonin tubulin folding pathway	MHS331	other_OG
38B7J|Others	37	113.81809095452275	P	calcium-transporting ATPase activity	MHS331	other_OG
38BDM|Others	16	71.06782106782106	U	GTP binding	MHS331	other_OG
38BIW|Others	1	4.273504273504273	T	Rac GTPase binding	MHS331	other_OG
38BS8|Others	13	27.083333333333336	Z	heavy chain	MHS331	other_OG
38D42|Others	54	183.67346938775512	O	aspartic-type endopeptidase activity	MHS331	other_OG
38D6P|Others	1906	3872.7104408680552	I	phosphopantetheine binding	MHS331	other_OG
38DJE|Others	60	221.35076252723312	O	protein N-linked glycosylation via asparagine	MHS331	other_OG
38EJ9|Others	76	111.1111111111111	S	Domain of unknown function (DUF814)	MHS331	other_OG
38EJA|Others	1282	4469.8764348906925	O	Belongs to the heat shock protein 70 family	MHS331	other_OG
38EME|Others	30	65.78947368421052	U	ras-related GTP-binding protein	MHS331	other_OG
38FR7|Others	4	12.578616352201257	Q	ATPase activity	MHS331	other_OG
38GS1|Others	79	106.56946099319427	T	Camp-dependent protein kinase	MHS331	other_OG
39N4Q|Others	39	25.844930417495032	IQ	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS331	other_OG
39QRV|Others	5	12.165450121654501	J	Ribosomal protein S17	MHS331	other_OG
39T86|Others	64	203.17460317460316	J	U1 snRNA 3'-end processing	MHS331	other_OG
39TZY|Others	7	12.750455373406192	I	queuine tRNA-ribosyltransferase activity	MHS331	other_OG
39Y50|Others	18	25.641025641025642	S	Podospora anserina S mat genomic DNA chromosome	MHS331	other_OG
39ZU5|Others	53	176.66666666666669	J	structural constituent of ribosome	MHS331	other_OG
3A1NV|Others	22	94.57450761798587	Z	Belongs to the ATG8 family	MHS331	other_OG
3A1PZ|Others	21	124.99999999999999	-	-	MHS331	other_OG
3A3FA|Others	49	170.92731829573935	A	regulation of alternative mRNA splicing, via spliceosome	MHS331	other_OG
3A5W5|Others	21	67.3076923076923	K	helix-loop-helix dna-binding domain-containing protein	MHS331	other_OG
3B93Y|Others	2	6.349206349206349	P	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium	MHS331	other_OG
3B948|Others	2	8.438818565400844	T	GTP-Rho binding	MHS331	other_OG
3B95P|Others	162	189.47368421052633	B	Belongs to the histone deacetylase family. HD Type 1 subfamily	MHS331	other_OG
3B96T|Others	2	4.219409282700422	G	carbohydrate binding. It is involved in the biological process described with mannose metabolic process	MHS331	other_OG
3B96W|Others	3	16.597867217062262	W	integrin	MHS331	other_OG
3B9A7|Others	1	3.875968992248062	T	semaphorin receptor activity	MHS331	other_OG
3B9AA|Others	5	10.1010101010101	S	protein-glutamine gamma-glutamyltransferase activity	MHS331	other_OG
3B9B6|Others	2	3.6429872495446265	W	regulation of embryonic development	MHS331	other_OG
3B9DY|Others	2	7.662835249042145	T	guanylate cyclase activity	MHS331	other_OG
3B9F3|Others	2	6.289308176100628	U	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	MHS331	other_OG
3B9F4|Others	6	7.326007326007327	K	rhombomere 3 development	MHS331	other_OG
3B9FE|Others	59	200.68027210884355	J	methionyl-tRNA aminoacylation	MHS331	other_OG
3B9FW|Others	1	4.830917874396135	O	positive regulation of smooth muscle cell-matrix adhesion	MHS331	other_OG
3B9FX|Others	2	8.438818565400844	D	response to cell cycle checkpoint signaling	MHS331	other_OG
3B9G3|Others	1609	3103.865286440475	J	translation release factor activity	MHS331	other_OG
3B9GF|Others	2	4.08997955010225	Z	microtubule plus-end binding	MHS331	other_OG
3B9GP|Others	4	8.602150537634408	TU	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family	MHS331	other_OG
3B9HD|Others	17	46.070460704607044	A	splicing factor 3a, subunit 1	MHS331	other_OG
3B9I2|Others	9	28.659003831417625	E	Metalloendopeptidase activity. It is involved in the biological process described with proteolysis	MHS331	other_OG
3B9IR|Others	81	147.86802032295893	T	myosin light chain kinase activity	MHS331	other_OG
3B9IT|Others	27	34.530252059870314	T	positive regulation of cardioblast proliferation	MHS331	other_OG
3B9KF|Others	4	9.070294784580499	O	protein-disulfide reductase activity	MHS331	other_OG
3B9NH|Others	2	9.410130099785272	A	factor 6	MHS331	other_OG
3B9NQ|Others	5	13.050811722538477	B	Responsible for the deacetylation of lysine residues on the N-terminal part of the core histones (H2A, H2B, H3 and H4). Histone deacetylation gives a tag for epigenetic repression and plays an important role in transcriptional regulation, cell cycle progression and developmental events	MHS331	other_OG
3B9P0|Others	26	55.52718849644836	C	phosphoenolpyruvate carboxykinase activity	MHS331	other_OG
3B9P9|Others	13	53.37297874257515	S	RNA trimethylguanosine synthase activity	MHS331	other_OG
3B9PB|Others	4	4.61361014994233	P	chloride channel activity	MHS331	other_OG
3B9Q8|Others	2	8.130081300813009	O	ubiquitin-protein transferase activity	MHS331	other_OG
3B9RZ|Others	3	12.658227848101266	Z	actin filament severing	MHS331	other_OG
3B9ST|Others	1	3.584229390681003	U	clathrin light chain binding	MHS331	other_OG
3B9T6|Others	2	5.5096418732782375	O	Peptidyl-prolyl cis-trans isomerase	MHS331	other_OG
3B9U4|Others	1	4.830917874396135	Z	negative regulation of myosin-light-chain-phosphatase activity	MHS331	other_OG
3B9VC|Others	1	3.436426116838488	B	histone demethylase activity (H4-K20 specific)	MHS331	other_OG
3B9VE|Others	3	6.666666666666666	S	Zinc finger protein 36, C3H1 type-like	MHS331	other_OG
3B9VP|Others	2	5.952380952380952	O	e3 ubiquitin-protein ligase	MHS331	other_OG
3B9WD|Others	2	3.623188405797101	G	peptide-O-fucosyltransferase activity	MHS331	other_OG
3B9WI|Others	2	5.291005291005291	Z	Filamin C, gamma	MHS331	other_OG
3B9WN|Others	136	119.11933716534764	L	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS331	other_OG
3B9XE|Others	6	20	JO	La ribonucleoprotein domain family member	MHS331	other_OG
3B9Y9|Others	4	10.416666666666666	T	heparan sulfate proteoglycan	MHS331	other_OG
3BA18|Others	177	189.44001658700245	O	heat shock	MHS331	other_OG
3BA19|Others	4	11.49425287356322	Q	ATPase activity, coupled to transmembrane movement of substances	MHS331	other_OG
3BA2W|Others	4	6.033182503770739	T	sequestering of TGFbeta in extracellular matrix	MHS331	other_OG
3BA43|Others	2	8.333333333333334	T	Maguk P55 subfamily member	MHS331	other_OG
3BA55|Others	2	4.866180048661801	P	Sodium-dependent phosphate transport protein	MHS331	other_OG
3BA5H|Others	7	19.906475892391384	E	K02A2.6-like	MHS331	other_OG
3BA6S|Others	4	7.751937984496124	J	endoribonuclease activity, cleaving siRNA-paired mRNA	MHS331	other_OG
3BA6Z|Others	21	64.73209843004982	G	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity	MHS331	other_OG
3BA8A|Others	155	147.19848053181389	DZ	chromatin organization	MHS331	other_OG
3BA8E|Others	8	12.117563520731068	K	sequence-specific DNA binding	MHS331	other_OG
3BA9A|Others	4	13.644109825223588	K	nucleic acid binding	MHS331	other_OG
3BAB1|Others	2	8.713508713508713	S	identical protein binding	MHS331	other_OG
3BABB|Others	1	4.219409282700422	S	protein transport	MHS331	other_OG
3BABE|Others	6	16.260162601626018	O	26S proteasome non-ATPase regulatory subunit	MHS331	other_OG
3BAC4|Others	4	10.92896174863388	K	nuclear receptor subfamily 1, group H, member	MHS331	other_OG
3BACX|Others	4	14.708177278401998	T	positive regulation of endothelial cell chemotaxis	MHS331	other_OG
3BAE8|Others	2	4.166666666666667	T	negative regulation of pancreatic juice secretion	MHS331	other_OG
3BAE9|Others	1	5.555555555555555	S	protein localization to photoreceptor outer segment	MHS331	other_OG
3BAEQ|Others	10	52.083333333333336	T	calcium ion binding	MHS331	other_OG
3BAEU|Others	4	7.092198581560284	S	ubiquitin protein ligase binding	MHS331	other_OG
3BAEW|Others	15	60.44858982900289	T	Growth factor receptor-bound protein	MHS331	other_OG
3BAFT|Others	7	5.622489959839357	T	neurogenic locus notch homolog protein	MHS331	other_OG
3BAGN|Others	6	24.531331547583328	K	protein propionyltransferase activity	MHS331	other_OG
3BAI3|Others	2	5.167958656330749	O	ubiquitin conjugation factor E4	MHS331	other_OG
3BAM2|Others	9	42.929292929292934	P	manganese-transporting ATPase activity	MHS331	other_OG
3BAM8|Others	10	28.985507246376812	A	ATP-dependent RNA helicase	MHS331	other_OG
3BANP|Others	4	22.98850574712644	C	fatty acid beta-oxidation using acyl-CoA dehydrogenase	MHS331	other_OG
3BANQ|Others	2	8.547008547008547	S	Small G protein signaling modulator	MHS331	other_OG
3BANS|Others	100	97.29749485709513	OT	protein deneddylation	MHS331	other_OG
3BAQ2|Others	4	8.88888888888889	U	vacuolar transport	MHS331	other_OG
3BAR9|Others	1	3.5087719298245617	S	calcium:proton antiporter activity	MHS331	other_OG
3BARI|Others	1	4.065040650406504	A	helicase activity	MHS331	other_OG
3BATC|Others	14	43.613707165109034	O	positive regulation of translation initiation in response to endoplasmic reticulum stress	MHS331	other_OG
3BAU5|Others	33	66.66666666666667	U	anterograde synaptic vesicle transport	MHS331	other_OG
3BAUV|Others	87	212.51679205906598	Z	structural constituent of cytoskeleton	MHS331	other_OG
3BAUX|Others	2	4.694835680751174	T	GKAP/Homer scaffold activity	MHS331	other_OG
3BAVX|Others	5	11.620119215055924	Z	cytoskeletal anchoring at plasma membrane	MHS331	other_OG
3BAXR|Others	2	4.566210045662101	Q	tetraterpenoid metabolic process	MHS331	other_OG
3BAY5|Others	9	17.142857142857142	J	eukaryotic translation initiation factor	MHS331	other_OG
3BB1F|Others	1	3.3333333333333335	EPT	gamma-aminobutyric acid type B receptor subunit	MHS331	other_OG
3BB2K|Others	3	13.489323615905894	C	Belongs to the ATP guanido phosphotransferase family	MHS331	other_OG
3BB30|Others	4	12.887156162009962	A	RNA binding	MHS331	other_OG
3BB3Q|Others	2	4.830917874396135	A	negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	MHS331	other_OG
3BB40|Others	44	114.58333333333333	F	transitional stage B cell differentiation	MHS331	other_OG
3BB4Y|Others	2	10.75268817204301	BK	methylated histone binding	MHS331	other_OG
3BB56|Others	2	3.9447731755424065	L	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	MHS331	other_OG
3BB5I|Others	2966	5080.349761188849	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	MHS331	other_OG
3BB5T|Others	2	9.00900900900901	C	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	MHS331	other_OG
3BB62|Others	29	54.33384021522985	MW	regulation of chemokine (C-C motif) ligand 2 secretion	MHS331	other_OG
3BB7I|Others	4	5.420054200542006	G	positive regulation of gluconeogenesis	MHS331	other_OG
3BB7W|Others	1	5.46448087431694	T	Belongs to the OSBP family	MHS331	other_OG
3BB85|Others	2	6.289308176100628	K	cell division cycle 5-like	MHS331	other_OG
3BB9N|Others	2	7.662835249042145	K	gene silencing by RNA	MHS331	other_OG
3BBA7|Others	1	4.166666666666667	O	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing	MHS331	other_OG
3BBEX|Others	1007	1415.9718196370259	O	aspartic-type endopeptidase activity	MHS331	other_OG
3BBF6|Others	4	22.377622377622377	Z	motor activity	MHS331	other_OG
3BBFA|Others	1	4.273504273504273	U	Rho GDP-dissociation inhibitor binding	MHS331	other_OG
3BBFJ|Others	7	11.08386745243114	V	serine-type endopeptidase inhibitor activity	MHS331	other_OG
3BBGP|Others	398	1544.7424723269055	Z	ATP binding	MHS331	other_OG
3BBHX|Others	25	31.210986267166042	U	SMAD binding	MHS331	other_OG
3BBJG|Others	2	8.658008658008658	S	rat sarcoma viral oncogene homolog	MHS331	other_OG
3BBK4|Others	8	16.639807638196096	K	acetylation-dependent protein binding	MHS331	other_OG
3BBN5|Others	8	26.31189948263119	O	thioredoxin-disulfide reductase activity	MHS331	other_OG
3BBNX|Others	42	76.08695652173913	S	Pecanex protein (C-terminus)	MHS331	other_OG
3BBPR|Others	18	60.71809844188361	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	MHS331	other_OG
3BBQ5|Others	175	385.75562054186196	O	protein N-linked glycosylation via asparagine	MHS331	other_OG
3BBS2|Others	36	66.01638062312219	G	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity	MHS331	other_OG
3BBT1|Others	7	21.957671957671955	P	large conductance calcium-activated potassium channel activity	MHS331	other_OG
3BBTF|Others	31	99.35897435897436	G	mannosyl-oligosaccharide glucosidase activity	MHS331	other_OG
3BBU6|Others	1	4.761904761904762	S	Ndr family	MHS331	other_OG
3BBU9|Others	1	3.584229390681003	T	regulation of vesicle fusion	MHS331	other_OG
3BBWM|Others	23	31.811894882434302	K	lung ciliated cell differentiation	MHS331	other_OG
3BBYP|Others	1	4.166666666666667	J	glutaminyl-tRNAGln biosynthesis via transamidation	MHS331	other_OG
3BBYX|Others	7	15.452538631346577	B	polyubiquitinated misfolded protein transport	MHS331	other_OG
3BBZM|Others	1	4.694835680751174	G	Glucan (1,4-alpha-), branching enzyme 1	MHS331	other_OG
3BC0N|Others	30	95.23809523809524	B	histone-binding protein	MHS331	other_OG
3BC0T|Others	164	682.5128061297006	U	GTP binding	MHS331	other_OG
3BC3N|Others	4	4.4296788482834994	GOT	protein N-acetylglucosaminyltransferase activity	MHS331	other_OG
3BC6F|Others	2	7.4074074074074066	T	Ryanodine Receptor	MHS331	other_OG
3BC7R|Others	5	8.9126559714795	T	neurotrophin receptor activity	MHS331	other_OG
3BC8N|Others	1	5.649717514124294	S	Nucleoside 2-deoxyribosyltransferase like	MHS331	other_OG
3BCAB|Others	1	4.166666666666667	K	negative regulation of protein autoubiquitination	MHS331	other_OG
3BCAR|Others	14	14.690698840673766	I	triglyceride mobilization	MHS331	other_OG
3BCB4|Others	2	9.950248756218905	U	negative regulation of centriole elongation	MHS331	other_OG
3BCBZ|Others	25	42.73504273504274	Q	ATPase activity, coupled to transmembrane movement of substances	MHS331	other_OG
3BCC4|Others	1	3.663003663003663	A	regulation of RNA splicing	MHS331	other_OG
3BCD3|Others	61	108.7344028520499	S	Kinase phosphorylation protein	MHS331	other_OG
3BCD8|Others	2	5.376344086021505	O	translation factor activity, non-nucleic acid binding	MHS331	other_OG
3BCDS|Others	2	3.584229390681003	W	laminin subunit	MHS331	other_OG
3BCDV|Others	5	8.169934640522875	O	unfolded protein binding	MHS331	other_OG
3BCFI|Others	33	85.11157175954152	A	nuclear-transcribed mRNA catabolic process	MHS331	other_OG
3BCFQ|Others	233	158.50340136054422	A	factor 8	MHS331	other_OG
3BCGI|Others	4	11.49425287356322	C	ubiquinol-cytochrome-c reductase activity	MHS331	other_OG
3BCHG|Others	10	35.46099290780142	S	cell cycle DNA replication termination	MHS331	other_OG
3BCKJ|Others	4	5.822416302765648	S	Glutamine and	MHS331	other_OG
3BCMY|Others	406	1135.858585858586	D	cell division	MHS331	other_OG
3BCPJ|Others	11	51.64319248826291	T	diacylglycerol kinase activity	MHS331	other_OG
3BCQ5|Others	11	39.76608187134503	I	intra-Golgi vesicle-mediated transport	MHS331	other_OG
3BCSF|Others	1	3.875968992248062	C	pyruvate carboxylase activity	MHS331	other_OG
3BCU0|Others	2	5.2493438320209975	T	Immunoglobulin domain	MHS331	other_OG
3BCU2|Others	1	4.166666666666667	K	regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter	MHS331	other_OG
3BCX1|Others	316	644.7714695634351	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	MHS331	other_OG
3BCYJ|Others	289	279.22705314009664	S	WD repeat-containing protein 5	MHS331	other_OG
3BD2H|Others	1	5.847953216374268	P	ferric-chelate reductase activity	MHS331	other_OG
3BD2W|Others	2	3.546099290780142	D	O-methyltransferase-like	MHS331	other_OG
3BD41|Others	1	4.11522633744856	G	pyruvate kinase activity	MHS331	other_OG
3BD5A|Others	1	3.4722222222222223	O	NEDD8 conjugating enzyme activity	MHS331	other_OG
3BD5Q|Others	8	14.732965009208103	T	leucine-rich repeat serine threonine-protein kinase	MHS331	other_OG
3BD5S|Others	2	9.803921568627452	T	calcium ion binding	MHS331	other_OG
3BD8A|Others	1	4.016064257028113	P	calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential	MHS331	other_OG
3BDBM|Others	16	65.75781876503609	U	GTP binding	MHS331	other_OG
3BDD1|Others	31	59.73025048169556	D	histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore	MHS331	other_OG
3BDEB|Others	11	34.92063492063492	A	positive regulation of NLRP3 inflammasome complex assembly	MHS331	other_OG
3BDEW|Others	7	14.675052410901468	C	mitochondrial electron transport, NADH to ubiquinone	MHS331	other_OG
3BDG6|Others	1	4.901960784313726	S	Golgi organization	MHS331	other_OG
3BDI4|Others	82	224.04371584699453	I	O-acyltransferase	MHS331	other_OG
3BDIN|Others	2	9.00900900900901	I	Phosphate cytidylyltransferase 2, ethanolamine	MHS331	other_OG
