bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7QR|Bacteria	88	57.971014492753625	S	Membrane	MHS385	bacteria_OG
2Z7RS|Bacteria	218	281.2789932256276	S	Protein of unknown function (DUF2891)	MHS385	bacteria_OG
2Z7SF|Bacteria	3	13.157894736842104	C	The reaction center of purple bacteria contains a tightly bound cytochrome molecule which re-reduces the photo oxidized primary electron donor	MHS385	bacteria_OG
2Z7SI|Bacteria	27	68.70229007633587	S	Protein of unknown function (DUF3388)	MHS385	bacteria_OG
2Z7U4|Bacteria	98	158.87924715211545	S	succinate dehydrogenase	MHS385	bacteria_OG
2Z7V8|Bacteria	2	7.751937984496124	S	type ii restriction enzyme	MHS385	bacteria_OG
2Z7VY|Bacteria	27	71.30229861353943	S	Psort location Cytoplasmic, score	MHS385	bacteria_OG
2Z80V|Bacteria	238	293.6811206556704	E	histidine decarboxylase	MHS385	bacteria_OG
2Z83I|Bacteria	451	386.87174517464524	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS385	bacteria_OG
2Z87P|Bacteria	62	246.9145030216778	C	photosynthetic electron transport in photosystem II	MHS385	bacteria_OG
2Z895|Bacteria	8	32.1285140562249	L	Trans-acting protein required for termination of DNA replication. Binds to DNA replication terminator sequences (terA to terF) to prevent the passage of replication forks. The termination efficiency will be affected by the affinity of this protein for the terminator sequence	MHS385	bacteria_OG
2Z89R|Bacteria	271	318.4936617655651	S	NA	MHS385	bacteria_OG
2Z8CM|Bacteria	29	55.55555555555555	S	Crispr-associated cxxc_cxxc protein Cst1	MHS385	bacteria_OG
2Z8FZ|Bacteria	9	23.80952380952381	S	YfdX protein	MHS385	bacteria_OG
2Z8JK|Bacteria	2	8.333333333333334	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS385	bacteria_OG
2Z8KG|Bacteria	3	12.658227848101266	S	Evidence 4 Homologs of previously reported genes of	MHS385	bacteria_OG
2Z8UN|Bacteria	5	22.831050228310502	S	Protoglobin	MHS385	bacteria_OG
2Z8XT|Bacteria	51	97.81450497630868	S	YwhD family	MHS385	bacteria_OG
2Z90C|Bacteria	91	239.01035127641765	S	Protein of unknown function (DUF3710)	MHS385	bacteria_OG
2Z9GU|Bacteria	13	31.595829991980754	S	Carotene biosynthesis associated membrane protein	MHS385	bacteria_OG
2Z9JM|Bacteria	272	932.7208419599724	S	NAD-specific glutamate dehydrogenase	MHS385	bacteria_OG
2Z9UW|Bacteria	17	33.93213572854292	S	NA	MHS385	bacteria_OG
2Z9W9|Bacteria	6	26.666666666666664	S	Protein of unknown function (DUF3577)	MHS385	bacteria_OG
2Z9XI|Bacteria	5	20.080321285140563	S	Nuclease-related domain	MHS385	bacteria_OG
2Z9YC|Bacteria	3	13.333333333333332	S	NA	MHS385	bacteria_OG
2ZA62|Bacteria	118	145.679012345679	S	Domain of unknown function (DUF4191)	MHS385	bacteria_OG
2ZA7W|Bacteria	22	17.05426356589147	S	Protein of unknown function (DUF1173)	MHS385	bacteria_OG
2ZADB|Bacteria	3	18.867924528301888	S	NA	MHS385	bacteria_OG
2ZAIR|Bacteria	143	99.01512263311729	S	NA	MHS385	bacteria_OG
2ZAQK|Bacteria	120	178.97040197187346	S	NA	MHS385	bacteria_OG
2ZARS|Bacteria	14	69.65174129353234	S	NA	MHS385	bacteria_OG
2ZAV8|Bacteria	402	1055.02294055963	S	EcsC protein family	MHS385	bacteria_OG
2ZAVY|Bacteria	9	45.45454545454545	S	NA	MHS385	bacteria_OG
2ZB5X|Bacteria	60	101.01010101010101	S	TraE protein	MHS385	bacteria_OG
2ZBEI|Bacteria	13	20.73365231259968	S	NA	MHS385	bacteria_OG
2ZBPB|Bacteria	11	31.073446327683616	S	CRISPR-associated protein Cas5	MHS385	bacteria_OG
