fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	195	349.6681897844689	L	Dna repair helicase rad25	MHS367	fungi_OG
3NTVI|Fungi	24	59.95337995337996	I	cytomegalovirus gh-receptor family protein	MHS367	fungi_OG
3NTVK|Fungi	3253	2019.1389344323018	I	Cral trio domain protein	MHS367	fungi_OG
3NTVM|Fungi	367	348.1314059783142	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS367	fungi_OG
3NTVQ|Fungi	210	238.08997642450888	S	mRNA processing protein	MHS367	fungi_OG
3NTVR|Fungi	386	386.6678841489924	F	Golgi to endosome transport protein	MHS367	fungi_OG
3NTVW|Fungi	112	362.18590955700427	U	snare protein	MHS367	fungi_OG
3NTVY|Fungi	184	406.95797837164974	G	Fructose-2,6-bisphosphatase	MHS367	fungi_OG
3NTVZ|Fungi	84	86.67350882546023	E	dioxygenase	MHS367	fungi_OG
3NTW3|Fungi	1005	726.1683523627223	T	transporter	MHS367	fungi_OG
3NTW4|Fungi	241	256.2098977193317	H	Thiamine biosynthetic bifunctional	MHS367	fungi_OG
3NTW5|Fungi	1131	436.3821020388611	B	histone deacetylase	MHS367	fungi_OG
3NTW8|Fungi	300	141.00461677065886	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS367	fungi_OG
3NTW9|Fungi	2597	6802.024839783856	J	Belongs to the universal ribosomal protein uL5 family	MHS367	fungi_OG
3NTWB|Fungi	224	450.45132760473206	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS367	fungi_OG
3NTWD|Fungi	130	117.43450767841011	T	serine threonine-protein kinase	MHS367	fungi_OG
3NTWE|Fungi	5181	6551.0093265668575	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS367	fungi_OG
3NTWF|Fungi	147	90.91497626240829	B	histone deacetylase	MHS367	fungi_OG
3NTWG|Fungi	244	216.31050051160997	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS367	fungi_OG
3NTWH|Fungi	387	496.25030952633625	J	Belongs to the universal ribosomal protein uS5 family	MHS367	fungi_OG
3NTWM|Fungi	1699	1040.3006795083377	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS367	fungi_OG
3NTWN|Fungi	441	402.01585553184583	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS367	fungi_OG
3NTWQ|Fungi	38	77.23577235772358	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS367	fungi_OG
3NTWS|Fungi	158	161.7984903183459	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS367	fungi_OG
3NTWU|Fungi	278	366.21246098549994	T	serine threonine-protein phosphatase	MHS367	fungi_OG
3NTWV|Fungi	115	209.89464040311495	P	Phosphate transporter	MHS367	fungi_OG
3NTWW|Fungi	146	343.2689785210691	S	Mitochondrial protein	MHS367	fungi_OG
3NTWY|Fungi	248	78.65524896923564	T	STE STE20 PAKA protein kinase	MHS367	fungi_OG
3NTX1|Fungi	176	367.41296002802824	K	phd transcription factor	MHS367	fungi_OG
3NTX3|Fungi	38	73.2396884463665	G	transporter	MHS367	fungi_OG
3NTX6|Fungi	268	124.24663885025498	UY	Nuclear pore complex	MHS367	fungi_OG
3NTX7|Fungi	611	380.1025109300176	UY	Importin 11	MHS367	fungi_OG
3NTXE|Fungi	6	27.77777777777778	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS367	fungi_OG
3NTXF|Fungi	3065	5332.223143809398	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS367	fungi_OG
3NTXG|Fungi	45	88.75739644970415	K	-phosphatase	MHS367	fungi_OG
3NTXH|Fungi	423	623.1573999131344	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS367	fungi_OG
3NTXM|Fungi	296	327.35132062671323	S	WD-repeat protein pop3	MHS367	fungi_OG
3NTXU|Fungi	373	559.985111272646	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS367	fungi_OG
3NTXV|Fungi	122	187.04862782859894	O	Glycosyltransferase family 33 protein	MHS367	fungi_OG
3NTXX|Fungi	176	121.29148536871762	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS367	fungi_OG
3NTXY|Fungi	44	100.04448893337782	E	nitrilase	MHS367	fungi_OG
3NTXZ|Fungi	130	84.9673202614379	KL	Transcription factor	MHS367	fungi_OG
3NTY2|Fungi	2218	2303.8302189274564	C	Fumarate hydratase	MHS367	fungi_OG
3NTY3|Fungi	725	1230.4272466330574	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS367	fungi_OG
3NTY4|Fungi	278	306.6599903907634	J	YdiU domain protein	MHS367	fungi_OG
