feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00188241	-	202	156.22583139984533	other_features	MHS339
DP_00268755	-	139	118.19727891156464	other_features	MHS339
DP_00318653	Hemolysin-type calcium-binding region	172	153.2976827094474	other_features	MHS339
DP_00909392	hypothetical protein	168	205.8823529411765	other_features	MHS339
DP_01045644	hypothetical protein	55	70.51282051282051	other_features	MHS339
DP_01232416	-	20	27.100271002710027	other_features	MHS339
DP_01273365	-	65	89.16323731138546	other_features	MHS339
DP_01424764	-	43	61.51645207439199	other_features	MHS339
DP_01437014	hypothetical protein	52	74.71264367816093	other_features	MHS339
DP_01512907	-	33	48.24561403508771	other_features	MHS339
DP_01650751	-	45	67.87330316742081	other_features	MHS339
DP_01768329	hypothetical protein	27	41.860465116279066	other_features	MHS339
DP_01772457	-	30	46.51162790697674	other_features	MHS339
DP_01825876	-	45	70.75471698113208	other_features	MHS339
DP_01885971	-	14	22.22222222222222	other_features	MHS339
DP_01932793	-	110	176.28205128205127	other_features	MHS339
DP_02066949	hypothetical protein	288	475.2475247524753	other_features	MHS339
DP_02066951	-	44	72.60726072607261	other_features	MHS339
DP_02070007	hypothetical protein	60	99.00990099009901	other_features	MHS339
DP_02107819	-	36	59.701492537313435	other_features	MHS339
DP_02259917	AlgP-like protein	64	109.40170940170941	other_features	MHS339
DP_02406404	hypothetical protein	60	105.26315789473685	other_features	MHS339
DP_02484968	-	17	30.141843971631207	other_features	MHS339
DP_02584362	Repeat of unknown function XGLTT	21	37.83783783783783	other_features	MHS339
DP_02704500	-	42	77.34806629834253	other_features	MHS339
DP_02832308	-	65	121.72284644194755	other_features	MHS339
DP_02955595	-	27	51.42857142857142	other_features	MHS339
DP_02960092	hypothetical protein	46	87.61904761904762	other_features	MHS339
DP_03122112	hypothetical protein	126	247.05882352941177	other_features	MHS339
DP_03151278	Repeat of unknown function XGLTT	15	29.41176470588235	other_features	MHS339
DP_03160183	Repeat of unknown function XGLTT	4	7.8431372549019605	other_features	MHS339
DP_03211687	-	12	23.80952380952381	other_features	MHS339
DP_03241506	hypothetical protein	9	17.857142857142858	other_features	MHS339
DP_03245599	-	7	13.88888888888889	other_features	MHS339
DP_03394090	-	107	218.81390593047036	other_features	MHS339
DP_03572185	-	25	53.418803418803414	other_features	MHS339
DP_03593295	-	5	10.683760683760683	other_features	MHS339
DP_03634632	hypothetical protein	17	36.79653679653679	other_features	MHS339
DP_03648636	hypothetical protein	104	226.57952069716774	other_features	MHS339
DP_03673972	-	39	85.52631578947368	other_features	MHS339
DP_03689011	-	37	81.14035087719299	other_features	MHS339
DP_03722924	Repeat of unknown function XGLTT	22	48.56512141280353	other_features	MHS339
DP_03727687	hypothetical protein	135	300	other_features	MHS339
DP_03749924	Repeat of unknown function XGLTT	3	6.666666666666666	other_features	MHS339
DP_03907661	-	58	134.25925925925927	other_features	MHS339
DP_03934856	-	24	55.94405594405595	other_features	MHS339
DP_03937280	-	68	158.50815850815852	other_features	MHS339
DP_03955860	-	24	56.33802816901409	other_features	MHS339
DP_03969227	subtilisin-like protease	2	4.694835680751174	other_features	MHS339
DP_03990130	-	1070	2529.550827423168	other_features	MHS339
DP_04013260	-	31	73.80952380952381	other_features	MHS339
DP_04020800	-	67	159.52380952380952	other_features	MHS339
DP_04021869	hypothetical protein	32	76.19047619047619	other_features	MHS339
DP_04052812	-	10	23.980815347721823	other_features	MHS339
DP_04077617	hypothetical protein	12	28.985507246376812	other_features	MHS339
