bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7JY|Bacteria	17	20.808231888875042	S	Phage major capsid protein E	MHS349	bacteria_OG
2Z7MS|Bacteria	19	23.631840796019898	L	Eco47II restriction endonuclease	MHS349	bacteria_OG
2Z7NE|Bacteria	1	3.584229390681003	C	Phycocyanin beta subunit	MHS349	bacteria_OG
2Z7RS|Bacteria	527	1116.0834650538752	S	Protein of unknown function (DUF2891)	MHS349	bacteria_OG
2Z7SA|Bacteria	3	20.408163265306122	S	transfer protein	MHS349	bacteria_OG
2Z7SI|Bacteria	75	126.13078336015006	S	Protein of unknown function (DUF3388)	MHS349	bacteria_OG
2Z7TU|Bacteria	27	13.372956909361069	S	NA	MHS349	bacteria_OG
2Z7U4|Bacteria	195	324.3213835732345	S	succinate dehydrogenase	MHS349	bacteria_OG
2Z7VI|Bacteria	28	30.501089324618736	S	Psort location Cytoplasmic, score	MHS349	bacteria_OG
2Z7VY|Bacteria	282	242.77804010293164	S	Psort location Cytoplasmic, score	MHS349	bacteria_OG
2Z7Z6|Bacteria	1	3.436426116838488	S	Phage portal protein, SPP1 family	MHS349	bacteria_OG
2Z802|Bacteria	19	46.468310536378965	S	phage tail protein	MHS349	bacteria_OG
2Z80P|Bacteria	27	52.94117647058823	S	NA	MHS349	bacteria_OG
2Z80V|Bacteria	8004	9410.939168861425	E	histidine decarboxylase	MHS349	bacteria_OG
2Z83G|Bacteria	10	19.29824561403509	S	NA	MHS349	bacteria_OG
2Z83I|Bacteria	715	777.7726078785054	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS349	bacteria_OG
2Z87P|Bacteria	3	11.336167375177126	C	photosynthetic electron transport in photosystem II	MHS349	bacteria_OG
2Z889|Bacteria	18	46.14912926171204	S	Histidine phosphatase superfamily (branch 2)	MHS349	bacteria_OG
2Z88M|Bacteria	191	163.99548899986385	S	NA	MHS349	bacteria_OG
2Z88T|Bacteria	8	19.164750191647503	S	NA	MHS349	bacteria_OG
2Z89R|Bacteria	582	713.8485125256403	S	NA	MHS349	bacteria_OG
2Z8BZ|Bacteria	12	17.198501981110677	S	Replication initiator protein A	MHS349	bacteria_OG
2Z8JK|Bacteria	1	4.166666666666667	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS349	bacteria_OG
2Z8P5|Bacteria	179	195.01109142803972	S	Lantibiotic dehydratase, C terminus	MHS349	bacteria_OG
2Z8UC|Bacteria	56	88.4605832242626	S	NA	MHS349	bacteria_OG
2Z8XT|Bacteria	122	243.1982666584367	S	YwhD family	MHS349	bacteria_OG
2Z8YX|Bacteria	1	4.761904761904762	S	Protein of unknown function (DUF2815)	MHS349	bacteria_OG
2Z90C|Bacteria	429	937.5486707292746	S	Protein of unknown function (DUF3710)	MHS349	bacteria_OG
2Z923|Bacteria	4	19.047619047619047	S	NA	MHS349	bacteria_OG
2Z96N|Bacteria	139	187.337453403201	S	monooxygenase activity	MHS349	bacteria_OG
2Z980|Bacteria	118	322.13457200443145	S	NA	MHS349	bacteria_OG
2Z9C9|Bacteria	4	10.335917312661499	S	infection protein	MHS349	bacteria_OG
2Z9CS|Bacteria	33	18.211920529801326	S	NA	MHS349	bacteria_OG
2Z9EA|Bacteria	11	13.237063778580024	S	NA	MHS349	bacteria_OG
2Z9FM|Bacteria	75	217.8728211505821	C	monooxygenase activity	MHS349	bacteria_OG
2Z9GU|Bacteria	314	333.85569392168	S	Carotene biosynthesis associated membrane protein	MHS349	bacteria_OG
2Z9JM|Bacteria	395	1481.989182595856	S	NAD-specific glutamate dehydrogenase	MHS349	bacteria_OG
2Z9SP|Bacteria	50	98.0392156862745	S	Domain of unknown function (DUF4263)	MHS349	bacteria_OG
2Z9U2|Bacteria	5	14.81030635017245	S	NA	MHS349	bacteria_OG
2Z9UW|Bacteria	62	93.0341666317761	S	NA	MHS349	bacteria_OG
2Z9XI|Bacteria	168	264.2116350371771	S	Nuclease-related domain	MHS349	bacteria_OG
2Z9YC|Bacteria	26	33.42876618950238	S	NA	MHS349	bacteria_OG
2Z9Z1|Bacteria	1	3.663003663003663	S	transfer protein TraN	MHS349	bacteria_OG
2ZA38|Bacteria	19	52.59611981310095	S	NA	MHS349	bacteria_OG
2ZA62|Bacteria	30	53.25822886492819	S	Domain of unknown function (DUF4191)	MHS349	bacteria_OG
2ZAAY|Bacteria	25	87.71929824561404	S	NA	MHS349	bacteria_OG
2ZAD4|Bacteria	16	24.10226896178866	S	Protein of unknown function (Hypoth_ymh)	MHS349	bacteria_OG
2ZADB|Bacteria	34	90.77565511016796	S	NA	MHS349	bacteria_OG
2ZAIR|Bacteria	523	484.3008241945692	S	NA	MHS349	bacteria_OG
2ZAK5|Bacteria	29	18.483110261312937	S	Accessory Sec system protein Asp1	MHS349	bacteria_OG
2ZAQK|Bacteria	127	173.37097330210983	S	NA	MHS349	bacteria_OG
2ZARS|Bacteria	31	125.06542591582507	S	NA	MHS349	bacteria_OG
