fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	115	147.60591153330796	L	Dna repair helicase rad25	MHS449	fungi_OG
3NTVH|Fungi	30	34.56877747757619	Q	amine oxidase	MHS449	fungi_OG
3NTVI|Fungi	160	123.3094287746612	I	cytomegalovirus gh-receptor family protein	MHS449	fungi_OG
3NTVK|Fungi	256	214.6034829555518	I	Cral trio domain protein	MHS449	fungi_OG
3NTVM|Fungi	34	26.234567901234566	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS449	fungi_OG
3NTVQ|Fungi	66	71.47391527303945	S	mRNA processing protein	MHS449	fungi_OG
3NTVR|Fungi	40	50.511416753580676	F	Golgi to endosome transport protein	MHS449	fungi_OG
3NTVS|Fungi	7	24.53102453102453	H	Potential Queuosine, Q, salvage protein family	MHS449	fungi_OG
3NTVT|Fungi	8	25.97964927473479	O	leucine carboxyl methyltransferase	MHS449	fungi_OG
3NTVU|Fungi	10	26.246719160104988	S	pyrophosphatase	MHS449	fungi_OG
3NTVW|Fungi	15	43.68515082800798	U	snare protein	MHS449	fungi_OG
3NTVY|Fungi	102	110.0926916122171	G	Fructose-2,6-bisphosphatase	MHS449	fungi_OG
3NTVZ|Fungi	15	53.10532633541483	E	dioxygenase	MHS449	fungi_OG
3NTW1|Fungi	2	8.307533539731681	Q	Short chain dehydrogenase	MHS449	fungi_OG
3NTW3|Fungi	285	318.25318797833063	T	transporter	MHS449	fungi_OG
3NTW4|Fungi	57	91.29753278500282	H	Thiamine biosynthetic bifunctional	MHS449	fungi_OG
3NTW5|Fungi	95	155.19180749129652	B	histone deacetylase	MHS449	fungi_OG
3NTW8|Fungi	309	152.40542824430662	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS449	fungi_OG
3NTW9|Fungi	10	29.58001063264221	J	Belongs to the universal ribosomal protein uL5 family	MHS449	fungi_OG
3NTWB|Fungi	24	59.07222060585067	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS449	fungi_OG
3NTWC|Fungi	30	13.947001394700141	S	NA	MHS449	fungi_OG
3NTWD|Fungi	37	53.177987754671506	T	serine threonine-protein kinase	MHS449	fungi_OG
3NTWE|Fungi	70	98.82108354021645	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS449	fungi_OG
3NTWF|Fungi	118	90.58849801872935	B	histone deacetylase	MHS449	fungi_OG
3NTWG|Fungi	66	48.33764089687189	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS449	fungi_OG
3NTWH|Fungi	45	57.862893860843094	J	Belongs to the universal ribosomal protein uS5 family	MHS449	fungi_OG
3NTWI|Fungi	6	23.25581395348837	Q	acetyl-CoA synthetase-like protein	MHS449	fungi_OG
3NTWJ|Fungi	5	20.833333333333336	TUZ	zinc finger protein gcs1	MHS449	fungi_OG
3NTWM|Fungi	271	168.96234125365856	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS449	fungi_OG
3NTWN|Fungi	65	107.58664797646696	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS449	fungi_OG
3NTWP|Fungi	2	3.8535645472061657	S	NA	MHS449	fungi_OG
