feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00016888	-	33	14.230271668822768	other_features	MHS534
DP_00071391	-	12	7.299270072992702	other_features	MHS534
DP_00090794	-	44	28.42377260981912	other_features	MHS534
DP_00106277	-	65	43.59490274983232	other_features	MHS534
DP_00115299	-	7	4.791238877481177	other_features	MHS534
DP_00133128	-	665	471.63120567375887	other_features	MHS534
DP_00148552	-	54	39.38730853391685	other_features	MHS534
DP_00161636	-	50	37.20238095238095	other_features	MHS534
DP_00190412	-	15	11.627906976744185	other_features	MHS534
DP_00217867	-	14	11.244979919678714	other_features	MHS534
DP_00229382	-	20	16.260162601626018	other_features	MHS534
DP_00231580	-	43	35.130718954248366	other_features	MHS534
DP_00231636	-	30	24.50980392156863	other_features	MHS534
DP_00233426	hypothetical protein	424	346.4052287581699	other_features	MHS534
DP_00234319	-	74	60.6060606060606	other_features	MHS534
DP_00237226	-	19	15.599343185550083	other_features	MHS534
DP_00258777	-	78	65.4911838790932	other_features	MHS534
DP_00263662	-	8	6.768189509306261	other_features	MHS534
DP_00263769	-	12	10.152284263959391	other_features	MHS534
DP_00266931	-	47	39.864291772688716	other_features	MHS534
DP_00287611	-	13	11.255411255411255	other_features	MHS534
DP_00290455	-	57	49.47916666666667	other_features	MHS534
DP_00292106	-	14	12.152777777777779	other_features	MHS534
DP_00307621	-	15	13.227513227513228	other_features	MHS534
DP_00335071	-	4	3.613369467028004	other_features	MHS534
DP_00348532	-	38	34.70319634703196	other_features	MHS534
DP_00350852	-	6	5.4945054945054945	other_features	MHS534
DP_00353426	-	247	226.8135904499541	other_features	MHS534
DP_00383071	-	29	27.230046948356808	other_features	MHS534
DP_00396714	hypothetical protein	1172	1113.0104463437797	other_features	MHS534
DP_00404725	-	32	30.563514804202484	other_features	MHS534
DP_00408789	-	55	52.68199233716475	other_features	MHS534
DP_00425737	-	517	500.968992248062	other_features	MHS534
DP_00429606	-	50	48.590864917395535	other_features	MHS534
DP_00434584	-	1429	1392.7875243664716	other_features	MHS534
DP_00448475	-	8	7.866273352999017	other_features	MHS534
DP_00472965	-	35	34.930139720558884	other_features	MHS534
DP_00482835	-	5	5.020080321285141	other_features	MHS534
DP_00538965	-	34	35.306334371754936	other_features	MHS534
DP_00550313	-	28	29.258098223615466	other_features	MHS534
DP_00565602	-	4	4.206098843322819	other_features	MHS534
DP_00584963	hypothetical protein	189	201.2779552715655	other_features	MHS534
DP_00608988	-	21	22.58064516129032	other_features	MHS534
DP_00636750	-	8	8.743169398907103	other_features	MHS534
DP_00651498	-	45	49.504950495049506	other_features	MHS534
DP_00651500	-	32	35.203520352035206	other_features	MHS534
DP_00659735	hypothetical protein	189	208.6092715231788	other_features	MHS534
DP_00672192	-	3	3.333333333333333	other_features	MHS534
DP_00674981	-	23	25.555555555555554	other_features	MHS534
DP_00680356	-	8	8.918617614269788	other_features	MHS534
DP_00696598	-	16	17.957351290684624	other_features	MHS534
DP_00696945	-	14	15.712682379349046	other_features	MHS534
DP_00710554	-	9	10.169491525423728	other_features	MHS534
DP_00740704	-	17	19.47308132875143	other_features	MHS534
DP_00747499	-	1055	1212.6436781609195	other_features	MHS534
DP_00751552	-	6	6.8965517241379315	other_features	MHS534
DP_00764416	-	20	23.14814814814815	other_features	MHS534
DP_00791579	-	32	37.42690058479532	other_features	MHS534
DP_00793545	-	20	23.391812865497077	other_features	MHS534
DP_00819692	-	10	11.82033096926714	other_features	MHS534
DP_00824027	-	13	15.42111506524318	other_features	MHS534
DP_00832087	hypothetical protein	2231	2646.50059311981	other_features	MHS534
DP_00835501	-	33	39.285714285714285	other_features	MHS534
DP_00838609	-	19	22.61904761904762	other_features	MHS534
DP_00861253	-	34	40.91456077015644	other_features	MHS534
DP_00868972	-	6	7.220216606498195	other_features	MHS534
DP_00874468	-	4	4.830917874396135	other_features	MHS534
DP_00904425	-	34	41.514041514041516	other_features	MHS534
DP_00924482	-	4	4.920049200492005	other_features	MHS534
DP_00932310	-	19	23.456790123456788	other_features	MHS534
DP_00961375	hypothetical protein	192	239.7003745318352	other_features	MHS534
DP_00984719	K02004	595	748.4276729559748	other_features	MHS534
DP_00988263	-	28	35.22012578616352	other_features	MHS534
DP_01001473	-	18	22.727272727272727	other_features	MHS534
DP_01038640	-	24	30.65134099616858	other_features	MHS534
DP_01064740	-	384	496.1240310077519	other_features	MHS534
DP_01066801	-	31	40.0516795865633	other_features	MHS534
DP_01079899	-	7	9.07911802853437	other_features	MHS534
DP_01092075	-	493	641.9270833333334	other_features	MHS534
DP_01099135	-	9	11.71875	other_features	MHS534
DP_01109156	-	10	13.071895424836601	other_features	MHS534
DP_01116543	-	3	3.937007874015748	other_features	MHS534
DP_01121059	-	4	5.2493438320209975	other_features	MHS534
DP_01126790	-	42	55.33596837944664	other_features	MHS534
