other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
23PUF|Others	6	13.071895424836601	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS549	other_OG
23QA8|Others	39	42.03201429588236	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	MHS549	other_OG
23SA0|Others	5	9.803921568627452	L	Part of the Rad50 Mre11 complex, which is involved in the early steps of DNA double-strand break (DSB) repair. Rad50 controls the balance between DNA end bridging and DNA resection via ATP-dependent structural rearrangements of the Rad50 Mre11 complex	MHS549	other_OG
23T2R|Others	1	3.875968992248062	S	hydrolases or acyltransferases (alpha beta hydrolase superfamily)	MHS549	other_OG
23TF2|Others	6	12.5	S	protein with SCP PR1 domains	MHS549	other_OG
23TM2|Others	105	76.58643326039387	H	COG0476 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	MHS549	other_OG
23U3I|Others	7	11.437908496732026	O	COG1651 Protein-disulfide isomerase	MHS549	other_OG
23UJY|Others	4	10.178117048346056	E	COG0076 Glutamate decarboxylase and related PLP-dependent proteins	MHS549	other_OG
23WMZ|Others	19	67.3758865248227	-	-	MHS549	other_OG
23WPJ|Others	18	16.94915254237288	Q	COG0500 SAM-dependent methyltransferases	MHS549	other_OG
23WWM|Others	8	26.402640264026402	O	COG0526 Thiol-disulfide isomerase and thioredoxins	MHS549	other_OG
2412P|Others	8	6.683375104427736	P	Pectate lyase superfamily protein	MHS549	other_OG
2433F|Others	12	16	P	TrkA-C domain	MHS549	other_OG
29M9D|Others	53	52.736318407960205	S	C-5 cytosine-specific DNA methylase	MHS549	other_OG
2D0Q5|Others	3	13.513513513513514	S	RF-1 domain	MHS549	other_OG
2D5Z1|Others	1	4.065040650406504	S	BTB/POZ domain	MHS549	other_OG
2N94W|Others	3	13.88888888888889	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	MHS549	other_OG
2NBM6|Others	476	524.0213000173018	E	-	MHS549	other_OG
2QQUH|Others	2	5.376344086021505	S	Domain of unknown function (DUF4218)	MHS549	other_OG
2S4FY|Others	5	9.803921568627452	S	Domain of unknown function (DUF1768)	MHS549	other_OG
2S4MB|Others	10	9.689922480620154	S	Calcineurin-like phosphoesterase	MHS549	other_OG
2S7N1|Others	10	10.582010582010582	S	Initiator Replication protein	MHS549	other_OG
2SAAG|Others	2	5.333333333333333	S	Putative zinc- or iron-chelating domain	MHS549	other_OG
2SD59|Others	42	166.66666666666666	-	-	MHS549	other_OG
2SF6P|Others	3	12.345679012345679	-	-	MHS549	other_OG
2SNFB|Others	1	4.166666666666667	-	-	MHS549	other_OG
2SQ9Y|Others	2	8.873523480265053	-	-	MHS549	other_OG
2SUMB|Others	1	6.172839506172839	-	-	MHS549	other_OG
2T1NP|Others	9	17.647058823529413	L	Helix-turn-helix domain	MHS549	other_OG
2XAJK|Others	1	3.4722222222222223	A	bromo domain	MHS549	other_OG
34JFK|Others	3	12.5	KT	C-terminal domain on Strawberry notch homologue	MHS549	other_OG
37R6P|Others	9	14.12742792053137	E	Uncharacterized protein K02A2.6-like	MHS549	other_OG
37RRH|Others	3	13.133654246152018	I	DNA RNA polymerases superfamily protein	MHS549	other_OG
37UVQ|Others	3	6.211180124223603	L	Gag protease polyprotein	MHS549	other_OG
37XFT|Others	14	36.77903435548198	L	transposition, RNA-mediated	MHS549	other_OG
38BFI|Others	4	5.012531328320802	J	mitochondrial translation	MHS549	other_OG
38EJA|Others	7	24.38400233969438	O	Belongs to the heat shock protein 70 family	MHS549	other_OG
38GJA|Others	2	6.944444444444445	E	phosphoglycerate dehydrogenase activity	MHS549	other_OG
38HKW|Others	1	4.385964912280701	Q	carbonyl reductase (NADPH) activity	MHS549	other_OG
39SQD|Others	7	6.5543071161048685	Q	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MHS549	other_OG
39TMQ|Others	2	8.658008658008658	L	Uncharacterized conserved protein (DUF2075)	MHS549	other_OG
39TXH|Others	23	21.083871052744264	Q	Cytochrome P450	MHS549	other_OG
39XWN|Others	13	36.111111111111114	E	Metallopeptidase family M24	MHS549	other_OG
3A5EU|Others	5	17.73049645390071	E	Bacterial extracellular solute-binding protein	MHS549	other_OG
3AGPF|Others	4	9.195402298850574	L	damaged DNA binding	MHS549	other_OG
3B942|Others	1	4.273504273504273	T	peptidyl-dipeptidase inhibitor activity	MHS549	other_OG
3B95Z|Others	2	6.666666666666667	L	histone demethylase activity (H3-K9 specific)	MHS549	other_OG
3B9F8|Others	1	4.219409282700422	K	positive regulation of CD8-positive, alpha-beta T cell differentiation	MHS549	other_OG
3B9FY|Others	2	6.410256410256411	M	protein depalmitoleylation	MHS549	other_OG
3B9P9|Others	2	5.602240896358544	S	RNA trimethylguanosine synthase activity	MHS549	other_OG
3B9YI|Others	2	4.040404040404041	C	cAMP biosynthetic process	MHS549	other_OG
3BA5H|Others	2	3.9447731755424065	L	K02A2.6-like	MHS549	other_OG
3BAGR|Others	15	14.970059880239521	P	copper-exporting ATPase activity	MHS549	other_OG
3BAMD|Others	2	6.666666666666667	P	regulation of sequestering of zinc ion	MHS549	other_OG
3BAX6|Others	5	18.51851851851852	C	anaerobic respiration	MHS549	other_OG
3BBEJ|Others	2	3.623188405797101	A	primary miRNA methylation	MHS549	other_OG
3BBNX|Others	45	81.52173913043478	S	Pecanex protein (C-terminus)	MHS549	other_OG
3BBSN|Others	2	8.658008658008658	C	quinone binding	MHS549	other_OG
3BC00|Others	1	3.745318352059925	H	N-succinyltransferase activity	MHS549	other_OG
3BCJM|Others	4	10.416666666666666	I	medium-chain-acyl-CoA dehydrogenase activity	MHS549	other_OG
3BCPW|Others	1	6.410256410256411	TU	negative regulation of dense core granule exocytosis	MHS549	other_OG
3BCS8|Others	11	16.446516446516448	Q	hydrolase activity	MHS549	other_OG
3BCXI|Others	2	6.116207951070336	T	rho guanine nucleotide exchange factor	MHS549	other_OG
3BCZ0|Others	6	11.11111111111111	O	thiol-dependent ubiquitin-specific protease activity	MHS549	other_OG
3BD3X|Others	1	3.546099290780142	J	T cell proliferation involved in immune response	MHS549	other_OG
3BD5Y|Others	52	36.80113234253361	Q	Alkyl sulfatase dimerisation	MHS549	other_OG
3BDKN|Others	1	3.745318352059925	J	mitochondrial translational elongation	MHS549	other_OG
3BDQK|Others	1	4.166666666666667	C	NAD(P)+ transhydrogenase (AB-specific) activity	MHS549	other_OG
3BDY4|Others	11	25.28735632183908	Z	ATP-dependent microtubule motor activity, minus-end-directed	MHS549	other_OG
3BEEV|Others	1	4.273504273504273	C	D-lactate dehydrogenase (cytochrome) activity	MHS549	other_OG
3BEGN|Others	9	11.807212253224076	S	mannose metabolic process	MHS549	other_OG
3BEPH|Others	2	5.899705014749262	J	tRNA 3'-terminal CCA addition	MHS549	other_OG
3BEY5|Others	1	3.875968992248062	T	benzodiazepine receptor binding	MHS549	other_OG
3BFIY|Others	38	18.278018278018276	I	dodecenoyl-CoA delta-isomerase activity	MHS549	other_OG
3BG9Z|Others	1	5.208333333333333	K	proximal/distal pattern formation involved in metanephric nephron development	MHS549	other_OG
3BGB6|Others	1	4.504504504504505	L	Encoded by	MHS549	other_OG
3BGD1|Others	1	3.8314176245210727	E	O-phospho-L-serine:2-oxoglutarate aminotransferase activity	MHS549	other_OG
3BGKT|Others	1	4.273504273504273	Z	spectrin, beta	MHS549	other_OG
3BHTK|Others	4	16.877637130801688	C	dihydrolipoyl dehydrogenase	MHS549	other_OG
3BIQN|Others	1	4.166666666666667	K	Nipped-b homolog	MHS549	other_OG
3BJG5|Others	1	3.4013605442176873	S	negative regulation of heat generation	MHS549	other_OG
3BJV9|Others	3	14.084507042253522	S	interleukin-27 receptor binding	MHS549	other_OG
3BNKS|Others	135	252.49785897801883	E	Cobalamin-independent synthase, Catalytic domain	MHS549	other_OG
3BQBZ|Others	1	5.649717514124294	B	protein heterodimerization activity	MHS549	other_OG
3BQRD|Others	35	49.64539007092199	S	Coiled-coil domain containing 188	MHS549	other_OG
3BQXW|Others	5	11.574074074074074	S	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS549	other_OG
3BRDN|Others	10	6.510416666666667	Q	Multicopper oxidase	MHS549	other_OG
3BT9M|Others	23	36.68587393050463	S	YqaJ-like viral recombinase domain	MHS549	other_OG
3BX24|Others	3	12.252541466024612	-	-	MHS549	other_OG
3C186|Others	3	7.518796992481203	C	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	MHS549	other_OG
3C4FT|Others	120	263.29984135378106	-	-	MHS549	other_OG
3CKJU|Others	8	17.204301075268816	G	DNA gyrase C-terminal domain, beta-propeller	MHS549	other_OG
3CPD5|Others	1	4.504504504504505	B	DNA-templated transcription, initiation	MHS549	other_OG
3CPGJ|Others	21	44.30379746835443	U	ABC transporter	MHS549	other_OG
3G77N|Others	76	49.53952920548304	Q	Belongs to the iron ascorbate-dependent oxidoreductase family	MHS549	other_OG
3G7DD|Others	1	6.0606060606060606	J	Serine--tRNA	MHS549	other_OG
3G7GE|Others	5	19.157088122605362	P	sodium metabolite cotransporter	MHS549	other_OG
3G7HK|Others	2	10.582010582010582	V	Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family	MHS549	other_OG
3G7I9|Others	1	3.8314176245210727	U	Ras-related protein	MHS549	other_OG
3G7Q8|Others	2	5.899705014749262	S	Belongs to the sulfotransferase 1 family	MHS549	other_OG
3G7YZ|Others	1	3.436426116838488	O	Zinc finger, C3HC4 type (RING finger)	MHS549	other_OG
3G81I|Others	1	3.3333333333333335	T	belongs to the protein kinase superfamily	MHS549	other_OG
3G82J|Others	3	11.76470588235294	C	Flavoprotein (FP) subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q)	MHS549	other_OG
3G852|Others	4	5.698005698005699	S	transposon protein	MHS549	other_OG
3G85R|Others	2	6.734006734006734	S	LRR receptor-like serine threonine-protein kinase	MHS549	other_OG
3G86B|Others	1	5.952380952380952	G	Endoglucanase	MHS549	other_OG
3G881|Others	2	3.8314176245210727	L	isoform X1	MHS549	other_OG
3G89E|Others	1	6.289308176100628	E	Branched-chain-amino-acid aminotransferase-like protein 3	MHS549	other_OG
3G8BW|Others	151	274.986296910973	E	Uncharacterized protein K02A2.6-like	MHS549	other_OG
3G8EZ|Others	2	7.662835249042145	T	serine threonine-protein kinase	MHS549	other_OG
3G8FW|Others	1	4.166666666666667	O	Belongs to the AAA ATPase family	MHS549	other_OG
3G8MV|Others	127	215.1578012941291	L	DNA RNA polymerases superfamily protein	MHS549	other_OG
3G8PC|Others	2	8.778008778008779	K	Belongs to the GRAS family	MHS549	other_OG
3G8QH|Others	1	5.555555555555555	S	Anthranilate N-benzoyltransferase protein	MHS549	other_OG
3G8UK|Others	13	38.94927536231884	L	Belongs to the helicase family. RecQ subfamily	MHS549	other_OG
3G8X5|Others	5	11.11111111111111	G	Lysosomal	MHS549	other_OG
3G92N|Others	1	3.584229390681003	A	DEAD-box ATP-dependent RNA helicase	MHS549	other_OG
3G93P|Others	13	23.049645390070925	K	Trihelix transcription factor	MHS549	other_OG
3G93T|Others	2	8.130081300813009	O	Belongs to the peptidase A1 family	MHS549	other_OG
3G93U|Others	3	13.583404376243251	S	isoform X1	MHS549	other_OG
3G94P|Others	2	10.75268817204301	K	E3 SUMO-protein ligase	MHS549	other_OG
