fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	144	126.1264260901793	L	Dna repair helicase rad25	MHS556	fungi_OG
3NTVH|Fungi	2	3.745318352059925	Q	amine oxidase	MHS556	fungi_OG
3NTVI|Fungi	115	103.3266844161132	I	cytomegalovirus gh-receptor family protein	MHS556	fungi_OG
3NTVK|Fungi	317	168.0764168301844	I	Cral trio domain protein	MHS556	fungi_OG
3NTVM|Fungi	119	136.99019575084913	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS556	fungi_OG
3NTVQ|Fungi	98	117.09146676931122	S	mRNA processing protein	MHS556	fungi_OG
3NTVR|Fungi	76	120.39690042785006	F	Golgi to endosome transport protein	MHS556	fungi_OG
3NTVW|Fungi	39	81.18266730211374	U	snare protein	MHS556	fungi_OG
3NTVY|Fungi	106	133.34918416272265	G	Fructose-2,6-bisphosphatase	MHS556	fungi_OG
3NTVZ|Fungi	39	42.41552136708893	E	dioxygenase	MHS556	fungi_OG
3NTW3|Fungi	274	295.49156019543807	T	transporter	MHS556	fungi_OG
3NTW4|Fungi	91	80.07827608391767	H	Thiamine biosynthetic bifunctional	MHS556	fungi_OG
3NTW5|Fungi	254	170.68994156318087	B	histone deacetylase	MHS556	fungi_OG
3NTW8|Fungi	397	246.291561931234	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS556	fungi_OG
3NTW9|Fungi	17	46.7677591104729	J	Belongs to the universal ribosomal protein uL5 family	MHS556	fungi_OG
3NTWB|Fungi	4	14.2914653784219	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS556	fungi_OG
3NTWD|Fungi	114	128.1677165678621	T	serine threonine-protein kinase	MHS556	fungi_OG
3NTWE|Fungi	114	145.21078933697572	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS556	fungi_OG
3NTWF|Fungi	134	99.32026657473152	B	histone deacetylase	MHS556	fungi_OG
