other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MJPT|Others	184	863.8497652582159	-	-	MHS574	other_OG
23PNB|Others	35	28.31715210355987	V	Type I restriction modification DNA specificity domain	MHS574	other_OG
23R7U|Others	126	530.4815946457152	K	PFAM helix-turn-helix domain protein	MHS574	other_OG
23RWM|Others	4	3.7771482530689333	C	COG0857 BioD-like N-terminal domain of phosphotransacetylase	MHS574	other_OG
23S45|Others	4	7.326007326007326	J	RNA-binding protein (contains KH domains)	MHS574	other_OG
23S48|Others	4	3.7878787878787876	G	COG1363 Cellulase M and related proteins	MHS574	other_OG
23S4N|Others	3	4.608294930875576	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of IGP and AICAR	MHS574	other_OG
23S6W|Others	2	3.6429872495446265	K	DNA binding protein	MHS574	other_OG
23S7F|Others	4	3.992015968063872	S	membrane	MHS574	other_OG
23S7P|Others	2	4.016064257028113	L	COG0675 Transposase and inactivated derivatives	MHS574	other_OG
23S9T|Others	4	5.625879043600563	U	Involved in the import of queuosine (Q) precursors, required for Q precursor salvage	MHS574	other_OG
23SAK|Others	2	4.016064257028113	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The archaeal beta chain is a regulatory subunit	MHS574	other_OG
23SHU|Others	2	7.168458781362006	L	Part of the Rad50 Mre11 complex, which is involved in the early steps of DNA double-strand break (DSB) repair. The complex may facilitate opening of the processed DNA ends to aid in the recruitment of HerA and NurA. Mre11 binds to DSB ends and has both double-stranded 3'-5' exonuclease activity and single- stranded endonuclease activity	MHS574	other_OG
23SIA|Others	3	4.9504950495049505	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)	MHS574	other_OG
23SJG|Others	1	4.11522633744856	L	Transposase, is605 orfb family	MHS574	other_OG
23SVQ|Others	3	9.25925925925926	C	Belongs to the LDH MDH superfamily	MHS574	other_OG
23T0C|Others	2	3.663003663003663	M	COG0463 Glycosyltransferases involved in cell wall biogenesis	MHS574	other_OG
23T0I|Others	9	19.6078431372549	L	COG1525 Micrococcal nuclease (thermonuclease) homologs	MHS574	other_OG
23T0U|Others	2	8.438818565400844	L	Transposase	MHS574	other_OG
23TK2|Others	3	5.235602094240838	I	Acyl dehydratase	MHS574	other_OG
23TST|Others	4	6.230529595015576	H	Joins adenosylcobinamide-GDP and alpha-ribazole to generate adenosylcobalamin (Ado-cobalamin). Also synthesizes adenosylcobalamin 5'-phosphate from adenosylcobinamide-GDP and alpha-ribazole 5'-phosphate	MHS574	other_OG
23TUP|Others	2	3.546099290780142	E	COG1045 Serine acetyltransferase	MHS574	other_OG
23U7C|Others	2	3.875968992248062	J	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	MHS574	other_OG
23U8Y|Others	6	6.41025641025641	L	COG3385 FOG Transposase and inactivated derivatives	MHS574	other_OG
23UD8|Others	5	12.626262626262626	L	COG3039 Transposase and inactivated derivatives, IS5 family	MHS574	other_OG
23UI7|Others	4	3.6330608537693005	C	COG1071 Pyruvate 2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, alpha subunit	MHS574	other_OG
23UPN|Others	121	113.28909176927897	G	COG0477 Permeases of the major facilitator superfamily	MHS574	other_OG
23V63|Others	2	3.603603603603603	P	to cation transporters	MHS574	other_OG
23V8I|Others	2	4.535147392290249	T	COG0589 Universal stress protein UspA and related nucleotide-binding proteins	MHS574	other_OG
23VB6|Others	2	4.7281323877068555	F	COG0717 Deoxycytidine deaminase	MHS574	other_OG
23VBF|Others	4	7.8431372549019605	F	Involved in allosteric regulation of aspartate carbamoyltransferase	MHS574	other_OG
23VM7|Others	2	3.992015968063872	L	COG0494 NTP pyrophosphohydrolases including oxidative damage repair enzymes	MHS574	other_OG
23VQV|Others	2	4.830917874396135	S	PD-(D/E)XK endonuclease	MHS574	other_OG
23VUV|Others	2	4.08997955010225	-	-	MHS574	other_OG
23W3G|Others	2	4.273504273504273	S	Membrane-flanked domain	MHS574	other_OG
23W7X|Others	2	6.116207951070336	C	Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions	MHS574	other_OG
23W85|Others	1	3.623188405797101	V	COG1403 Restriction endonuclease	MHS574	other_OG
23W8B|Others	2	5.46448087431694	C	COG3411 Ferredoxin	MHS574	other_OG
23W9V|Others	2	6.0606060606060606	-	-	MHS574	other_OG
23WRI|Others	2	5.74712643678161	-	-	MHS574	other_OG
23WSA|Others	2	8.333333333333334	C	COG1141 Ferredoxin	MHS574	other_OG
23WSI|Others	1	4.016064257028113	-	-	MHS574	other_OG
23WTD|Others	1	4.11522633744856	-	-	MHS574	other_OG
23X38|Others	1	3.663003663003663	-	-	MHS574	other_OG
23X48|Others	4	10.669398032563002	S	Domain of unknown function (DUF4112)	MHS574	other_OG
23X81|Others	1	5.46448087431694	L	COG3385 FOG Transposase and inactivated derivatives	MHS574	other_OG
23XF4|Others	6	12.422360248447205	L	HNH endonuclease	MHS574	other_OG
23XGG|Others	2	13.071895424836601	-	-	MHS574	other_OG
23XMI|Others	2	9.132420091324201	J	COG3277 RNA-binding protein involved in rRNA processing	MHS574	other_OG
23XMZ|Others	4	12.578616352201257	-	-	MHS574	other_OG
23XN1|Others	1	4.901960784313726	-	-	MHS574	other_OG
23Y3S|Others	3	15.384615384615383	-	-	MHS574	other_OG
23YB5|Others	1	6.5359477124183005	-	-	MHS574	other_OG
23YTH|Others	2	4.246284501061571	-	-	MHS574	other_OG
23YTK|Others	4	19.607843137254903	-	-	MHS574	other_OG
23YZA|Others	1	4.11522633744856	M	-	MHS574	other_OG
2404U|Others	1	4.166666666666667	M	-	MHS574	other_OG
240RT|Others	2	9.25925925925926	-	-	MHS574	other_OG
245UX|Others	7	9.887005649717514	S	AN1-like Zinc finger	MHS574	other_OG
29M9D|Others	18	17.910447761194032	S	C-5 cytosine-specific DNA methylase	MHS574	other_OG
2NB5Q|Others	10	29.76190476190476	V	HNH nucleases	MHS574	other_OG
2S7N1|Others	52	55.02645502645503	S	Initiator Replication protein	MHS574	other_OG
2SD59|Others	4	22.486772486772487	-	-	MHS574	other_OG
2SGSK|Others	2	10.416666666666666	-	-	MHS574	other_OG
2SWGZ|Others	7	25.925925925925924	-	-	MHS574	other_OG
2Y1RA|Others	77	160.14309764309763	Q	Isochorismatase family	MHS574	other_OG
2Y1X1|Others	1	3.663003663003663	M	Glycosyltransferase like family 2	MHS574	other_OG
34JFK|Others	1	4.166666666666667	KT	C-terminal domain on Strawberry notch homologue	MHS574	other_OG
34MTJ|Others	1	4.219409282700422	S	Acetyltransferase (GNAT) family	MHS574	other_OG
381XB|Others	1	5.952380952380952	-	-	MHS574	other_OG
389ZI|Others	2	5.555555555555555	-	-	MHS574	other_OG
38EJA|Others	636	2209.333013018032	O	Belongs to the heat shock protein 70 family	MHS574	other_OG
3BA70|Others	2	8.547008547008547	S	D-glutamate cyclase activity	MHS574	other_OG
