fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	468	487.8715567813342	L	Dna repair helicase rad25	MHS576	fungi_OG
3NTVH|Fungi	234	212.4758013236144	Q	amine oxidase	MHS576	fungi_OG
3NTVI|Fungi	395	327.0998377490309	I	cytomegalovirus gh-receptor family protein	MHS576	fungi_OG
3NTVK|Fungi	1081	698.8723085830352	I	Cral trio domain protein	MHS576	fungi_OG
3NTVM|Fungi	503	522.4850885393566	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS576	fungi_OG
3NTVQ|Fungi	371	422.58369910679266	S	mRNA processing protein	MHS576	fungi_OG
3NTVR|Fungi	233	324.37547928350034	F	Golgi to endosome transport protein	MHS576	fungi_OG
3NTVT|Fungi	3	9.09090909090909	O	leucine carboxyl methyltransferase	MHS576	fungi_OG
3NTVU|Fungi	14	27.494907056763097	S	pyrophosphatase	MHS576	fungi_OG
3NTVW|Fungi	111	249.58330170467906	U	snare protein	MHS576	fungi_OG
3NTVY|Fungi	468	720.6046939657915	G	Fructose-2,6-bisphosphatase	MHS576	fungi_OG
3NTVZ|Fungi	199	228.2686378158865	E	dioxygenase	MHS576	fungi_OG
3NTW1|Fungi	22	63.551500847252484	Q	Short chain dehydrogenase	MHS576	fungi_OG
3NTW2|Fungi	12	14.492753623188406	S	Actin patch protein	MHS576	fungi_OG
3NTW3|Fungi	746	669.0393093908588	T	transporter	MHS576	fungi_OG
3NTW4|Fungi	301	347.237588287618	H	Thiamine biosynthetic bifunctional	MHS576	fungi_OG
3NTW5|Fungi	1338	880.0068540264956	B	histone deacetylase	MHS576	fungi_OG
3NTW8|Fungi	1174	586.7325173229075	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS576	fungi_OG
3NTW9|Fungi	68	174.57973593469208	J	Belongs to the universal ribosomal protein uL5 family	MHS576	fungi_OG
3NTWB|Fungi	104	173.3994781213826	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS576	fungi_OG
3NTWC|Fungi	24	19.944211994421202	S	NA	MHS576	fungi_OG
3NTWD|Fungi	229	264.8788827068007	T	serine threonine-protein kinase	MHS576	fungi_OG
3NTWE|Fungi	363	472.22279443101996	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS576	fungi_OG
3NTWF|Fungi	496	440.57663034165773	B	histone deacetylase	MHS576	fungi_OG
3NTWG|Fungi	336	305.52760492330174	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS576	fungi_OG
3NTWH|Fungi	276	293.3824699498403	J	Belongs to the universal ribosomal protein uS5 family	MHS576	fungi_OG
3NTWI|Fungi	11	24.324419477138854	Q	acetyl-CoA synthetase-like protein	MHS576	fungi_OG
3NTWK|Fungi	11	32.69734380845492	GMO	GDP-mannose pyrophosphorylase	MHS576	fungi_OG
3NTWM|Fungi	1152	646.9075933619581	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS576	fungi_OG
