bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7I3|Bacteria	6	9.30232558139535	S	NA	MHS447	bacteria_OG
2Z7IA|Bacteria	5	11.62088376700249	S	Domain of unknown function (DUF1852)	MHS447	bacteria_OG
2Z7IB|Bacteria	8	17.52962181464048	S	NA	MHS447	bacteria_OG
2Z7JA|Bacteria	6	8.51063829787234	S	Domain of unknown function (DUF4294)	MHS447	bacteria_OG
2Z7JJ|Bacteria	8	12.882447665056361	S	Putative 2OG-Fe(II) oxygenase	MHS447	bacteria_OG
2Z7JY|Bacteria	230	295.7876656321026	S	Phage major capsid protein E	MHS447	bacteria_OG
2Z7KE|Bacteria	21	12.962962962962962	S	Domain of unknown function (DUF4159)	MHS447	bacteria_OG
2Z7KX|Bacteria	4	4.938271604938271	S	EcsC protein family	MHS447	bacteria_OG
2Z7MY|Bacteria	12	12.0221027479092	S	NA	MHS447	bacteria_OG
2Z7NA|Bacteria	1	4.11522633744856	S	Psort location CytoplasmicMembrane, score	MHS447	bacteria_OG
2Z7NV|Bacteria	1	3.367003367003367	S	Domain of unknown function (DUF1998)	MHS447	bacteria_OG
2Z7PQ|Bacteria	1	3.3333333333333335	S	NA	MHS447	bacteria_OG
2Z7QU|Bacteria	5	4.975124378109453	S	TIGRFAM phage plasmid-related protein TIGR03299	MHS447	bacteria_OG
2Z7QZ|Bacteria	11	9.674582233948989	S	NA	MHS447	bacteria_OG
2Z7RS|Bacteria	9649	19823.149269208192	S	Protein of unknown function (DUF2891)	MHS447	bacteria_OG
2Z7S3|Bacteria	2	6.734006734006734	S	Pfam Wyosine base formation	MHS447	bacteria_OG
2Z7SI|Bacteria	45	70.73208731350198	S	Protein of unknown function (DUF3388)	MHS447	bacteria_OG
2Z7SR|Bacteria	7	8.838383838383837	S	Protein of unknown function (DUF1479)	MHS447	bacteria_OG
2Z7SY|Bacteria	4	7.207207207207206	M	transferase activity, transferring acyl groups	MHS447	bacteria_OG
2Z7SZ|Bacteria	224	353.95254148410146	S	3-methyladenine DNA glycosylase	MHS447	bacteria_OG
2Z7TF|Bacteria	233	351.375936508926	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS447	bacteria_OG
2Z7TR|Bacteria	249	258.5226039921436	S	Phage portal protein, SPP1 Gp6-like	MHS447	bacteria_OG
2Z7TU|Bacteria	1041	1028.1620848336763	S	NA	MHS447	bacteria_OG
2Z7U4|Bacteria	4530	9838.13181623649	S	succinate dehydrogenase	MHS447	bacteria_OG
2Z7U8|Bacteria	9	6.772009029345373	S	NA	MHS447	bacteria_OG
2Z7UG|Bacteria	8	16.03519228040301	S	Protein of unknown function (DUF2840)	MHS447	bacteria_OG
2Z7V0|Bacteria	8	7.984031936127744	S	Domain of unknown function (DUF4105)	MHS447	bacteria_OG
2Z7VI|Bacteria	69	91.0239651416122	S	Psort location Cytoplasmic, score	MHS447	bacteria_OG
2Z7VY|Bacteria	24721	22564.90894963291	S	Psort location Cytoplasmic, score	MHS447	bacteria_OG
