virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	12	23.983679156092947	S	C-5 cytosine-specific DNA methylase	MHS449	virus_OG
4QAIK|Virus	13	35.64920840386339	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS449	virus_OG
4QAIU|Virus	53	102.21922327185486	S	HNH endonuclease	MHS449	virus_OG
4QAJ5|Virus	31	38.07255725572557	S	Major capsid protein Gp23	MHS449	virus_OG
4QAJX|Virus	12	25.157232704402517	S	NA	MHS449	virus_OG
4QAK6|Virus	5072	4064.8297468978503	S	N-acetylmuramoyl-L-alanine amidase activity	MHS449	virus_OG
4QAKE|Virus	53	121.16036534796505	S	endonuclease activity	MHS449	virus_OG
4QAMJ|Virus	1	4.11522633744856	S	NA	MHS449	virus_OG
4QAMU|Virus	13	42.07119741100324	S	Baseplate J-like protein	MHS449	virus_OG
4QAPV|Virus	19	45.822416302765646	S	DNA binding	MHS449	virus_OG
4QAQ9|Virus	132	43.403935878065695	S	NA	MHS449	virus_OG
4QAQQ|Virus	2	7.662835249042145	S	T4-like virus tail tube protein gp19	MHS449	virus_OG
4QAQV|Virus	10	24.50752284415505	S	protein disulfide oxidoreductase activity	MHS449	virus_OG
4QAQY|Virus	2	3.7037037037037033	S	acid-amino acid ligase activity	MHS449	virus_OG
4QAR1|Virus	14	21.90923317683881	S	ATPase activity	MHS449	virus_OG
4QAR6|Virus	11	30.427350427350426	L	dUTP diphosphatase activity	MHS449	virus_OG
4QAR7|Virus	258	305.33336868333237	S	Phage portal protein, SPP1 Gp6-like	MHS449	virus_OG
4QARC|Virus	3	8.695652173913045	S	NA	MHS449	virus_OG
4QASD|Virus	16	39.80099502487562	S	NA	MHS449	virus_OG
4QASV|Virus	3	7.518796992481203	S	recA bacterial DNA recombination protein	MHS449	virus_OG
4QAT0|Virus	3	4.739336492890995	S	NA	MHS449	virus_OG
4QAUM|Virus	18	37.114801382791455	S	Early Protein (E6)	MHS449	virus_OG
4QAUS|Virus	26	38.14460393407762	S	flavin adenine dinucleotide binding	MHS449	virus_OG
4QAVB|Virus	23	22.954091816367267	S	defense response to bacterium	MHS449	virus_OG
4QAWG|Virus	3	13.05267502450601	S	DnaB-like helicase C terminal domain	MHS449	virus_OG
4QAWI|Virus	2	9.803921568627452	S	Pfam:Peptidase_S77	MHS449	virus_OG
4QAX0|Virus	4	6.289308176100628	S	virus tail	MHS449	virus_OG
4QAX9|Virus	14	30.10752688172043	S	T4 bacteriophage base plate protein	MHS449	virus_OG
4QAXX|Virus	16	18.39080459770115	S	Phage terminase large subunit (GpA)	MHS449	virus_OG
4QAY9|Virus	452	557.3497900289241	S	hydrolase activity, acting on acid anhydrides	MHS449	virus_OG
4QAYG|Virus	7	23.333333333333336	S	NA	MHS449	virus_OG
4QAYV|Virus	16	14.336917562724013	S	Phage portal protein	MHS449	virus_OG
4QAZ6|Virus	48	48.12483608707055	S	Phage tail sheath protein	MHS449	virus_OG
4QAZJ|Virus	38	30.77837195484254	S	Phage portal protein, lambda family	MHS449	virus_OG
4QB0T|Virus	14	28.629856850715747	S	Protein of unknown function (DUF669)	MHS449	virus_OG
4QB1K|Virus	1	4.62962962962963	S	Gene 25-like lysozyme	MHS449	virus_OG
4QB31|Virus	10	35.69167458056347	S	E7 protein, Early protein	MHS449	virus_OG
4QB40|Virus	22	27.02783240955957	S	DNA polymerase family B	MHS449	virus_OG
4QB5I|Virus	462	369.1261373382344	S	N-methyltransferase activity	MHS449	virus_OG
4QB9J|Virus	45	31.52931424167654	S	NA	MHS449	virus_OG
4QB9S|Virus	13	36.111111111111114	S	Phage major capsid protein E	MHS449	virus_OG
4QBDC|Virus	1	3.436426116838488	S	Pfam:Phage_holin_4_1	MHS449	virus_OG
4QBDJ|Virus	7	18.12750356439677	S	Phage protein (N4 Gp49/phage Sf6 gene 66) family	MHS449	virus_OG
4QBF8|Virus	20	35.65008025682182	S	Phage tail protein	MHS449	virus_OG
4QBG4|Virus	16	7.00832238282961	S	NA	MHS449	virus_OG
4QBH1|Virus	147	268.6804256602015	S	AAA domain	MHS449	virus_OG
4QBH7|Virus	15	16.39344262295082	S	DNA ligase (NAD+) activity	MHS449	virus_OG
4QBHW|Virus	8	19.18465227817746	S	NA	MHS449	virus_OG
4QBI4|Virus	1	4.62962962962963	S	Pfam:Phage_r1t_holin	MHS449	virus_OG
4QBKS|Virus	6	14.388489208633095	S	Base plate wedge protein 53	MHS449	virus_OG
4QBMM|Virus	21	33.65384615384615	S	NA	MHS449	virus_OG
4QBP3|Virus	10	23.553507424475164	S	PDDEXK-like domain of unknown function (DUF3799)	MHS449	virus_OG
4QBQ9|Virus	3	11.363636363636363	S	Protein of unknown function (DUF4043)	MHS449	virus_OG
4QBSN|Virus	12	38.46153846153846	S	aminoacyl-tRNA hydrolase activity	MHS449	virus_OG
4QBTM|Virus	16	16.51186790505676	S	NA	MHS449	virus_OG
4QBV3|Virus	42	46.331336066435405	S	Phage Terminase	MHS449	virus_OG
4QC2G|Virus	2	5.333333333333333	S	Ribonucleotide reductase, small chain	MHS449	virus_OG
4QC2T|Virus	18	26.431718061674008	S	NA	MHS449	virus_OG
4QC60|Virus	11	29.81029810298103	S	NA	MHS449	virus_OG
4QCB0|Virus	133	227.51951049152203	S	nuclease activity	MHS449	virus_OG
4QCBH|Virus	1	4.11522633744856	S	NA	MHS449	virus_OG
4QCCA|Virus	6	18.69158878504673	S	NA	MHS449	virus_OG
4QCMA|Virus	16	31.936127744510976	S	NA	MHS449	virus_OG
4QCN3|Virus	4	5.069708491761723	S	NA	MHS449	virus_OG
4QCR1|Virus	67	49.872793253522396	S	Late Protein L2	MHS449	virus_OG
4QCW3|Virus	16	12.403100775193797	S	Peptidase family S49	MHS449	virus_OG
4QCX5|Virus	21	49.06705497737233	S	Glycosyl hydrolase 108	MHS449	virus_OG
4QCYR|Virus	7	28.954248366013076	S	gpW	MHS449	virus_OG
4QD1E|Virus	18	19.6078431372549	S	NA	MHS449	virus_OG
4QD2P|Virus	7	10.954616588419405	S	NA	MHS449	virus_OG
4QD77|Virus	2	4.040404040404041	S	NA	MHS449	virus_OG
4QDBD|Virus	16	37.03703703703704	S	NA	MHS449	virus_OG
