fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	1196	1328.2078442898844	L	Dna repair helicase rad25	MHS502	fungi_OG
3NTVI|Fungi	1072	875.4664551659246	I	cytomegalovirus gh-receptor family protein	MHS502	fungi_OG
3NTVJ|Fungi	3	10.869565217391303	A	RNA recognition domain-containing protein	MHS502	fungi_OG
3NTVK|Fungi	2973	2145.5382379854077	I	Cral trio domain protein	MHS502	fungi_OG
3NTVM|Fungi	1224	1282.9467565707132	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS502	fungi_OG
3NTVQ|Fungi	814	949.4501514747618	S	mRNA processing protein	MHS502	fungi_OG
3NTVR|Fungi	616	943.9975149375235	F	Golgi to endosome transport protein	MHS502	fungi_OG
3NTVU|Fungi	6	10.582010582010582	S	pyrophosphatase	MHS502	fungi_OG
3NTVW|Fungi	377	868.4289196534163	U	snare protein	MHS502	fungi_OG
3NTVY|Fungi	910	1330.1215476759508	G	Fructose-2,6-bisphosphatase	MHS502	fungi_OG
3NTVZ|Fungi	529	717.2981051506323	E	dioxygenase	MHS502	fungi_OG
3NTW3|Fungi	1989	1779.657623806784	T	transporter	MHS502	fungi_OG
3NTW4|Fungi	869	990.7371915216986	H	Thiamine biosynthetic bifunctional	MHS502	fungi_OG
3NTW5|Fungi	2762	2107.773552472178	B	histone deacetylase	MHS502	fungi_OG
3NTW8|Fungi	3325	1704.620747114436	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS502	fungi_OG
3NTW9|Fungi	222	613.9771292866993	J	Belongs to the universal ribosomal protein uL5 family	MHS502	fungi_OG
3NTWB|Fungi	362	528.0913854824844	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS502	fungi_OG
3NTWD|Fungi	527	620.0384770679223	T	serine threonine-protein kinase	MHS502	fungi_OG
3NTWE|Fungi	826	1111.906691660149	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS502	fungi_OG
3NTWF|Fungi	1276	1109.8748111132145	B	histone deacetylase	MHS502	fungi_OG
3NTWG|Fungi	865	690.0197718861446	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS502	fungi_OG
3NTWH|Fungi	608	668.9665380754644	J	Belongs to the universal ribosomal protein uS5 family	MHS502	fungi_OG
3NTWM|Fungi	2791	1724.1471727163444	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS502	fungi_OG
3NTWN|Fungi	703	1038.4412679548773	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS502	fungi_OG
3NTWQ|Fungi	799	716.9892672297617	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS502	fungi_OG
3NTWS|Fungi	784	705.188499900808	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS502	fungi_OG
3NTWU|Fungi	863	934.6947677671261	T	serine threonine-protein phosphatase	MHS502	fungi_OG
3NTWV|Fungi	126	249.57604096596654	P	Phosphate transporter	MHS502	fungi_OG
3NTWW|Fungi	435	867.6392996560431	S	Mitochondrial protein	MHS502	fungi_OG
3NTWX|Fungi	2	3.6832412523020257	CK	)-reductase	MHS502	fungi_OG
3NTWY|Fungi	1186	744.3935295764999	T	STE STE20 PAKA protein kinase	MHS502	fungi_OG
3NTX1|Fungi	2646	1641.1550433324026	K	phd transcription factor	MHS502	fungi_OG
3NTX5|Fungi	60	98.46683893195521	E	Prephenate dehydratase	MHS502	fungi_OG
3NTX6|Fungi	1917	1427.5277450697583	UY	Nuclear pore complex	MHS502	fungi_OG
3NTX7|Fungi	1926	1136.8701561275348	UY	Importin 11	MHS502	fungi_OG
3NTXD|Fungi	2251	1551.4554314380186	L	Dna polymerase gamma	MHS502	fungi_OG
3NTXE|Fungi	577	768.4822887151743	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS502	fungi_OG
3NTXF|Fungi	410	797.0237391058772	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS502	fungi_OG
3NTXG|Fungi	377	626.1300948185501	K	-phosphatase	MHS502	fungi_OG
3NTXH|Fungi	669	1105.5150213306129	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS502	fungi_OG
3NTXI|Fungi	452	729.7593130003906	O	Deoxyhypusine synthase	MHS502	fungi_OG
3NTXM|Fungi	508	525.7850302684249	S	WD-repeat protein pop3	MHS502	fungi_OG
3NTXR|Fungi	304	403.774248729981	A	factor SLT11	MHS502	fungi_OG
3NTXU|Fungi	473	649.7173816093175	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS502	fungi_OG
3NTXV|Fungi	695	620.2224932370847	O	Glycosyltransferase family 33 protein	MHS502	fungi_OG
3NTXX|Fungi	757	823.5085118739323	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS502	fungi_OG
3NTXY|Fungi	507	752.4453745409265	E	nitrilase	MHS502	fungi_OG
3NTXZ|Fungi	682	687.9021247929635	KL	Transcription factor	MHS502	fungi_OG
3NTY0|Fungi	418	385.55274261603375	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS502	fungi_OG
3NTY2|Fungi	986	947.9767434974311	C	Fumarate hydratase	MHS502	fungi_OG
3NTY3|Fungi	460	733.4362620862464	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS502	fungi_OG
3NTY4|Fungi	1205	1028.8983953889124	J	YdiU domain protein	MHS502	fungi_OG
3NTY5|Fungi	69	85.57890077846338	T	cmgc cdk protein kinase	MHS502	fungi_OG
3NTY6|Fungi	1096	1154.8863929522352	S	Transcription factor	MHS502	fungi_OG
