fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTW9|Fungi	1	3.3333333333333335	J	Belongs to the universal ribosomal protein uL5 family	MHS544	fungi_OG
3NTWM|Fungi	2	9.523809523809524	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS544	fungi_OG
3NTYH|Fungi	2	3.663003663003663	BD	Structural maintenance of chromosomes protein	MHS544	fungi_OG
3NTYN|Fungi	1	3.7878787878787876	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS544	fungi_OG
3NU01|Fungi	2	5.952380952380952	S	nucleoporin pom152	MHS544	fungi_OG
3NU15|Fungi	2	4.662004662004662	O	DnaJ domain-containing protein	MHS544	fungi_OG
3NU2A|Fungi	2	4.415011037527593	S	domain-containing protein	MHS544	fungi_OG
3NU4F|Fungi	6	14.084507042253522	A	splicing factor	MHS544	fungi_OG
3NU6H|Fungi	1	3.367003367003367	S	to Saccharomyces cerevisiae VPS72 (YDR485C)	MHS544	fungi_OG
3NU7V|Fungi	2	4.246284501061571	MN	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	MHS544	fungi_OG
3NU8R|Fungi	3	7.8125	O	Belongs to the peptidase M16 family	MHS544	fungi_OG
3NU9F|Fungi	1	3.3333333333333335	S	)-reductase	MHS544	fungi_OG
3NU9W|Fungi	4	8.1799591002045	T	serine threonine-protein kinase	MHS544	fungi_OG
3NUB1|Fungi	1	3.623188405797101	U	exocyst complex component	MHS544	fungi_OG
3NUDK|Fungi	10	48.309178743961354	G	Belongs to the glycosyl hydrolase 18 family	MHS544	fungi_OG
3NUET|Fungi	2	3.898635477582846	J	ribosomal protein	MHS544	fungi_OG
3NUFF|Fungi	1	5.128205128205128	G	Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ATP, which is converted to ADP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration	MHS544	fungi_OG
3NUH7|Fungi	1	4.901960784313726	O	Belongs to the heat shock protein 70 family	MHS544	fungi_OG
3NUHG|Fungi	1	4.11522633744856	F	adenine phosphoribosyltransferase	MHS544	fungi_OG
3NUHI|Fungi	2	7.168458781362006	S	Protein of unknown function (DUF2408)	MHS544	fungi_OG
3NUIH|Fungi	2	3.8314176245210727	G	Belongs to the glycosyl hydrolase 47 family	MHS544	fungi_OG
3NUJ5|Fungi	1	3.875968992248062	E	tryptophan synthase	MHS544	fungi_OG
3NUJD|Fungi	2	9.389671361502348	J	Methyltransferase	MHS544	fungi_OG
3NUMF|Fungi	1	3.3333333333333335	O	Belongs to the AAA ATPase family	MHS544	fungi_OG
3NUNS|Fungi	2	8.438818565400844	T	Belongs to the protein kinase superfamily	MHS544	fungi_OG
3NUNW|Fungi	2	5.649717514124294	U	import receptor	MHS544	fungi_OG
3NURT|Fungi	2	8.438818565400844	O	proteasome regulatory	MHS544	fungi_OG
3NUU6|Fungi	2	3.9447731755424065	I	acetylCoA carboxylase	MHS544	fungi_OG
3NV0U|Fungi	4	10.1010101010101	BK	Wd repeat protein	MHS544	fungi_OG
3NV21|Fungi	1	3.623188405797101	E	Histidinol-phosphate aminotransferase	MHS544	fungi_OG
3NV61|Fungi	1	3.7878787878787876	O	zinc metalloprotease	MHS544	fungi_OG
3NV87|Fungi	2	3.6832412523020257	S	U3 small nucleolar RNA-associated protein	MHS544	fungi_OG
3NVA0|Fungi	1	3.9215686274509802	U	Essential component of the PAM complex, a complex required for the translocation of transit peptide-containing proteins from the inner membrane into the mitochondrial matrix in an ATP-dependent manner	MHS544	fungi_OG
3NVD7|Fungi	2	4.040404040404041	B	histone deacetylase	MHS544	fungi_OG
3NVDN|Fungi	1	4.016064257028113	E	Ketol-acid reductoisomerase	MHS544	fungi_OG
3NVE4|Fungi	2	3.490401396160559	H	biotin synthase	MHS544	fungi_OG
3NVE8|Fungi	1	3.745318352059925	IT	long chain base kinase	MHS544	fungi_OG
3NVEV|Fungi	2	7.738414743245661	T	Component of the EKC KEOPS complex that is required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. The complex is probably involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37. Bud32 has ATPase activity in the context of the EKC KEOPS complex and likely plays a supporting role to the catalytic subunit kae1. The EKC KEOPS complex also promotes both telomere uncapping and telomere elongation. The complex is required for efficient recruitment of transcriptional coactivators (By similarity)	MHS544	fungi_OG
3NVFE|Fungi	2	6.802721088435375	J	Belongs to the eukaryotic ribosomal protein eS1 family	MHS544	fungi_OG
3NVFF|Fungi	3	7.633587786259541	BL	Telomerase reverse transcriptase	MHS544	fungi_OG
3NVH4|Fungi	2	3.603603603603603	O	proteasome subunit alpha	MHS544	fungi_OG
3NVHC|Fungi	2	8.24982285656443	J	Eukaryotic peptide chain release factor gtp-binding subunit	MHS544	fungi_OG
3NVHT|Fungi	1	3.367003367003367	EO	Protease with a carboxypeptidase B-like function involved in the C-terminal processing of the lysine and arginine residues from protein precursors. Promotes cell fusion and is involved in the programmed cell death (By similarity)	MHS544	fungi_OG
3NVHY|Fungi	3	5.681818181818182	H	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family	MHS544	fungi_OG
3NVKU|Fungi	3	12.61394785491171	Z	retrotransposable element tf2 155 kda protein type 1-like	MHS544	fungi_OG
3NVM8|Fungi	1	3.875968992248062	L	Belongs to the MCM family	MHS544	fungi_OG
3NVQT|Fungi	2	4.040404040404041	S	NA	MHS544	fungi_OG
3NVQX|Fungi	2	4.246284501061571	BK	Belongs to the sirtuin family. Class I subfamily	MHS544	fungi_OG
3NVR8|Fungi	1	4.830917874396135	J	Elongation factor	MHS544	fungi_OG
3NVSV|Fungi	1	3.623188405797101	J	ribosomal protein	MHS544	fungi_OG
3NVSY|Fungi	2	6.802721088435375	U	The PI(3,5)P2 regulatory complex regulates both the synthesis and turnover of phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2). Necessary for proper vacuole morphology. Plays an important role in osmotically-induced vacuole fragmentation. Required for cytoplasm to vacuole transport (Cvt) vesicle formation, pexophagy and starvation-induced autophagy. Involved in correct atg9 trafficking to the pre-autophagosomal structure. Might also be involved in premeiotic DNA replication (By similarity)	MHS544	fungi_OG
3NVT9|Fungi	1	3.875968992248062	D	Cell division control protein	MHS544	fungi_OG
3NVTP|Fungi	4	14.336917562724013	O	Fk506-binding protein	MHS544	fungi_OG
3NVTS|Fungi	1	3.745318352059925	Z	dynein heavy chain	MHS544	fungi_OG
3NVTV|Fungi	4	7.984031936127744	Z	Actin cortical patch component	MHS544	fungi_OG
3NVUH|Fungi	2	4.694835680751174	S	Actin-interacting protein	MHS544	fungi_OG
3NVV4|Fungi	1	5.376344086021505	O	assists the folding of proteins upon ATP hydrolysis	MHS544	fungi_OG
3NVVN|Fungi	2	4.385964912280701	Q	Sporulation protein SPS19	MHS544	fungi_OG
3NVVR|Fungi	1	4.566210045662101	U	PEX19 protein	MHS544	fungi_OG
3NW12|Fungi	1	3.663003663003663	O	Belongs to the ubiquitin-conjugating enzyme family	MHS544	fungi_OG
3NW1I|Fungi	2	4.1928721174004195	S	to Saccharomyces cerevisiae	MHS544	fungi_OG
3NW3J|Fungi	2	3.9215686274509802	K	to Saccharomyces cerevisiae REB1 (YBR049C) and YDR026C	MHS544	fungi_OG
3NW55|Fungi	2	4.694835680751174	L	rna methylase	MHS544	fungi_OG
3NW5Q|Fungi	4	10.178117048346056	S	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	MHS544	fungi_OG
3NW5V|Fungi	2	4.065040650406504	Q	Flavin-binding monooxygenase-like family protein	MHS544	fungi_OG
3NW7P|Fungi	1	3.623188405797101	U	Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules (By similarity)	MHS544	fungi_OG
3NW8M|Fungi	1	5.847953216374268	O	Prohibitin	MHS544	fungi_OG
3NW91|Fungi	5	13.37873543969335	J	Exosome complex	MHS544	fungi_OG
3NW9U|Fungi	1	4.329004329004329	L	DNA ligase	MHS544	fungi_OG
3NWC2|Fungi	3	4.524886877828054	O	ubiquitin--protein ligase	MHS544	fungi_OG
3NWE6|Fungi	1	5.208333333333333	A	atp-dependent dna helicase	MHS544	fungi_OG
3NWEN|Fungi	1	3.745318352059925	E	Cystathionine gamma-synthase	MHS544	fungi_OG
3NWPJ|Fungi	2	5.128205128205128	T	serine threonine-protein phosphatase	MHS544	fungi_OG
