fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	114	127.92413758362045	L	Dna repair helicase rad25	MHS460	fungi_OG
3NTVI|Fungi	98	86.10831404255147	I	cytomegalovirus gh-receptor family protein	MHS460	fungi_OG
3NTVK|Fungi	240	169.12379391992116	I	Cral trio domain protein	MHS460	fungi_OG
3NTVM|Fungi	100	105.36907225554319	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS460	fungi_OG
3NTVQ|Fungi	65	73.13560687251726	S	mRNA processing protein	MHS460	fungi_OG
3NTVR|Fungi	56	87.5673149808071	F	Golgi to endosome transport protein	MHS460	fungi_OG
3NTVW|Fungi	21	55.52916233279512	U	snare protein	MHS460	fungi_OG
3NTVY|Fungi	50	64.04612950113098	G	Fructose-2,6-bisphosphatase	MHS460	fungi_OG
3NTVZ|Fungi	32	38.50360956959942	E	dioxygenase	MHS460	fungi_OG
3NTW3|Fungi	167	147.36727501988	T	transporter	MHS460	fungi_OG
3NTW4|Fungi	87	79.76588946396598	H	Thiamine biosynthetic bifunctional	MHS460	fungi_OG
3NTW5|Fungi	199	163.60627802122315	B	histone deacetylase	MHS460	fungi_OG
3NTW8|Fungi	315	147.94704719361926	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS460	fungi_OG
3NTW9|Fungi	11	25.639906220979825	J	Belongs to the universal ribosomal protein uL5 family	MHS460	fungi_OG
3NTWB|Fungi	16	28.04089446319948	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS460	fungi_OG
3NTWD|Fungi	56	62.144770612000926	T	serine threonine-protein kinase	MHS460	fungi_OG
3NTWE|Fungi	65	82.63451269184569	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS460	fungi_OG
3NTWF|Fungi	78	66.31603479069696	B	histone deacetylase	MHS460	fungi_OG
3NTWG|Fungi	90	62.681182913270064	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS460	fungi_OG
3NTWH|Fungi	41	45.227119589574514	J	Belongs to the universal ribosomal protein uS5 family	MHS460	fungi_OG
3NTWM|Fungi	232	160.08736988980084	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS460	fungi_OG
3NTWN|Fungi	44	81.756088193042	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS460	fungi_OG
3NTWQ|Fungi	60	60.01912643380907	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS460	fungi_OG
3NTWS|Fungi	76	74.44938163836763	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS460	fungi_OG
3NTWU|Fungi	67	91.31691968902854	T	serine threonine-protein phosphatase	MHS460	fungi_OG
3NTWV|Fungi	7	12.856924721331499	P	Phosphate transporter	MHS460	fungi_OG
3NTWW|Fungi	34	62.96312879842682	S	Mitochondrial protein	MHS460	fungi_OG
3NTWY|Fungi	70	61.65096789256504	T	STE STE20 PAKA protein kinase	MHS460	fungi_OG
3NTX1|Fungi	239	123.82933643094916	K	phd transcription factor	MHS460	fungi_OG
3NTX5|Fungi	17	25.185185185185183	E	Prephenate dehydratase	MHS460	fungi_OG
3NTX6|Fungi	137	88.15992266214752	UY	Nuclear pore complex	MHS460	fungi_OG
3NTX7|Fungi	174	108.45329426397153	UY	Importin 11	MHS460	fungi_OG
3NTXD|Fungi	231	153.71344786696503	L	Dna polymerase gamma	MHS460	fungi_OG
3NTXE|Fungi	53	68.35281067051318	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS460	fungi_OG
3NTXF|Fungi	14	27.960526315789473	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS460	fungi_OG
3NTXG|Fungi	25	37.76767885423122	K	-phosphatase	MHS460	fungi_OG
3NTXH|Fungi	64	129.29267705871644	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS460	fungi_OG
3NTXI|Fungi	53	75.26577568357696	O	Deoxyhypusine synthase	MHS460	fungi_OG
3NTXM|Fungi	43	42.50517498421371	S	WD-repeat protein pop3	MHS460	fungi_OG
3NTXR|Fungi	43	55.122253678617525	A	factor SLT11	MHS460	fungi_OG
3NTXU|Fungi	46	62.34482342117811	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS460	fungi_OG
3NTXV|Fungi	75	68.74823717217254	O	Glycosyltransferase family 33 protein	MHS460	fungi_OG
3NTXX|Fungi	69	93.38367802845508	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS460	fungi_OG
3NTXY|Fungi	35	55.39675314589025	E	nitrilase	MHS460	fungi_OG
3NTXZ|Fungi	58	63.28045810688215	KL	Transcription factor	MHS460	fungi_OG
3NTY0|Fungi	8	6.751054852320674	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS460	fungi_OG
3NTY2|Fungi	33	25.079520748039872	C	Fumarate hydratase	MHS460	fungi_OG
3NTY3|Fungi	28	45.08142275748877	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS460	fungi_OG
3NTY4|Fungi	91	102.46783387328303	J	YdiU domain protein	MHS460	fungi_OG
3NTY6|Fungi	87	94.08207190933061	S	Transcription factor	MHS460	fungi_OG
3NTY7|Fungi	48	72.88740503052473	J	phenylalanyl-tRNA synthetase alpha chain	MHS460	fungi_OG
3NTY8|Fungi	29	24.166666666666668	O	pre-rRNA-processing protein PNO1	MHS460	fungi_OG
3NTY9|Fungi	35	42.608424612997375	L	DNA-dependent ATPase and 5'-3' DNA helicase required for the maintenance of both mitochondrial and nuclear genome stability. Efficiently unwinds G-quadruplex (G4) DNA structures and forked RNA-DNA hybrids. Resolves G4 structures, preventing replication pausing and double-strand breaks (DSBs) at G4 motifs. Involved in the maintenance of telomeric DNA. Inhibits telomere elongation, de novo telomere formation and telomere addition to DSBs via catalytic inhibition of telomerase. Reduces the processivity of telomerase by displacing active telomerase from DNA ends. Releases telomerase by unwinding the short telomerase RNA telomeric DNA hybrid that is the intermediate in the telomerase reaction. Involved in the maintenance of ribosomal (rDNA). Required for efficient fork arrest at the replicaion fork barrier within rDNA. Involved in the maintenance of mitochondrial (mtDNA). Required to maintain mtDNA under conditions that introduce dsDNA breaks in mtDNA, either preventing or repairing dsDNA breaks. May inhibit replication progression to allow time for repair. May have a general role in chromosomal replication by affecting Okazaki fragment maturation. May have a role in conjunction with DNA2 helicase nuclease in 5'-flap extension during Okazaki fragment processing	MHS460	fungi_OG
3NTYA|Fungi	94	92.63167544050323	T	cmgc dyrk yak protein kinase	MHS460	fungi_OG
3NTYD|Fungi	36	61.2545349785728	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS460	fungi_OG
3NTYE|Fungi	28	33.94968185387347	S	NA	MHS460	fungi_OG
3NTYH|Fungi	160	121.09302017661793	BD	Structural maintenance of chromosomes protein	MHS460	fungi_OG
3NTYI|Fungi	17	19.462533670859052	H	Lipoate-protein ligase	MHS460	fungi_OG
3NTYJ|Fungi	145	118.02766763815866	G	Belongs to the PI3 PI4-kinase family	MHS460	fungi_OG
3NTYK|Fungi	287	192.12084618224895	M	Chitin Synthase	MHS460	fungi_OG
3NTYM|Fungi	88	82.3946848697892	I	carbamoylphosphate synthase	MHS460	fungi_OG
3NTYN|Fungi	64	96.22311864617679	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS460	fungi_OG
3NTYP|Fungi	31	28.74110065121301	IJT	acetamidase	MHS460	fungi_OG
3NTYR|Fungi	108	56.091098203998826	L	DNA repair helicase	MHS460	fungi_OG
3NTYS|Fungi	52	46.65214702326713	C	Belongs to the cytochrome b5 family	MHS460	fungi_OG
3NTYU|Fungi	122	71.1097486176341	U	Signal transduction protein	MHS460	fungi_OG
3NTYW|Fungi	79	70.39466757264002	P	transporter	MHS460	fungi_OG
3NTYX|Fungi	69	88.79051412395201	E	Xaa-pro dipeptidase	MHS460	fungi_OG
3NTYZ|Fungi	138	78.1671213836942	O	IQ and HECT domain protein	MHS460	fungi_OG
3NTZ0|Fungi	21	39.209107945784744	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS460	fungi_OG
3NTZ4|Fungi	87	61.50861813033458	J	Glycyl-trna synthetase	MHS460	fungi_OG
3NTZ9|Fungi	128	105.88089121056805	A	SNF2 family	MHS460	fungi_OG
3NTZB|Fungi	7	21.501068376068375	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS460	fungi_OG
3NTZC|Fungi	48	51.38781509202312	M	dolichyl-phosphate beta-glucosyltransferase	MHS460	fungi_OG
3NTZE|Fungi	315	119.76951922338645	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS460	fungi_OG
3NTZF|Fungi	89	111.81887941322033	G	Belongs to the ALG6 ALG8 glucosyltransferase family	MHS460	fungi_OG
3NTZH|Fungi	13	26.653261840372437	O	proteasome subunit alpha	MHS460	fungi_OG
3NTZI|Fungi	154	88.89146243626014	S	cell polarity protein	MHS460	fungi_OG
3NTZJ|Fungi	11	26.16793361639958	O	Glutathione S-transferase	MHS460	fungi_OG
3NTZK|Fungi	26	36.05598478734638	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS460	fungi_OG
3NTZP|Fungi	46	79.62449583968294	J	Tyrosyl-trna synthetase	MHS460	fungi_OG
3NTZQ|Fungi	38	81.03815711515325	J	60S ribosomal protein L7	MHS460	fungi_OG
3NTZR|Fungi	51	59.57972598099616	U	vacuolar protein sorting-associated protein 74	MHS460	fungi_OG
3NTZT|Fungi	34	48.50090591622269	O	gpi-anchor transamidase	MHS460	fungi_OG
3NTZU|Fungi	51	68.10106419354855	A	Branchpoint-bridging protein	MHS460	fungi_OG
3NTZV|Fungi	32	32.375165345037445	G	NADH kinase	MHS460	fungi_OG
3NTZW|Fungi	27	30.749361667078496	O	Beta subunit	MHS460	fungi_OG
3NTZX|Fungi	120	58.87138272799992	L	Deoxycytidyl transferase involved in DNA repair. Transfers a dCMP residue from dCTP to the 3'-end of a DNA primer in a template-dependent reaction. May assist in the first step in the bypass of abasic lesions by the insertion of a nucleotide opposite the lesion. Required for normal induction of mutations by physical and chemical agents	MHS460	fungi_OG
3NU01|Fungi	181	78.54442747619022	S	nucleoporin pom152	MHS460	fungi_OG
3NU02|Fungi	101	126.76608759488803	L	tpr repeat-containing protein	MHS460	fungi_OG
3NU03|Fungi	36	37.499032582617446	H	Component of the coenzyme Q biosynthetic pathway. May play a role in organizing a multi-subunit COQ enzyme complex required for coenzyme Q biosynthesis. Required for steady-state levels of other COQ polypeptides	MHS460	fungi_OG
3NU06|Fungi	71	88.22480250483741	A	Multiple RNA-binding domain-containing protein	MHS460	fungi_OG
3NU07|Fungi	33	46.15279978235473	J	Belongs to the universal ribosomal protein uS3 family	MHS460	fungi_OG
3NU08|Fungi	37	42.217716550623386	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. rRNA adenine N(6)-methyltransferase family	MHS460	fungi_OG
3NU0B|Fungi	66	95.77552731831946	U	Reduced viability upon starvation protein	MHS460	fungi_OG
3NU0E|Fungi	15	40.436736473481645	O	proteasome subunit alpha	MHS460	fungi_OG
3NU0F|Fungi	84	84.27456324672839	Q	glutathione synthetase	MHS460	fungi_OG
