virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	6282	5095.521461076926	S	N-acetylmuramoyl-L-alanine amidase activity	MHS529	virus_OG
4QAKE|Virus	8	25.46858459430849	S	endonuclease activity	MHS529	virus_OG
4QAUM|Virus	2390	4906.823139157068	S	Early Protein (E6)	MHS529	virus_OG
4QB31|Virus	1945	6533.632340999491	S	E7 protein, Early protein	MHS529	virus_OG
4QBF8|Virus	3	8.19672131147541	S	Phage tail protein	MHS529	virus_OG
4QBHR|Virus	7	17.811704834605596	S	Thymidine kinase	MHS529	virus_OG
4QBQ9|Virus	1	3.7878787878787876	S	Protein of unknown function (DUF4043)	MHS529	virus_OG
4QBV3|Virus	35	35.297428605284985	S	Phage Terminase	MHS529	virus_OG
4QC2G|Virus	48	82.90155440414509	S	Ribonucleotide reductase, small chain	MHS529	virus_OG
4QCR1|Virus	10709	7288.215504201071	S	Late Protein L2	MHS529	virus_OG
4QCZ4|Virus	1	5.05050505050505	S	NA	MHS529	virus_OG
4QDBK|Virus	8	23.576604554865426	S	NA	MHS529	virus_OG
4QDKP|Virus	414	743.6265002670265	S	transaminase activity	MHS529	virus_OG
4QDQV|Virus	4465	6862.064422171336	S	E2 (early) protein, N terminal	MHS529	virus_OG
4QDV8|Virus	29	67.43827160493828	S	NA	MHS529	virus_OG
4QE1H|Virus	27	75.30345471521943	S	NA	MHS529	virus_OG
4QE47|Virus	1	3.584229390681003	S	NA	MHS529	virus_OG
4QEBH|Virus	6	16.949152542372882	S	Capsid protein VP4	MHS529	virus_OG
4QED7|Virus	29	30.883919062832803	S	AAA domain	MHS529	virus_OG
4QEE8|Virus	59	62.632696390658175	S	Pfam:DUF5047	MHS529	virus_OG
4QEZU|Virus	8399	5407.483350201796	S	L1 (late) protein	MHS529	virus_OG
4QF06|Virus	1	4.065040650406504	S	NA	MHS529	virus_OG
4QFMI|Virus	10	15.57632398753894	S	PD-(D/E)XK nuclease superfamily	MHS529	virus_OG
4QGJD|Virus	18	35.050649698076015	S	NA	MHS529	virus_OG
4QGQN|Virus	11782	6490.593604815027	L	Papillomavirus helicase	MHS529	virus_OG
4QGVM|Virus	19	54.277643260694106	S	NA	MHS529	virus_OG
4QHQD|Virus	2	6.289308176100628	S	NA	MHS529	virus_OG
