bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7IA|Bacteria	1	3.7037037037037033	S	Domain of unknown function (DUF1852)	MHS539	bacteria_OG
2Z7IB|Bacteria	39	77.20749139870367	S	NA	MHS539	bacteria_OG
2Z7JG|Bacteria	2	5.46448087431694	S	Phage major capsid protein E	MHS539	bacteria_OG
2Z7JJ|Bacteria	9	17.50267130193989	S	Putative 2OG-Fe(II) oxygenase	MHS539	bacteria_OG
2Z7JT|Bacteria	8	7.889546351084813	P	2-keto-3-deoxygluconate:proton symporter activity	MHS539	bacteria_OG
2Z7KV|Bacteria	82	68.67671691792295	S	NA	MHS539	bacteria_OG
2Z7NV|Bacteria	12	6.462035541195477	S	Domain of unknown function (DUF1998)	MHS539	bacteria_OG
2Z7PG|Bacteria	43	40.84468320664571	S	CRISPR-associated protein (Cas_Csy3)	MHS539	bacteria_OG
2Z7PQ|Bacteria	8	14.485378770435183	S	NA	MHS539	bacteria_OG
2Z7PU|Bacteria	4	9.803921568627452	S	NA	MHS539	bacteria_OG
2Z7QD|Bacteria	15	17.839718297908448	S	NA	MHS539	bacteria_OG
2Z7RS|Bacteria	5484	11485.007301367335	S	Protein of unknown function (DUF2891)	MHS539	bacteria_OG
2Z7RZ|Bacteria	37	53.48629078187292	S	NA	MHS539	bacteria_OG
2Z7S6|Bacteria	29	44.58417787605184	S	Protein of unknown function (DUF2493)	MHS539	bacteria_OG
2Z7SI|Bacteria	6	9.836798569192936	S	Protein of unknown function (DUF3388)	MHS539	bacteria_OG
2Z7SZ|Bacteria	17	25.126178213738775	S	3-methyladenine DNA glycosylase	MHS539	bacteria_OG
2Z7TB|Bacteria	24	58.85948456722095	S	5'-nucleotidase	MHS539	bacteria_OG
2Z7TF|Bacteria	87	129.3283152097726	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS539	bacteria_OG
2Z7TI|Bacteria	13	28.66762866762867	S	NA	MHS539	bacteria_OG
2Z7TU|Bacteria	223	204.3105080486599	S	NA	MHS539	bacteria_OG
2Z7U4|Bacteria	2685	5909.385596999567	S	succinate dehydrogenase	MHS539	bacteria_OG
2Z7UG|Bacteria	38	72.90766947932585	S	Protein of unknown function (DUF2840)	MHS539	bacteria_OG
2Z7V0|Bacteria	77	89.02023406087744	S	Domain of unknown function (DUF4105)	MHS539	bacteria_OG
2Z7VY|Bacteria	14860	13859.248776380806	S	Psort location Cytoplasmic, score	MHS539	bacteria_OG
2Z7YC|Bacteria	4	7.619047619047619	S	Type-F conjugative transfer system pilin assembly protein TrbC	MHS539	bacteria_OG
2Z7YG|Bacteria	38	44.23867420339458	S	NA	MHS539	bacteria_OG
2Z7YR|Bacteria	15	31.007751937984494	S	NA	MHS539	bacteria_OG
