virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIK|Virus	4	10.582010582010582	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS504	virus_OG
4QAIU|Virus	30	70.37894680449114	S	HNH endonuclease	MHS504	virus_OG
4QAJ1|Virus	5	10.224948875255624	S	Domain of unknown function (DUF4355)	MHS504	virus_OG
4QAJ4|Virus	10	16.025641025641026	S	NA	MHS504	virus_OG
4QAK6|Virus	730	1112.0951026360415	S	N-acetylmuramoyl-L-alanine amidase activity	MHS504	virus_OG
4QAKE|Virus	2	3.490401396160559	S	endonuclease activity	MHS504	virus_OG
4QAKP|Virus	1	4.065040650406504	S	NA	MHS504	virus_OG
4QAKZ|Virus	24	6.309148264984227	S	N-acetyltransferase activity	MHS504	virus_OG
4QAPV|Virus	8	16.86049686049686	S	DNA binding	MHS504	virus_OG
4QAQ9|Virus	5	3.7965072133637054	S	NA	MHS504	virus_OG
4QAQV|Virus	9	13.88011732839319	S	protein disulfide oxidoreductase activity	MHS504	virus_OG
4QAR1|Virus	2	4.901960784313726	S	ATPase activity	MHS504	virus_OG
4QAR6|Virus	2	4.694835680751174	L	dUTP diphosphatase activity	MHS504	virus_OG
4QAR7|Virus	2	5.602240896358544	S	Phage portal protein, SPP1 Gp6-like	MHS504	virus_OG
4QAT6|Virus	3	8.547008547008547	S	Protein of unknown function (DUF4054)	MHS504	virus_OG
4QAUS|Virus	7	7.751937984496124	S	flavin adenine dinucleotide binding	MHS504	virus_OG
4QAUT|Virus	5	9.009009009009008	S	DNA ligase (ATP) activity	MHS504	virus_OG
4QAWG|Virus	6	14.371657754010695	S	DnaB-like helicase C terminal domain	MHS504	virus_OG
4QAY9|Virus	4	6.033182503770739	S	hydrolase activity, acting on acid anhydrides	MHS504	virus_OG
4QAYT|Virus	4	5.952380952380952	S	Protein of unknown function (DUF3383)	MHS504	virus_OG
4QB02|Virus	14	19.204389574759947	S	NA	MHS504	virus_OG
4QB07|Virus	1	4.11522633744856	S	NA	MHS504	virus_OG
4QB31|Virus	1	3.546099290780142	S	E7 protein, Early protein	MHS504	virus_OG
4QB3X|Virus	7	11.326860841423949	S	VWA-like domain (DUF2201)	MHS504	virus_OG
4QB40|Virus	48	16.02141198514347	S	DNA polymerase family B	MHS504	virus_OG
4QB5I|Virus	19	36.316378232545894	S	N-methyltransferase activity	MHS504	virus_OG
4QB9S|Virus	12	10.126582278481012	S	Phage major capsid protein E	MHS504	virus_OG
4QBF8|Virus	2	6.872852233676976	S	Phage tail protein	MHS504	virus_OG
4QBG8|Virus	1	4.329004329004329	S	NA	MHS504	virus_OG
4QBKB|Virus	1	3.9215686274509802	S	NA	MHS504	virus_OG
4QBMM|Virus	25	14.907573047107931	S	NA	MHS504	virus_OG
4QBNW|Virus	1	3.7037037037037033	S	NA	MHS504	virus_OG
4QBPB|Virus	5	8.460236886632826	S	NA	MHS504	virus_OG
4QBV3|Virus	111	159.88939492517892	S	Phage Terminase	MHS504	virus_OG
4QC2G|Virus	4	4.052684903748734	S	Ribonucleotide reductase, small chain	MHS504	virus_OG
4QC38|Virus	3	5.291005291005291	S	NA	MHS504	virus_OG
