virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	2	3.9215686274509802	S	C-5 cytosine-specific DNA methylase	MHS478	virus_OG
4QAIU|Virus	12	29.044834307992204	S	HNH endonuclease	MHS478	virus_OG
4QAK6|Virus	3682	2788.4320125429617	S	N-acetylmuramoyl-L-alanine amidase activity	MHS478	virus_OG
4QAKE|Virus	2	6.944444444444445	S	endonuclease activity	MHS478	virus_OG
4QAKZ|Virus	2	4.47427293064877	S	N-acetyltransferase activity	MHS478	virus_OG
4QAMJ|Virus	15	25.90673575129534	S	NA	MHS478	virus_OG
4QAQ9|Virus	11	18.37014209895566	S	NA	MHS478	virus_OG
4QAQI|Virus	2	4.662004662004662	S	Bacteriophage related domain of unknown function	MHS478	virus_OG
4QAR7|Virus	213	193.18008243486565	S	Phage portal protein, SPP1 Gp6-like	MHS478	virus_OG
4QAUS|Virus	1	4.761904761904762	S	flavin adenine dinucleotide binding	MHS478	virus_OG
4QAXA|Virus	2	3.9682539682539684	S	metallopeptidase activity	MHS478	virus_OG
4QAY9|Virus	45	53.1892569839094	S	hydrolase activity, acting on acid anhydrides	MHS478	virus_OG
4QAYT|Virus	2	3.875968992248062	S	Protein of unknown function (DUF3383)	MHS478	virus_OG
4QAYV|Virus	31	24.42868400315209	S	Phage portal protein	MHS478	virus_OG
4QB0T|Virus	6	11.597456041900486	S	Protein of unknown function (DUF669)	MHS478	virus_OG
4QB40|Virus	32	21.516252751391164	S	DNA polymerase family B	MHS478	virus_OG
4QB4F|Virus	3	9.70873786407767	S	NA	MHS478	virus_OG
4QB5I|Virus	10	27.90262172284644	S	N-methyltransferase activity	MHS478	virus_OG
4QB9J|Virus	15	5.605381165919282	S	NA	MHS478	virus_OG
4QB9Y|Virus	3	5.617977528089887	S	hydrolase activity, acting on acid anhydrides	MHS478	virus_OG
4QBCQ|Virus	27	52.63157894736842	S	DNA topoisomerase activity	MHS478	virus_OG
4QBDE|Virus	9	29.104777197912483	S	NA	MHS478	virus_OG
4QBG0|Virus	4	4.219409282700422	S	NA	MHS478	virus_OG
4QBH1|Virus	10	16.176470588235293	S	AAA domain	MHS478	virus_OG
4QBP3|Virus	2	3.6429872495446265	S	PDDEXK-like domain of unknown function (DUF3799)	MHS478	virus_OG
4QBV3|Virus	15	23.58490566037736	S	Phage Terminase	MHS478	virus_OG
4QCB0|Virus	98	109.02233206623754	S	nuclease activity	MHS478	virus_OG
4QCBX|Virus	4	7.207207207207206	S	NA	MHS478	virus_OG
4QCCX|Virus	3	12.82051282051282	S	nicotinamide riboside transmembrane transporter activity	MHS478	virus_OG
4QD1J|Virus	2	7.168458781362006	S	Protein of unknown function (DUF1364)	MHS478	virus_OG
4QDCX|Virus	6	16.129032258064516	S	NA	MHS478	virus_OG
4QDKP|Virus	373	691.3736402732102	S	transaminase activity	MHS478	virus_OG
4QDUR|Virus	11	26.570048309178745	S	NA	MHS478	virus_OG
4QE69|Virus	2	7.092198581560284	S	transcription coactivator activity	MHS478	virus_OG
4QE8C|Virus	2	3.745318352059925	S	NA	MHS478	virus_OG
4QED7|Virus	757	806.1767838125666	S	AAA domain	MHS478	virus_OG
4QEYV|Virus	7	17.412935323383085	S	NA	MHS478	virus_OG
4QFDH|Virus	4	16.666666666666668	S	NA	MHS478	virus_OG
4QFEQ|Virus	1	3.663003663003663	S	NA	MHS478	virus_OG
4QFPH|Virus	1	4.11522633744856	S	NA	MHS478	virus_OG
4QFPU|Virus	30	31.54574132492114	S	NA	MHS478	virus_OG
4QG1E|Virus	10	18.315018315018314	S	NA	MHS478	virus_OG
4QGFR|Virus	4	12.698412698412698	S	NA	MHS478	virus_OG
4QHDH|Virus	5	9.689922480620154	S	NA	MHS478	virus_OG
4QHHE|Virus	45	55.97014925373134	S	NA	MHS478	virus_OG
4QHQD|Virus	29	25.108225108225106	S	NA	MHS478	virus_OG
