fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	15	33.43852319362342	L	Dna repair helicase rad25	MHS465	fungi_OG
3NTVI|Fungi	45	53.14091680814941	I	cytomegalovirus gh-receptor family protein	MHS465	fungi_OG
3NTVK|Fungi	160	56.996645804516156	I	Cral trio domain protein	MHS465	fungi_OG
3NTVM|Fungi	39	39.232193234273936	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS465	fungi_OG
3NTVQ|Fungi	70	90.50197108478008	S	mRNA processing protein	MHS465	fungi_OG
3NTVR|Fungi	32	27.995681899964012	F	Golgi to endosome transport protein	MHS465	fungi_OG
3NTVW|Fungi	1	4.62962962962963	U	snare protein	MHS465	fungi_OG
3NTVY|Fungi	23	44.83299203292785	G	Fructose-2,6-bisphosphatase	MHS465	fungi_OG
3NTVZ|Fungi	16	43.62535612535612	E	dioxygenase	MHS465	fungi_OG
3NTW3|Fungi	28	28.4428491179546	T	transporter	MHS465	fungi_OG
3NTW4|Fungi	46	49.50970099674929	H	Thiamine biosynthetic bifunctional	MHS465	fungi_OG
3NTW5|Fungi	56	57.20426750476423	B	histone deacetylase	MHS465	fungi_OG
3NTW8|Fungi	106	32.69122052664092	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS465	fungi_OG
3NTW9|Fungi	10	20.449897750511248	J	Belongs to the universal ribosomal protein uL5 family	MHS465	fungi_OG
3NTWB|Fungi	5	11.337868480725623	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS465	fungi_OG
3NTWD|Fungi	4	9.59232613908873	T	serine threonine-protein kinase	MHS465	fungi_OG
3NTWE|Fungi	48	49.926520757885896	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS465	fungi_OG
3NTWF|Fungi	86	93.5716595751328	B	histone deacetylase	MHS465	fungi_OG
3NTWG|Fungi	74	67.86738251465502	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS465	fungi_OG
3NTWH|Fungi	59	56.35148042024833	J	Belongs to the universal ribosomal protein uS5 family	MHS465	fungi_OG
3NTWM|Fungi	160	50.12068708985697	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS465	fungi_OG
3NTWN|Fungi	25	28.888677389676726	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS465	fungi_OG
3NTWQ|Fungi	48	40.80934447515449	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS465	fungi_OG
3NTWS|Fungi	13	25.780075879391703	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS465	fungi_OG
3NTWU|Fungi	21	16.548463356973997	T	serine threonine-protein phosphatase	MHS465	fungi_OG
3NTWW|Fungi	27	68.21405148384981	S	Mitochondrial protein	MHS465	fungi_OG
3NTWY|Fungi	73	38.564155884920595	T	STE STE20 PAKA protein kinase	MHS465	fungi_OG
3NTX1|Fungi	144	50.76886609005349	K	phd transcription factor	MHS465	fungi_OG
3NTX6|Fungi	79	51.25436411974078	UY	Nuclear pore complex	MHS465	fungi_OG
3NTX7|Fungi	65	34.72718709325645	UY	Importin 11	MHS465	fungi_OG
3NTXD|Fungi	106	59.81485747983296	L	Dna polymerase gamma	MHS465	fungi_OG
3NTXE|Fungi	22	27.351279494848786	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS465	fungi_OG
3NTXG|Fungi	25	46.75924714393298	K	-phosphatase	MHS465	fungi_OG
3NTXH|Fungi	47	57.55214496816988	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS465	fungi_OG
3NTXI|Fungi	13	17.915736973356083	O	Deoxyhypusine synthase	MHS465	fungi_OG
3NTXR|Fungi	30	33.67003367003367	A	factor SLT11	MHS465	fungi_OG
3NTXU|Fungi	21	29.871677158615835	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS465	fungi_OG
3NTXV|Fungi	14	10.256410256410257	O	Glycosyltransferase family 33 protein	MHS465	fungi_OG
