virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIK|Virus	14	15.005359056806002	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS498	virus_OG
4QAK6|Virus	6855	6098.34566596106	S	N-acetylmuramoyl-L-alanine amidase activity	MHS498	virus_OG
4QAKE|Virus	24	78.91345525529997	S	endonuclease activity	MHS498	virus_OG
4QAR7|Virus	184	139.4848215047993	S	Phage portal protein, SPP1 Gp6-like	MHS498	virus_OG
4QAUS|Virus	36	38.21656050955414	S	flavin adenine dinucleotide binding	MHS498	virus_OG
4QAWG|Virus	19	22.481711160956444	S	DnaB-like helicase C terminal domain	MHS498	virus_OG
4QAXQ|Virus	5	9.416195856873822	S	Ribonucleotide reductase, barrel domain	MHS498	virus_OG
4QBF8|Virus	79	85.20091216481875	S	Phage tail protein	MHS498	virus_OG
4QBMM|Virus	268	294.72587639676243	S	NA	MHS498	virus_OG
4QBV3|Virus	77	50.925925925925924	S	Phage Terminase	MHS498	virus_OG
4QCWQ|Virus	36	40.67796610169491	S	NA	MHS498	virus_OG
4QD1J|Virus	1	3.584229390681003	S	Protein of unknown function (DUF1364)	MHS498	virus_OG
4QDBK|Virus	135	352.2140140192102	S	NA	MHS498	virus_OG
4QDV8|Virus	59	149.14183336328966	S	NA	MHS498	virus_OG
4QE1H|Virus	84	235.8309990662932	S	NA	MHS498	virus_OG
4QE9D|Virus	6	25	S	NA	MHS498	virus_OG
4QEIG|Virus	23	33.043651131748604	S	NA	MHS498	virus_OG
4QF38|Virus	2	9.25925925925926	S	RNA ligase (ATP) activity	MHS498	virus_OG
4QFF8|Virus	9	22.900763358778626	S	NA	MHS498	virus_OG
4QFMI|Virus	19	56.107660455486545	S	PD-(D/E)XK nuclease superfamily	MHS498	virus_OG
4QFX0|Virus	2	9.25925925925926	S	NA	MHS498	virus_OG
4QGJD|Virus	51	131.60233135090317	S	NA	MHS498	virus_OG
4QGVM|Virus	140	402.7231095629847	S	NA	MHS498	virus_OG
4QHQD|Virus	97	92.64565425023878	S	NA	MHS498	virus_OG
