bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7JV|Bacteria	1	3.7037037037037033	S	NA	MHS497	bacteria_OG
2Z7JY|Bacteria	57	67.54032553373806	S	Phage major capsid protein E	MHS497	bacteria_OG
2Z7KX|Bacteria	3	5.847953216374269	S	EcsC protein family	MHS497	bacteria_OG
2Z7MS|Bacteria	37	46.01990049751244	L	Eco47II restriction endonuclease	MHS497	bacteria_OG
2Z7MY|Bacteria	3	13.88888888888889	S	NA	MHS497	bacteria_OG
2Z7NA|Bacteria	2	8.23045267489712	S	Psort location CytoplasmicMembrane, score	MHS497	bacteria_OG
2Z7QJ|Bacteria	2	6.734006734006734	S	Domain of unknown function (DUF5103)	MHS497	bacteria_OG
2Z7RS|Bacteria	555	1304.1845104495158	S	Protein of unknown function (DUF2891)	MHS497	bacteria_OG
2Z7SI|Bacteria	79	127.35208022085872	S	Protein of unknown function (DUF3388)	MHS497	bacteria_OG
2Z7SZ|Bacteria	29	56.6665612831497	S	3-methyladenine DNA glycosylase	MHS497	bacteria_OG
2Z7T2|Bacteria	4	5.35475234270415	S	AAA domain	MHS497	bacteria_OG
2Z7TF|Bacteria	53	70.1831074512495	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS497	bacteria_OG
2Z7TR|Bacteria	55	51.55543855030494	S	Phage portal protein, SPP1 Gp6-like	MHS497	bacteria_OG
2Z7TU|Bacteria	341	357.98396331527033	S	NA	MHS497	bacteria_OG
2Z7U4|Bacteria	412	820.8822369750992	S	succinate dehydrogenase	MHS497	bacteria_OG
2Z7VI|Bacteria	52	64.57516339869281	S	Psort location Cytoplasmic, score	MHS497	bacteria_OG
2Z7VY|Bacteria	1718	1577.566321196679	S	Psort location Cytoplasmic, score	MHS497	bacteria_OG
2Z7Z6|Bacteria	145	107.92528106375518	S	Phage portal protein, SPP1 family	MHS497	bacteria_OG
2Z802|Bacteria	268	680.9125287083234	S	phage tail protein	MHS497	bacteria_OG
2Z80V|Bacteria	130	175.5595587357297	E	histidine decarboxylase	MHS497	bacteria_OG
2Z81U|Bacteria	13	32.581453634085214	S	Lantibiotic dehydratase, C terminus	MHS497	bacteria_OG
2Z839|Bacteria	50	79.40694436329645	S	Phage portal protein, SPP1 Gp6-like	MHS497	bacteria_OG
2Z83H|Bacteria	4	4.761904761904762	S	NA	MHS497	bacteria_OG
2Z83I|Bacteria	2648	2893.2695233150525	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS497	bacteria_OG
2Z86D|Bacteria	4	8.1799591002045	S	Glycosyl transferase	MHS497	bacteria_OG
2Z86E|Bacteria	3	5.780346820809249	S	Protein of unknown function (DUF2927)	MHS497	bacteria_OG
2Z889|Bacteria	68	91.25175414259118	S	Histidine phosphatase superfamily (branch 2)	MHS497	bacteria_OG
2Z88M|Bacteria	129	110.7581449929937	S	NA	MHS497	bacteria_OG
2Z88T|Bacteria	29	65.95229111718882	S	NA	MHS497	bacteria_OG
2Z89R|Bacteria	1176	1361.3342907202236	S	NA	MHS497	bacteria_OG
2Z8BZ|Bacteria	456	643.4342318358727	S	Replication initiator protein A	MHS497	bacteria_OG
2Z8E5|Bacteria	13	13.669821240799159	S	NA	MHS497	bacteria_OG
2Z8H1|Bacteria	6	9.47867298578199	S	Protein of unknown function with HXXEE motif	MHS497	bacteria_OG
2Z8HD|Bacteria	6	8.368200836820083	S	Protein of unknown function (DUF3644)	MHS497	bacteria_OG
2Z8K6|Bacteria	1	3.5087719298245617	S	NA	MHS497	bacteria_OG
2Z8P5|Bacteria	1339	1709.9584443432473	S	Lantibiotic dehydratase, C terminus	MHS497	bacteria_OG
2Z8QS|Bacteria	315	737.3036604572023	S	NA	MHS497	bacteria_OG
2Z8QX|Bacteria	54	77.04702512419806	S	NA	MHS497	bacteria_OG
2Z8TU|Bacteria	13	11.743450767841011	S	NA	MHS497	bacteria_OG
2Z8UC|Bacteria	846	1116.3737112791173	S	NA	MHS497	bacteria_OG
2Z8UN|Bacteria	4	6.802721088435375	S	Protoglobin	MHS497	bacteria_OG
2Z8VR|Bacteria	153	116.46328619135068	S	NA	MHS497	bacteria_OG
2Z8W7|Bacteria	20	24.50980392156863	S	Protein of unknown function (Hypoth_ymh)	MHS497	bacteria_OG
2Z8WC|Bacteria	9	12.765957446808512	S	TniQ	MHS497	bacteria_OG
2Z8XT|Bacteria	61	120.62426568173333	S	YwhD family	MHS497	bacteria_OG
2Z8YX|Bacteria	253	476.9703187574253	S	Protein of unknown function (DUF2815)	MHS497	bacteria_OG
2Z8Z2|Bacteria	12	8.888888888888888	S	Glycosyl transferase	MHS497	bacteria_OG
2Z90C|Bacteria	532	1267.3317993762487	S	Protein of unknown function (DUF3710)	MHS497	bacteria_OG
2Z97R|Bacteria	714	1090.9581513242915	S	Domain of unknown function (DUF4432)	MHS497	bacteria_OG
2Z9B7|Bacteria	9	11.811023622047244	S	Protein of unknown function (DUF1264)	MHS497	bacteria_OG
2Z9CA|Bacteria	2	5.167958656330749	S	NA	MHS497	bacteria_OG
2Z9CS|Bacteria	167	96.66950966619841	S	NA	MHS497	bacteria_OG
2Z9D8|Bacteria	2	3.5087719298245617	S	NA	MHS497	bacteria_OG
2Z9DH|Bacteria	6	8.51063829787234	S	FRG	MHS497	bacteria_OG
2Z9EA|Bacteria	76	123.92205683421088	S	NA	MHS497	bacteria_OG
2Z9GU|Bacteria	2916	3276.543347911383	S	Carotene biosynthesis associated membrane protein	MHS497	bacteria_OG
2Z9IR|Bacteria	2	5.333333333333333	S	Protein of unknown function (DUF2793)	MHS497	bacteria_OG
2Z9JM|Bacteria	40	162.21451843292087	S	NAD-specific glutamate dehydrogenase	MHS497	bacteria_OG
2Z9JS|Bacteria	2	3.9682539682539684	S	NA	MHS497	bacteria_OG
2Z9QQ|Bacteria	4	10.749928714000571	S	NA	MHS497	bacteria_OG
2Z9UW|Bacteria	977	1195.389776988742	S	NA	MHS497	bacteria_OG
2Z9WJ|Bacteria	24	24.464831804281346	S	Putative  PD-(D/E)XK family member, (DUF4420)	MHS497	bacteria_OG
2Z9X7|Bacteria	393	724.7786001766981	S	NA	MHS497	bacteria_OG
2Z9XI|Bacteria	81	111.44366008986647	S	Nuclease-related domain	MHS497	bacteria_OG
2Z9YC|Bacteria	49	56.94614860259033	S	NA	MHS497	bacteria_OG
2ZA1N|Bacteria	11	18.671812841738188	S	NA	MHS497	bacteria_OG
2ZA38|Bacteria	212	504.1231436278606	S	NA	MHS497	bacteria_OG
2ZA62|Bacteria	37	78.74957813321045	S	Domain of unknown function (DUF4191)	MHS497	bacteria_OG
2ZAAY|Bacteria	60	210.5263157894737	S	NA	MHS497	bacteria_OG
2ZABP|Bacteria	5	5.787037037037037	S	Fusaric acid resistance protein-like	MHS497	bacteria_OG
2ZAD4|Bacteria	49	68.66181830865554	S	Protein of unknown function (Hypoth_ymh)	MHS497	bacteria_OG
2ZADB|Bacteria	17	38.81278538812786	S	NA	MHS497	bacteria_OG
2ZAIR|Bacteria	1758	1781.7979817918979	S	NA	MHS497	bacteria_OG
2ZAK5|Bacteria	157	100.11022094344723	S	Accessory Sec system protein Asp1	MHS497	bacteria_OG
2ZAQK|Bacteria	1191	1779.771128041191	S	NA	MHS497	bacteria_OG
2ZARS|Bacteria	38	55.71882897464293	S	NA	MHS497	bacteria_OG
2ZASJ|Bacteria	6	10.619736109932187	S	ETC complex I subunit conserved region	MHS497	bacteria_OG
2ZAT7|Bacteria	4	10.416666666666666	S	Protein of unknown function (DUF563)	MHS497	bacteria_OG
