other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	25	27.77777777777778	S	Source PGD	MHS451	other_OG
1MBRQ|Others	5	17.36111111111111	S	Source PGD	MHS451	other_OG
1MEH9|Others	9	17.03267492741177	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS451	other_OG
1MERW|Others	5	14.124293785310735	S	function. Source PGD	MHS451	other_OG
1MFKV|Others	6	16	L	Origin recognition complex subunit. Source PGD	MHS451	other_OG
1MFXH|Others	15	30.571598077318903	E	Urease. Source PGD	MHS451	other_OG
1MGDI|Others	40	25.839793281653748	L	DNA mismatch repair protein MLH3. Source PGD	MHS451	other_OG
1MGMC|Others	15	21.27659574468085	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS451	other_OG
1MH8V|Others	9	22.727272727272727	O	Source PGD	MHS451	other_OG
1MI1Z|Others	1	3.745318352059925	S	function. Source PGD	MHS451	other_OG
1MK9K|Others	12	38.095238095238095	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS451	other_OG
23PUF|Others	7	17.11795829442888	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS451	other_OG
23U59|Others	3	9.615384615384615	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	MHS451	other_OG
23WMZ|Others	228	706.4424936765363	-	-	MHS451	other_OG
2D0Q5|Others	10	45.04504504504504	S	RF-1 domain	MHS451	other_OG
2FDWY|Others	2	6.666666666666667	-	-	MHS451	other_OG
2NBM6|Others	1314	1452.3996140731826	E	-	MHS451	other_OG
2RZGN|Others	148	76.54484223057172	S	plant mutator transposase zinc finger	MHS451	other_OG
2S5UM|Others	170	337.5389191737712	C	LAGLIDADG endonuclease	MHS451	other_OG
2S6XN|Others	1	4.016064257028113	-	-	MHS451	other_OG
2S8FT|Others	34	56.05992923066094	K	transferase activity, transferring acyl groups	MHS451	other_OG
2SD59|Others	1	3.9682539682539684	-	-	MHS451	other_OG
2SEYV|Others	3	8	-	-	MHS451	other_OG
2SF6P|Others	26	112.55411255411255	-	-	MHS451	other_OG
2SW5Y|Others	8	28.221090360309375	-	-	MHS451	other_OG
2SWXZ|Others	1	4.694835680751174	-	-	MHS451	other_OG
2SXZZ|Others	4	10.614772224679346	-	-	MHS451	other_OG
2SZSZ|Others	22	41.21339946143096	-	-	MHS451	other_OG
2T0F6|Others	17	40.10752688172043	-	-	MHS451	other_OG
2XDMK|Others	4	23.14754572399335	A	LSM domain	MHS451	other_OG
2XE16|Others	8	19.607843137254903	H	Biotin/lipoate A/B protein ligase family	MHS451	other_OG
2XQ9T|Others	1	5.46448087431694	G	C-C_Bond_Lyase of the TIM-Barrel fold	MHS451	other_OG
34GSN|Others	2	7.26010101010101	O	Belongs to the AAA ATPase family	MHS451	other_OG
34GTW|Others	13	23.612334801762113	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS451	other_OG
34GYV|Others	3	5.555555555555555	K	CCR4-NOT transcription complex subunit 1 TTP binding domain	MHS451	other_OG
34GZY|Others	6	20.148454742951046	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS451	other_OG
34HDP|Others	7	19.607843137254903	DO	Anaphase promoting complex subunit 8 / Cdc23	MHS451	other_OG
34HEA|Others	3	11.904761904761905	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS451	other_OG
34HKB|Others	5	8.59106529209622	D	ER-Golgi trafficking TRAPP I complex 85 kDa subunit	MHS451	other_OG
