virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIK|Virus	2	8.333333333333334	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS567	virus_OG
4QAJ5|Virus	14	19.37068706870687	S	Major capsid protein Gp23	MHS567	virus_OG
4QAK6|Virus	21650	19592.875071607836	S	N-acetylmuramoyl-L-alanine amidase activity	MHS567	virus_OG
4QAKE|Virus	31	101.24782299201787	S	endonuclease activity	MHS567	virus_OG
4QAKM|Virus	30	10.131712259371835	S	DNA polymerase family A	MHS567	virus_OG
4QAPV|Virus	1	3.4722222222222223	S	DNA binding	MHS567	virus_OG
4QAQE|Virus	3	11.76470588235294	S	Phage integrase family	MHS567	virus_OG
4QAQQ|Virus	15	34.1495918707313	S	T4-like virus tail tube protein gp19	MHS567	virus_OG
4QAQV|Virus	6	12.906123086535457	S	protein disulfide oxidoreductase activity	MHS567	virus_OG
4QAR1|Virus	4	6.259780907668231	S	ATPase activity	MHS567	virus_OG
4QAR7|Virus	222	213.73506667624315	S	Phage portal protein, SPP1 Gp6-like	MHS567	virus_OG
4QASK|Virus	5	14.245014245014247	S	Pfam:T4-gp15_tss	MHS567	virus_OG
4QASV|Virus	8	20.050125313283207	S	recA bacterial DNA recombination protein	MHS567	virus_OG
4QAT0|Virus	12	13.745704467353953	S	NA	MHS567	virus_OG
4QAUM|Virus	372	873.2394366197184	S	Early Protein (E6)	MHS567	virus_OG
4QAVQ|Virus	2	3.5273368606701943	S	Phage major tail protein 2	MHS567	virus_OG
4QAWD|Virus	26	18.72669461786802	S	DNA polymerase type B, organellar and viral	MHS567	virus_OG
4QAWG|Virus	955	1131.9884203065644	S	DnaB-like helicase C terminal domain	MHS567	virus_OG
4QAWN|Virus	4	12.345679012345679	S	Pfam:YdaS_antitoxin	MHS567	virus_OG
4QAX8|Virus	8	11.657303370786517	S	calcium ion binding	MHS567	virus_OG
4QAX9|Virus	5	10.75268817204301	S	T4 bacteriophage base plate protein	MHS567	virus_OG
4QAXQ|Virus	42	33.643386976720315	S	Ribonucleotide reductase, barrel domain	MHS567	virus_OG
4QAY9|Virus	7	14.957264957264956	S	hydrolase activity, acting on acid anhydrides	MHS567	virus_OG
4QAYG|Virus	1	4.694835680751174	S	NA	MHS567	virus_OG
4QAYV|Virus	19	30.878195875552	S	Phage portal protein	MHS567	virus_OG
4QAZF|Virus	13	54.16666666666667	S	Protein of unknwon function (DUF3310)	MHS567	virus_OG
4QB31|Virus	7	23.80952380952381	S	E7 protein, Early protein	MHS567	virus_OG
4QB3I|Virus	2	5.74712643678161	S	NA	MHS567	virus_OG
4QB40|Virus	21	30.718954248366014	S	DNA polymerase family B	MHS567	virus_OG
4QB5I|Virus	12	20.725388601036272	S	N-methyltransferase activity	MHS567	virus_OG
4QB67|Virus	22	43.13725490196078	S	Podovirus DNA encapsidation protein (Gp16)	MHS567	virus_OG
4QB6U|Virus	3	6.4935064935064934	S	Terminase small subunit	MHS567	virus_OG
4QBAD|Virus	8	4.857316332726168	S	Transposase domain (DUF772)	MHS567	virus_OG
4QBBW|Virus	3	9.615384615384615	S	NA	MHS567	virus_OG
4QBCW|Virus	2	6.0606060606060606	S	Phage gp6-like head-tail connector protein	MHS567	virus_OG
4QBF8|Virus	998	1277.6482797660606	S	Phage tail protein	MHS567	virus_OG
4QBFR|Virus	4	3.9800995024875627	S	ERF superfamily	MHS567	virus_OG
4QBH7|Virus	2	4.938271604938271	S	DNA ligase (NAD+) activity	MHS567	virus_OG
4QBHS|Virus	6	6.514657980456025	S	DNA metabolic process	MHS567	virus_OG
4QBKQ|Virus	9	21.42857142857143	S	Bacteriophage translational regulator	MHS567	virus_OG
4QBKS|Virus	6	14.33710174717369	S	Base plate wedge protein 53	MHS567	virus_OG
4QBMM|Virus	1839	2457.843011014257	S	NA	MHS567	virus_OG
4QBPB|Virus	19	36.68558051324851	S	NA	MHS567	virus_OG
4QBQP|Virus	4	13.468013468013469	S	Bacteriophage protein GP30.3	MHS567	virus_OG
4QBS6|Virus	4	8.547008547008547	S	Phage terminase, small subunit	MHS567	virus_OG
4QBV3|Virus	1478	1165.1789779525807	S	Phage Terminase	MHS567	virus_OG
4QC2A|Virus	7	8.706467661691542	S	NA	MHS567	virus_OG
4QC2G|Virus	12	20.725388601036272	S	Ribonucleotide reductase, small chain	MHS567	virus_OG
4QCCB|Virus	2	7.246376811594202	S	Pfam:Peptidase_M78	MHS567	virus_OG
4QCR0|Virus	26	20.022215135563165	S	Gp5 N-terminal OB domain	MHS567	virus_OG
4QCR1|Virus	2099	1380.548759994162	S	Late Protein L2	MHS567	virus_OG
4QCR5|Virus	4	11.695906432748536	S	DNA gyrase/topoisomerase IV, subunit A	MHS567	virus_OG
4QCWQ|Virus	6	6.993006993006993	S	NA	MHS567	virus_OG
4QCXV|Virus	1	4.166666666666667	S	NA	MHS567	virus_OG
4QDBK|Virus	870	2495.32822041273	S	NA	MHS567	virus_OG
4QDKP|Virus	3543	6428.3525873457575	S	transaminase activity	MHS567	virus_OG
4QDQV|Virus	1506	1271.988924780803	S	E2 (early) protein, N terminal	MHS567	virus_OG
4QDV8|Virus	628	1313.697573021569	S	NA	MHS567	virus_OG
4QDW3|Virus	9	21.126760563380284	S	Phage Connector (GP10)	MHS567	virus_OG
4QDY5|Virus	1	3.7878787878787876	S	NA	MHS567	virus_OG
4QE1H|Virus	909	3037.650602409639	S	NA	MHS567	virus_OG
4QE6M|Virus	2	3.623188405797101	S	NA	MHS567	virus_OG
4QE6P|Virus	3	6.993006993006993	S	NA	MHS567	virus_OG
4QE7B|Virus	16	8.25593395252838	S	metallocarboxypeptidase activity	MHS567	virus_OG
4QE9D|Virus	6	16.666666666666668	S	NA	MHS567	virus_OG
4QEE7|Virus	46	60.010467189341455	S	Pfam:DUF4815	MHS567	virus_OG
4QEE8|Virus	277	241.7102966841187	S	Pfam:DUF5047	MHS567	virus_OG
4QEGJ|Virus	4	4.1928721174004195	S	NA	MHS567	virus_OG
4QEIG|Virus	5	10.224948875255624	S	NA	MHS567	virus_OG
4QEKW|Virus	19	17.447199265381084	S	NA	MHS567	virus_OG
4QEZU|Virus	1759	1136.580126293901	S	L1 (late) protein	MHS567	virus_OG
4QFEN|Virus	2	4.301075268817204	S	NA	MHS567	virus_OG
4QFMI|Virus	2114	2371.517027863777	S	PD-(D/E)XK nuclease superfamily	MHS567	virus_OG
4QFW6|Virus	2	3.4542314335060453	S	NA	MHS567	virus_OG
4QFXF|Virus	6	6.329113924050633	L	Helix-turn-helix domain	MHS567	virus_OG
4QG0Y|Virus	19	30.303030303030305	S	NA	MHS567	virus_OG
4QGHH|Virus	124	151.29918537080448	S	NA	MHS567	virus_OG
4QGJD|Virus	727	1464.2300845571872	S	NA	MHS567	virus_OG
4QGQN|Virus	1658	920.8918128654971	L	Papillomavirus helicase	MHS567	virus_OG
4QGVM|Virus	674	1888.4873949579833	S	NA	MHS567	virus_OG
4QH4R|Virus	8	21.05544728495548	S	Pfam:Phi29_Phage_SSB	MHS567	virus_OG
4QH61|Virus	4	8.130081300813009	S	Terminase-like family	MHS567	virus_OG
4QHQD|Virus	2168	2223.2092005208315	S	NA	MHS567	virus_OG
