bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HW|Bacteria	32	61.89678551487597	S	InterPro IPR010496	MHS532	bacteria_OG
2Z7HY|Bacteria	8	7.797270955165692	S	Phage major capsid protein, P2 family	MHS532	bacteria_OG
2Z7I3|Bacteria	20	33.6155640900917	S	NA	MHS532	bacteria_OG
2Z7I4|Bacteria	18	13.824884792626728	S	outer membrane porin, OprD family	MHS532	bacteria_OG
2Z7I5|Bacteria	38	59.84420723156066	S	Psort location Cytoplasmic, score 8.96	MHS532	bacteria_OG
2Z7IA|Bacteria	143	190.21205916612516	S	Domain of unknown function (DUF1852)	MHS532	bacteria_OG
2Z7IB|Bacteria	100	167.70859315678732	S	NA	MHS532	bacteria_OG
2Z7ID|Bacteria	28	26.143790849673202	EG	Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system)	MHS532	bacteria_OG
2Z7J4|Bacteria	11	10.566762728146013	S	NA	MHS532	bacteria_OG
2Z7J9|Bacteria	16	19.499114859939603	S	Protein of unknown function (DUF2797)	MHS532	bacteria_OG
2Z7JA|Bacteria	16	24.146462147451757	S	Domain of unknown function (DUF4294)	MHS532	bacteria_OG
2Z7JB|Bacteria	1	4.504504504504505	S	Multiubiquitin	MHS532	bacteria_OG
2Z7JE|Bacteria	10	5.564830272676684	S	Animal haem peroxidase	MHS532	bacteria_OG
2Z7JF|Bacteria	6	6.153846153846154	S	gliding motility	MHS532	bacteria_OG
2Z7JG|Bacteria	13	16.91542288557214	S	Phage major capsid protein E	MHS532	bacteria_OG
2Z7JJ|Bacteria	72	118.57041783834451	S	Putative 2OG-Fe(II) oxygenase	MHS532	bacteria_OG
2Z7JT|Bacteria	29	30.303030303030305	P	2-keto-3-deoxygluconate:proton symporter activity	MHS532	bacteria_OG
2Z7JU|Bacteria	2	3.5087719298245617	S	phage major tail protein, phi13 family	MHS532	bacteria_OG
2Z7JV|Bacteria	7	8.018327605956472	S	NA	MHS532	bacteria_OG
2Z7JY|Bacteria	51	54.084960930676154	S	Phage major capsid protein E	MHS532	bacteria_OG
2Z7JZ|Bacteria	6	13.88888888888889	S	phage tail region protein	MHS532	bacteria_OG
2Z7K3|Bacteria	21	41.94497341293773	S	photosynthetic reaction center L subunit	MHS532	bacteria_OG
2Z7KE|Bacteria	29	55.513918530375115	S	Domain of unknown function (DUF4159)	MHS532	bacteria_OG
2Z7KS|Bacteria	34	54.37804822462282	S	cellular response to DNA damage stimulus	MHS532	bacteria_OG
2Z7KV|Bacteria	87	78.66595724076514	S	NA	MHS532	bacteria_OG
2Z7KX|Bacteria	40	56.4571928578991	S	EcsC protein family	MHS532	bacteria_OG
2Z7KY|Bacteria	1	4.504504504504505	S	Protein of unknown function (DUF4256)	MHS532	bacteria_OG
2Z7KZ|Bacteria	40	45.04504504504504	S	NA	MHS532	bacteria_OG
