other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MDRW|Others	1	3.623188405797101	U	Source PGD	MHS447	other_OG
1MDYW|Others	3	4.694835680751174	L	DNA repair protein XRCC3. Source PGD	MHS447	other_OG
1MEH9|Others	10	15.94896331738437	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS447	other_OG
1MERW|Others	13	36.72316384180791	S	function. Source PGD	MHS447	other_OG
1MFKV|Others	7	18.666666666666668	L	Origin recognition complex subunit. Source PGD	MHS447	other_OG
1MFXH|Others	6	11.695906432748538	E	Urease. Source PGD	MHS447	other_OG
1MGDI|Others	74	47.803617571059434	L	DNA mismatch repair protein MLH3. Source PGD	MHS447	other_OG
1MGMC|Others	16	22.69503546099291	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS447	other_OG
1MH8V|Others	18	47.811447811447806	O	Source PGD	MHS447	other_OG
23PUF|Others	141	356.42560748403866	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS447	other_OG
23TA6|Others	3	8.264462809917356	P	COG3119 Arylsulfatase A and related enzymes	MHS447	other_OG
23UA2|Others	34	102.17607126566315	O	Belongs to the serpin family	MHS447	other_OG
23WE8|Others	9	27.522935779816514	S	COG1145 Ferredoxin	MHS447	other_OG
23WMZ|Others	510	1662.6990031245352	-	-	MHS447	other_OG
2D0Q5|Others	14	63.06306306306306	S	RF-1 domain	MHS447	other_OG
2NBM6|Others	7888	8681.80092129828	E	-	MHS447	other_OG
2RZGN|Others	144	75.11737089201878	S	plant mutator transposase zinc finger	MHS447	other_OG
2RZRE|Others	3	6.41025641025641	-	-	MHS447	other_OG
2S3Q5|Others	2	7.575757575757575	S	Intron encoded nuclease repeat motif	MHS447	other_OG
2S5UM|Others	157	334.78146728527327	C	LAGLIDADG endonuclease	MHS447	other_OG
2S8FT|Others	31	49.801147362122975	K	transferase activity, transferring acyl groups	MHS447	other_OG
2SD59|Others	6	23.80952380952381	-	-	MHS447	other_OG
2SF6P|Others	34	147.18614718614717	-	-	MHS447	other_OG
2SW5Y|Others	4	14.336917562724013	-	-	MHS447	other_OG
