virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIU|Virus	30	55.111111111111114	S	HNH endonuclease	MHS525	virus_OG
4QAK6|Virus	3958	3127.3256336335603	S	N-acetylmuramoyl-L-alanine amidase activity	MHS525	virus_OG
4QAKM|Virus	16	15.732546705998034	S	DNA polymerase family A	MHS525	virus_OG
4QAPV|Virus	6	7.751937984496124	S	DNA binding	MHS525	virus_OG
4QAR7|Virus	5	12.626262626262626	S	Phage portal protein, SPP1 Gp6-like	MHS525	virus_OG
4QARJ|Virus	3	5.813953488372093	S	NA	MHS525	virus_OG
4QAVQ|Virus	4	7.326007326007326	S	Phage major tail protein 2	MHS525	virus_OG
4QAWD|Virus	426	204.31654676258992	S	DNA polymerase type B, organellar and viral	MHS525	virus_OG
4QAYV|Virus	33	41.4446552227771	S	Phage portal protein	MHS525	virus_OG
4QB0U|Virus	1	3.546099290780142	S	NA	MHS525	virus_OG
4QB35|Virus	2	3.8314176245210727	S	SPFH domain / Band 7 family	MHS525	virus_OG
4QB6J|Virus	4	7.246376811594202	S	dCTP diphosphatase activity	MHS525	virus_OG
4QBCW|Virus	4	12.121212121212121	S	Phage gp6-like head-tail connector protein	MHS525	virus_OG
4QBET|Virus	1	4.694835680751174	S	hydrolase activity, acting on ester bonds	MHS525	virus_OG
4QBF8|Virus	3	5.291005291005291	S	Phage tail protein	MHS525	virus_OG
4QBI4|Virus	1	4.62962962962963	S	Pfam:Phage_r1t_holin	MHS525	virus_OG
4QBKB|Virus	1	3.875968992248062	S	NA	MHS525	virus_OG
4QBMM|Virus	11	9.499136442141625	S	NA	MHS525	virus_OG
4QBNJ|Virus	4	9.876543209876543	S	NA	MHS525	virus_OG
4QBS6|Virus	2	4.040404040404041	S	Phage terminase, small subunit	MHS525	virus_OG
4QBV3|Virus	21	30.88530353624316	S	Phage Terminase	MHS525	virus_OG
4QBX7|Virus	1	3.745318352059925	S	Pfam:Holin_SPP1	MHS525	virus_OG
4QCRY|Virus	2	5.899705014749262	S	Phage minor tail protein	MHS525	virus_OG
4QCX5|Virus	2	4.016064257028113	S	Glycosyl hydrolase 108	MHS525	virus_OG
4QD1J|Virus	4	14.336917562724013	S	Protein of unknown function (DUF1364)	MHS525	virus_OG
4QDBK|Virus	5	11.82033096926714	S	NA	MHS525	virus_OG
4QDKP|Virus	11	22.908058577170642	S	transaminase activity	MHS525	virus_OG
4QDV8|Virus	5	10.224948875255624	S	NA	MHS525	virus_OG
4QE1H|Virus	2	5.555555555555555	S	NA	MHS525	virus_OG
4QE9D|Virus	4	11.11111111111111	S	NA	MHS525	virus_OG
4QEBH|Virus	11	31.073446327683616	S	Capsid protein VP4	MHS525	virus_OG
4QEFP|Virus	1	4.11522633744856	S	NA	MHS525	virus_OG
4QFB2|Virus	1	6.5359477124183005	S	NA	MHS525	virus_OG
4QFGF|Virus	1	4.016064257028113	S	Protein of unknown function (DUF1024)	MHS525	virus_OG
4QFMI|Virus	7	7.526881720430107	S	PD-(D/E)XK nuclease superfamily	MHS525	virus_OG
4QFX0|Virus	3	14.15157612340711	S	NA	MHS525	virus_OG
4QGJD|Virus	6	19.51684678957406	S	NA	MHS525	virus_OG
4QGVM|Virus	3	8.333333333333334	S	NA	MHS525	virus_OG
4QH10|Virus	2	3.436426116838488	S	NA	MHS525	virus_OG
4QHC2|Virus	2	12.345679012345679	S	NA	MHS525	virus_OG
4QHI4|Virus	2	4.415011037527593	S	NA	MHS525	virus_OG
4QHNI|Virus	3	3.4482758620689657	S	NA	MHS525	virus_OG
