virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	23	14.915693904020753	S	C-5 cytosine-specific DNA methylase	MHS530	virus_OG
4QAIK|Virus	7	12.259980660312198	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS530	virus_OG
4QAIU|Virus	5	12.46365420030206	S	HNH endonuclease	MHS530	virus_OG
4QAK6|Virus	593	550.0681060792327	S	N-acetylmuramoyl-L-alanine amidase activity	MHS530	virus_OG
4QAKE|Virus	11	15.263667150459604	S	endonuclease activity	MHS530	virus_OG
4QAKZ|Virus	1	3.9215686274509802	S	N-acetyltransferase activity	MHS530	virus_OG
4QANQ|Virus	6	5.747126436781609	S	RNase H	MHS530	virus_OG
4QAQV|Virus	22	35.04625839719428	S	protein disulfide oxidoreductase activity	MHS530	virus_OG
4QAR6|Virus	3	7.997899059351573	L	dUTP diphosphatase activity	MHS530	virus_OG
4QASD|Virus	2	4.975124378109452	S	NA	MHS530	virus_OG
4QAT6|Virus	2	5.698005698005699	S	Protein of unknown function (DUF4054)	MHS530	virus_OG
4QAU9|Virus	4	6.4412238325281805	S	Single-strand binding protein family	MHS530	virus_OG
4QAUM|Virus	35	65.08875739644971	S	Early Protein (E6)	MHS530	virus_OG
4QAUS|Virus	11	20.560030686612965	S	flavin adenine dinucleotide binding	MHS530	virus_OG
4QAWD|Virus	54	51.282051282051285	S	DNA polymerase type B, organellar and viral	MHS530	virus_OG
4QAWG|Virus	3	5.649717514124293	S	DnaB-like helicase C terminal domain	MHS530	virus_OG
4QAY9|Virus	29	41.944529997018506	S	hydrolase activity, acting on acid anhydrides	MHS530	virus_OG
4QB0T|Virus	15	23.227403513848035	S	Protein of unknown function (DUF669)	MHS530	virus_OG
4QB1F|Virus	1	5.847953216374268	S	NA	MHS530	virus_OG
4QB31|Virus	12	41.191832858499524	S	E7 protein, Early protein	MHS530	virus_OG
4QB40|Virus	25	26.131568853087842	S	DNA polymerase family B	MHS530	virus_OG
4QB49|Virus	25	19.857454785152225	S	Domain of unknown function (DUF4055)	MHS530	virus_OG
4QB5I|Virus	75	89.49828000885418	S	N-methyltransferase activity	MHS530	virus_OG
4QB5N|Virus	10	13.717421124828533	S	NA	MHS530	virus_OG
4QB5Y|Virus	3	7.246376811594203	S	NA	MHS530	virus_OG
4QB67|Virus	151	194.60065507684556	S	Podovirus DNA encapsidation protein (Gp16)	MHS530	virus_OG
4QB6C|Virus	8	8.008008008008009	L	Geminivirus Rep catalytic domain	MHS530	virus_OG
4QB6U|Virus	7	24.054982817869416	S	Terminase small subunit	MHS530	virus_OG
4QB79|Virus	25	25.17623363544814	S	NA	MHS530	virus_OG
4QBHE|Virus	2	3.584229390681003	S	NA	MHS530	virus_OG
4QBIH|Virus	3	4.25531914893617	S	recombinase activity	MHS530	virus_OG
4QBKH|Virus	11	8.239700374531836	S	NA	MHS530	virus_OG
4QBMM|Virus	2	4.901960784313726	S	NA	MHS530	virus_OG
4QBSJ|Virus	9	8.771929824561404	S	DNA primase activity	MHS530	virus_OG
4QBV3|Virus	171	162.36287660069047	S	Phage Terminase	MHS530	virus_OG
4QBWI|Virus	2	4.385964912280701	S	NA	MHS530	virus_OG
4QBY4|Virus	2	5.555555555555555	S	NA	MHS530	virus_OG
4QBZX|Virus	6	18.69158878504673	S	Transposase	MHS530	virus_OG
4QC0C|Virus	2	8.438818565400844	S	NA	MHS530	virus_OG
4QC1H|Virus	5	18.726591760299623	S	NA	MHS530	virus_OG
4QC2G|Virus	6	10.362694300518136	S	Ribonucleotide reductase, small chain	MHS530	virus_OG
4QC5R|Virus	19	62.6378896882494	S	RyR domain	MHS530	virus_OG
4QCB0|Virus	1	6.289308176100628	S	nuclease activity	MHS530	virus_OG
4QCM6|Virus	24	19.38482628625284	S	actin binding	MHS530	virus_OG
4QCN3|Virus	8	10.139416983523446	S	NA	MHS530	virus_OG
4QCR1|Virus	107	72.30524625253325	S	Late Protein L2	MHS530	virus_OG
4QCX5|Virus	3	8.954008954008954	S	Glycosyl hydrolase 108	MHS530	virus_OG
4QD1J|Virus	3	10.75268817204301	S	Protein of unknown function (DUF1364)	MHS530	virus_OG
4QD6Y|Virus	13	30.031678594207683	S	DNA N-6-adenine-methyltransferase (Dam)	MHS530	virus_OG
4QDBW|Virus	4	19.047619047619047	S	Arc-like DNA binding domain	MHS530	virus_OG
4QDKP|Virus	43	82.08955223880596	S	transaminase activity	MHS530	virus_OG
4QDQV|Virus	39	62.10905106113012	S	E2 (early) protein, N terminal	MHS530	virus_OG
4QDUR|Virus	3	7.246376811594203	S	NA	MHS530	virus_OG
4QDV8|Virus	2	4.662004662004662	S	NA	MHS530	virus_OG
4QDW3|Virus	103	186.55146194191303	S	Phage Connector (GP10)	MHS530	virus_OG
4QE47|Virus	29	47.03533286995126	S	NA	MHS530	virus_OG
