other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MA96|Others	1	3.436426116838488	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS576	other_OG
1MAHG|Others	116	128.88888888888889	S	Source PGD	MHS576	other_OG
1MBRQ|Others	20	69.44444444444444	S	Source PGD	MHS576	other_OG
1MC7T|Others	8	9.803921568627452	I	Fatty acyl-CoA reductase. Source PGD	MHS576	other_OG
1MCT4|Others	9	21.520941903107506	L	DNA mismatch repair protein Msh6. Source PGD	MHS576	other_OG
1MDJP|Others	30	25.062656641604008	J	Exosome complex exonuclease MTR3. Source PGD	MHS576	other_OG
1MEH9|Others	7	16.521490205700733	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS576	other_OG
1MERW|Others	7	19.774011299435028	S	function. Source PGD	MHS576	other_OG
1MFAQ|Others	14	46.28285760361232	S	Source PGD	MHS576	other_OG
1MFKV|Others	2	5.333333333333333	L	Origin recognition complex subunit. Source PGD	MHS576	other_OG
1MGDI|Others	19	12.27390180878553	L	DNA mismatch repair protein MLH3. Source PGD	MHS576	other_OG
1MGMC|Others	15	23.1785944551902	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS576	other_OG
1MH8V|Others	9	22.727272727272727	O	Source PGD	MHS576	other_OG
1MIFZ|Others	6	12.82051282051282	-	-	MHS576	other_OG
1MJYV|Others	2	5.012531328320802	-	-	MHS576	other_OG
1MK9K|Others	4	12.698412698412698	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS576	other_OG
23PNB|Others	6	11.235955056179774	V	Type I restriction modification DNA specificity domain	MHS576	other_OG
23R7U|Others	1	4.219409282700422	K	PFAM helix-turn-helix domain protein	MHS576	other_OG
23TA6|Others	8	22.03856749311295	P	COG3119 Arylsulfatase A and related enzymes	MHS576	other_OG
23TM2|Others	102	74.39824945295405	H	COG0476 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	MHS576	other_OG
23U59|Others	14	44.87179487179487	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	MHS576	other_OG
23UNR|Others	5	9.208103130755063	V	N-6 DNA Methylase	MHS576	other_OG
23UUT|Others	15	24.390243902439025	L	Transposase Tn5 dimerisation domain	MHS576	other_OG
23WMZ|Others	32	102.53930466696426	-	-	MHS576	other_OG
23ZYX|Others	7	17.28395061728395	-	-	MHS576	other_OG
2432J|Others	6	11.834319526627219	L	Putative RNA methylase family UPF0020	MHS576	other_OG
244GH|Others	2	6.802721088435375	K	Helix-turn-helix domain	MHS576	other_OG
