virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	16	19.56206607156481	S	C-5 cytosine-specific DNA methylase	MHS535	virus_OG
4QAK6|Virus	99	110.77871796824981	S	N-acetylmuramoyl-L-alanine amidase activity	MHS535	virus_OG
4QAKE|Virus	2	6.600660066006601	S	endonuclease activity	MHS535	virus_OG
4QAR7|Virus	26	19.6078431372549	S	Phage portal protein, SPP1 Gp6-like	MHS535	virus_OG
4QATV|Virus	17	29.66841186736475	S	T-antigen specific domain	MHS535	virus_OG
4QAWG|Virus	3	3.5211267605633805	S	DnaB-like helicase C terminal domain	MHS535	virus_OG
4QB1F|Virus	2	4.065040650406504	S	NA	MHS535	virus_OG
4QB93|Virus	1	3.436426116838488	S	Rho termination factor, N-terminal domain	MHS535	virus_OG
4QBV3|Virus	21	13.88888888888889	S	Phage Terminase	MHS535	virus_OG
4QC5X|Virus	1	4.273504273504273	S	NA	MHS535	virus_OG
4QC7C|Virus	12	11.869436201780417	S	NA	MHS535	virus_OG
4QCUG|Virus	2	6.116207951070336	S	NA	MHS535	virus_OG
4QDBK|Virus	4	13.40847260007773	S	NA	MHS535	virus_OG
4QDKP|Virus	158	287.8123506759985	S	transaminase activity	MHS535	virus_OG
4QE1H|Virus	1	4.016064257028113	S	NA	MHS535	virus_OG
4QE9D|Virus	2	7.638888888888889	S	NA	MHS535	virus_OG
4QEC5|Virus	16	9.324009324009324	S	Polyomavirus large T antigen C-terminus	MHS535	virus_OG
4QESX|Virus	5	7.82472613458529	S	NA	MHS535	virus_OG
4QFIF|Virus	1	3.584229390681003	S	NA	MHS535	virus_OG
4QFMI|Virus	15	15.479876160990713	S	PD-(D/E)XK nuclease superfamily	MHS535	virus_OG
4QG1E|Virus	5	17.006802721088437	S	NA	MHS535	virus_OG
4QGDX|Virus	2	5.5096418732782375	S	NA	MHS535	virus_OG
4QGIE|Virus	6	17.543859649122805	S	NA	MHS535	virus_OG
4QGJD|Virus	4	12.461059190031152	S	NA	MHS535	virus_OG
4QGVM|Virus	8	22.408963585434176	S	NA	MHS535	virus_OG
