bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7IB|Bacteria	8	12.5	S	NA	MHS572	bacteria_OG
2Z7ID|Bacteria	1	3.7878787878787876	EG	Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system)	MHS572	bacteria_OG
2Z7KE|Bacteria	6	7.692307692307692	S	Domain of unknown function (DUF4159)	MHS572	bacteria_OG
2Z7NA|Bacteria	4	12.958585062603975	S	Psort location CytoplasmicMembrane, score	MHS572	bacteria_OG
2Z7NV|Bacteria	2	3.745318352059925	S	Domain of unknown function (DUF1998)	MHS572	bacteria_OG
2Z7RS|Bacteria	5798	11866.126133985603	S	Protein of unknown function (DUF2891)	MHS572	bacteria_OG
2Z7S6|Bacteria	13	18.574802664078245	S	Protein of unknown function (DUF2493)	MHS572	bacteria_OG
2Z7SA|Bacteria	5	8.012820512820513	S	transfer protein	MHS572	bacteria_OG
2Z7SI|Bacteria	19	32.788518550919036	S	Protein of unknown function (DUF3388)	MHS572	bacteria_OG
2Z7SX|Bacteria	7	10.057471264367816	S	Gluconate 2-dehydrogenase	MHS572	bacteria_OG
2Z7TF|Bacteria	3	5.813953488372093	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS572	bacteria_OG
2Z7TN|Bacteria	2	3.5650623885918	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	MHS572	bacteria_OG
2Z7TU|Bacteria	63	81.56711291221704	S	NA	MHS572	bacteria_OG
2Z7U4|Bacteria	2612	5726.694516096225	S	succinate dehydrogenase	MHS572	bacteria_OG
2Z7U8|Bacteria	41	30.78078078078078	S	NA	MHS572	bacteria_OG
2Z7UG|Bacteria	13	24.9824837975127	S	Protein of unknown function (DUF2840)	MHS572	bacteria_OG
2Z7V0|Bacteria	26	27.426160337552744	S	Domain of unknown function (DUF4105)	MHS572	bacteria_OG
2Z7VY|Bacteria	15330	14622.983912783304	S	Psort location Cytoplasmic, score	MHS572	bacteria_OG
2Z7WG|Bacteria	7	15.873015873015873	S	NA	MHS572	bacteria_OG
2Z7WH|Bacteria	14	7.977207977207978	S	CRISPR-associated protein, Csd1 family	MHS572	bacteria_OG
2Z7WX|Bacteria	1	4.166666666666667	S	Arylsulfotransferase (ASST)	MHS572	bacteria_OG
2Z7YS|Bacteria	6	11.1731843575419	S	NA	MHS572	bacteria_OG
2Z7ZB|Bacteria	8	22.22222222222222	S	Portal protein	MHS572	bacteria_OG
2Z802|Bacteria	2174	5719.267892788028	S	phage tail protein	MHS572	bacteria_OG
2Z819|Bacteria	9	15.544041450777204	S	NA	MHS572	bacteria_OG
2Z82V|Bacteria	6	9.00900900900901	S	maintenance of DNA repeat elements	MHS572	bacteria_OG
2Z83G|Bacteria	2	9.25925925925926	S	NA	MHS572	bacteria_OG
2Z83I|Bacteria	25220	25407.898478291438	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS572	bacteria_OG
2Z85X|Bacteria	4	17.98941798941799	S	NA	MHS572	bacteria_OG
2Z868|Bacteria	5	4.721435316336167	S	NA	MHS572	bacteria_OG
2Z86J|Bacteria	3	5.88235294117647	S	NA	MHS572	bacteria_OG
2Z889|Bacteria	174	140.33518221796098	S	Histidine phosphatase superfamily (branch 2)	MHS572	bacteria_OG
2Z88T|Bacteria	14	14.35472739820566	S	NA	MHS572	bacteria_OG
2Z89H|Bacteria	20	13.280212483399735	S	NA	MHS572	bacteria_OG
2Z89N|Bacteria	14	39.882348101526176	S	NA	MHS572	bacteria_OG
2Z89R|Bacteria	9866	13286.265232019674	S	NA	MHS572	bacteria_OG
2Z8AJ|Bacteria	54	261.01629384148026	S	Protein of unknown function (DUF3800)	MHS572	bacteria_OG
2Z8B4|Bacteria	10	29.59349593495935	S	NA	MHS572	bacteria_OG
2Z8BZ|Bacteria	56	77.83668812091943	S	Replication initiator protein A	MHS572	bacteria_OG
2Z8CS|Bacteria	2	3.3500837520938025	S	NA	MHS572	bacteria_OG
2Z8IB|Bacteria	12	25.477707006369428	S	NA	MHS572	bacteria_OG
2Z8P4|Bacteria	14	26.97495183044316	S	Protein of unknown function (DUF1403)	MHS572	bacteria_OG
2Z8P5|Bacteria	3799	5027.2057435174675	S	Lantibiotic dehydratase, C terminus	MHS572	bacteria_OG
2Z8PQ|Bacteria	10	6.802721088435375	S	NA	MHS572	bacteria_OG
2Z8QS|Bacteria	1024	2391.941153589017	S	NA	MHS572	bacteria_OG
2Z8QX|Bacteria	8	8.629989212513484	S	NA	MHS572	bacteria_OG
2Z8UC|Bacteria	6251	9195.207973184395	S	NA	MHS572	bacteria_OG
2Z8VR|Bacteria	21	14.112903225806452	S	NA	MHS572	bacteria_OG
2Z8W6|Bacteria	4	13.071895424836601	S	NA	MHS572	bacteria_OG
2Z8W7|Bacteria	7	9.762900976290098	S	Protein of unknown function (Hypoth_ymh)	MHS572	bacteria_OG
2Z8YX|Bacteria	950	1898.7375960810823	S	Protein of unknown function (DUF2815)	MHS572	bacteria_OG
2Z8Z2|Bacteria	5	10.343845476671326	S	Glycosyl transferase	MHS572	bacteria_OG
2Z8ZT|Bacteria	2	4.7281323877068555	S	NA	MHS572	bacteria_OG
2Z8ZV|Bacteria	21	18.46965699208443	S	ABC-2 family transporter protein	MHS572	bacteria_OG
2Z90C|Bacteria	4459	9430.278958533285	S	Protein of unknown function (DUF3710)	MHS572	bacteria_OG
2Z912|Bacteria	10	10.92896174863388	S	NA	MHS572	bacteria_OG
2Z93T|Bacteria	1	4.329004329004329	S	NA	MHS572	bacteria_OG
2Z97R|Bacteria	6296	9899.250142347593	S	Domain of unknown function (DUF4432)	MHS572	bacteria_OG
2Z97W|Bacteria	98	97.72475158724538	S	CRISPR-associated protein, GSU0054 family	MHS572	bacteria_OG
2Z980|Bacteria	50	118.66148774009264	S	NA	MHS572	bacteria_OG
2Z9D1|Bacteria	6	12.578616352201259	S	Caudovirus prohead serine protease	MHS572	bacteria_OG
2Z9GT|Bacteria	4	10.515839483221603	S	NA	MHS572	bacteria_OG
2Z9GU|Bacteria	21855	24386.042181765	S	Carotene biosynthesis associated membrane protein	MHS572	bacteria_OG
2Z9IR|Bacteria	6	15.143715143715143	S	Protein of unknown function (DUF2793)	MHS572	bacteria_OG
2Z9JM|Bacteria	270	948.6027398059754	S	NAD-specific glutamate dehydrogenase	MHS572	bacteria_OG
2Z9N0|Bacteria	4	6.872852233676976	S	Psort location CytoplasmicMembrane, score	MHS572	bacteria_OG
2Z9SP|Bacteria	5	9.803921568627452	S	Domain of unknown function (DUF4263)	MHS572	bacteria_OG
2Z9UW|Bacteria	10153	12096.415309414775	S	NA	MHS572	bacteria_OG
2Z9W9|Bacteria	4	14.336917562724013	S	Protein of unknown function (DUF3577)	MHS572	bacteria_OG
2Z9X7|Bacteria	1369	2534.0380533476473	S	NA	MHS572	bacteria_OG
