fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	1177	1266.5080739667742	L	Dna repair helicase rad25	MHS469	fungi_OG
3NTVH|Fungi	326	252.09420435989435	Q	amine oxidase	MHS469	fungi_OG
3NTVI|Fungi	966	771.9559532101357	I	cytomegalovirus gh-receptor family protein	MHS469	fungi_OG
3NTVJ|Fungi	1	3.623188405797101	A	RNA recognition domain-containing protein	MHS469	fungi_OG
3NTVK|Fungi	2796	1640.053835088929	I	Cral trio domain protein	MHS469	fungi_OG
3NTVM|Fungi	1126	1242.4608085510004	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS469	fungi_OG
3NTVQ|Fungi	759	832.5091318240991	S	mRNA processing protein	MHS469	fungi_OG
3NTVR|Fungi	526	736.3400064400727	F	Golgi to endosome transport protein	MHS469	fungi_OG
3NTVW|Fungi	347	770.19516061331	U	snare protein	MHS469	fungi_OG
3NTVY|Fungi	910	1386.2849869466172	G	Fructose-2,6-bisphosphatase	MHS469	fungi_OG
3NTVZ|Fungi	585	610.7644830443711	E	dioxygenase	MHS469	fungi_OG
3NTW1|Fungi	28	62.22222222222222	Q	Short chain dehydrogenase	MHS469	fungi_OG
3NTW3|Fungi	1731	1472.8145487427537	T	transporter	MHS469	fungi_OG
3NTW4|Fungi	755	782.4343860123245	H	Thiamine biosynthetic bifunctional	MHS469	fungi_OG
3NTW5|Fungi	2864	1823.38446724775	B	histone deacetylase	MHS469	fungi_OG
3NTW8|Fungi	2815	1395.062011336404	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS469	fungi_OG
3NTW9|Fungi	162	440.6208286042508	J	Belongs to the universal ribosomal protein uL5 family	MHS469	fungi_OG
3NTWB|Fungi	345	504.03351483004434	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS469	fungi_OG
3NTWD|Fungi	459	466.8506515150019	T	serine threonine-protein kinase	MHS469	fungi_OG
3NTWE|Fungi	865	1222.9050973840444	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS469	fungi_OG
3NTWF|Fungi	1075	1024.1779740061409	B	histone deacetylase	MHS469	fungi_OG
3NTWG|Fungi	831	644.892286183718	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS469	fungi_OG
3NTWH|Fungi	476	494.90852687933887	J	Belongs to the universal ribosomal protein uS5 family	MHS469	fungi_OG
3NTWM|Fungi	2548	1428.404258272363	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS469	fungi_OG
3NTWN|Fungi	652	789.9869000037619	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS469	fungi_OG
3NTWQ|Fungi	682	516.2152292538694	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS469	fungi_OG
3NTWS|Fungi	801	624.6536336927887	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS469	fungi_OG
3NTWU|Fungi	767	906.4906576284428	T	serine threonine-protein phosphatase	MHS469	fungi_OG
3NTWV|Fungi	133	246.4803786837685	P	Phosphate transporter	MHS469	fungi_OG
