virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	80	75.83231303762318	S	C-5 cytosine-specific DNA methylase	MHS536	virus_OG
4QAIK|Virus	21	28.225806451612904	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS536	virus_OG
4QAIU|Virus	16	30.634481602547986	S	HNH endonuclease	MHS536	virus_OG
4QAK6|Virus	2772	2447.286513150056	S	N-acetylmuramoyl-L-alanine amidase activity	MHS536	virus_OG
4QAKE|Virus	38	116.55615102794683	S	endonuclease activity	MHS536	virus_OG
4QAKM|Virus	4	5.532503457814661	S	DNA polymerase family A	MHS536	virus_OG
4QANU|Virus	2	3.4722222222222223	S	5'-nucleotidase activity	MHS536	virus_OG
4QAPV|Virus	8	18.482905982905983	S	DNA binding	MHS536	virus_OG
4QAQE|Virus	17	20.36089798238136	S	Phage integrase family	MHS536	virus_OG
4QAQV|Virus	143	223.78716744913928	S	protein disulfide oxidoreductase activity	MHS536	virus_OG
4QAR1|Virus	31	33.692524786042846	S	ATPase activity	MHS536	virus_OG
4QAR6|Virus	2	4.7281323877068555	L	dUTP diphosphatase activity	MHS536	virus_OG
4QAR7|Virus	8860	5558.098187998871	S	Phage portal protein, SPP1 Gp6-like	MHS536	virus_OG
4QAU9|Virus	4	6.4412238325281805	S	Single-strand binding protein family	MHS536	virus_OG
4QAUX|Virus	2	4.444444444444445	S	NA	MHS536	virus_OG
4QAWD|Virus	13	15.098722415795587	S	DNA polymerase type B, organellar and viral	MHS536	virus_OG
4QAWG|Virus	16	18.779342723004696	S	DnaB-like helicase C terminal domain	MHS536	virus_OG
4QAYV|Virus	9	7.2992700729927	S	Phage portal protein	MHS536	virus_OG
4QAZ6|Virus	1	4.694835680751174	S	Phage tail sheath protein	MHS536	virus_OG
4QB1F|Virus	1	3.9215686274509802	S	NA	MHS536	virus_OG
4QB3E|Virus	4	10.1010101010101	S	Phage protein Gp19/Gp15/Gp42	MHS536	virus_OG
4QB40|Virus	196	188.8838216850986	S	DNA polymerase family B	MHS536	virus_OG
4QB4E|Virus	3	5.88235294117647	S	NA	MHS536	virus_OG
4QB4K|Virus	2	9.389671361502348	S	impB/mucB/samB family C-terminal domain	MHS536	virus_OG
4QB5I|Virus	26	23.423423423423422	S	N-methyltransferase activity	MHS536	virus_OG
4QB67|Virus	18	18.072289156626507	S	Podovirus DNA encapsidation protein (Gp16)	MHS536	virus_OG
4QB93|Virus	1	3.436426116838488	S	Rho termination factor, N-terminal domain	MHS536	virus_OG
4QB9J|Virus	19	22.144522144522146	S	NA	MHS536	virus_OG
4QBCW|Virus	6	21.510404489127893	S	Phage gp6-like head-tail connector protein	MHS536	virus_OG
4QBDC|Virus	2	4.415011037527593	S	Pfam:Phage_holin_4_1	MHS536	virus_OG
4QBF8|Virus	28	28.80658436213992	S	Phage tail protein	MHS536	virus_OG
4QBG0|Virus	8	10.808171599143336	S	NA	MHS536	virus_OG
4QBGM|Virus	105	225.2489523878023	S	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MHS536	virus_OG
4QBH7|Virus	3	7.4074074074074066	S	DNA ligase (NAD+) activity	MHS536	virus_OG
4QBHG|Virus	1	4.385964912280701	S	NA	MHS536	virus_OG
4QBHS|Virus	5571	5429.824561403509	S	DNA metabolic process	MHS536	virus_OG
4QBMM|Virus	4	9.158489443948856	S	NA	MHS536	virus_OG
4QBV3|Virus	492	1405.6229410002995	S	Phage Terminase	MHS536	virus_OG
4QBVN|Virus	3	6.622516556291391	S	NA	MHS536	virus_OG
4QC3U|Virus	2	4.938271604938271	S	NA	MHS536	virus_OG
4QC46|Virus	6	7.042253521126761	S	Protein of unknown function (DUF2637)	MHS536	virus_OG
4QC7M|Virus	1	4.329004329004329	S	NA	MHS536	virus_OG
4QC8C|Virus	16	32.520325203252035	S	iron-sulfur cluster binding	MHS536	virus_OG
4QCB0|Virus	15	12.345679012345679	S	nuclease activity	MHS536	virus_OG
4QCCB|Virus	2	4.329004329004329	S	Pfam:Peptidase_M78	MHS536	virus_OG
4QCCS|Virus	2	7.751937984496124	S	Bacteriophage holin	MHS536	virus_OG
4QCEX|Virus	1	3.9682539682539684	S	NA	MHS536	virus_OG
4QCNA|Virus	4	5.376344086021505	S	NA	MHS536	virus_OG
4QCRY|Virus	2	5.899705014749262	S	Phage minor tail protein	MHS536	virus_OG
4QCUC|Virus	2	3.490401396160559	S	endodeoxyribonuclease activity	MHS536	virus_OG
4QCUG|Virus	12	36.69724770642202	S	NA	MHS536	virus_OG
4QCXV|Virus	1	4.166666666666667	S	NA	MHS536	virus_OG
4QD4X|Virus	2	5.5096418732782375	S	NA	MHS536	virus_OG
4QDBK|Virus	13	40.30416452084873	S	NA	MHS536	virus_OG
4QDKP|Virus	139	259.92916772071845	S	transaminase activity	MHS536	virus_OG
4QDKV|Virus	150	105.70824524312896	S	NA	MHS536	virus_OG
4QDKW|Virus	17	28.22477650063857	S	NA	MHS536	virus_OG
4QDQG|Virus	2	5.847953216374268	S	Minor capsid protein	MHS536	virus_OG
4QDRA|Virus	8	16.985138004246284	S	Cro	MHS536	virus_OG
4QDU7|Virus	145	409.6045197740113	S	Staphylococcal nuclease homologue	MHS536	virus_OG
4QDV3|Virus	2	7.49063670411985	S	NA	MHS536	virus_OG
4QDV8|Virus	7	14.520713559954213	S	NA	MHS536	virus_OG
4QDW3|Virus	4	9.324009324009324	S	Phage Connector (GP10)	MHS536	virus_OG
4QDY5|Virus	4	14.898989898989898	S	NA	MHS536	virus_OG
4QE1H|Virus	40	112.34939759036145	S	NA	MHS536	virus_OG
4QE6D|Virus	1	5.847953216374268	S	NA	MHS536	virus_OG
4QE9D|Virus	3	11.11111111111111	S	NA	MHS536	virus_OG
4QEBP|Virus	1	6.5359477124183005	L	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS536	virus_OG
4QERS|Virus	2	5.649717514124294	S	NA	MHS536	virus_OG
4QESX|Virus	5	7.82472613458529	S	NA	MHS536	virus_OG
4QF2N|Virus	38	222.2222222222222	S	NA	MHS536	virus_OG
4QFEN|Virus	2	3.7243947858472994	S	NA	MHS536	virus_OG
4QFEY|Virus	4	13.047138047138047	S	Phage P2 GpU	MHS536	virus_OG
4QFIF|Virus	1	3.584229390681003	S	NA	MHS536	virus_OG
4QFM7|Virus	2	7.4074074074074066	S	NA	MHS536	virus_OG
4QFMI|Virus	123	126.93498452012385	S	PD-(D/E)XK nuclease superfamily	MHS536	virus_OG
4QFVV|Virus	2	5.5096418732782375	S	Pfam:HNHc_6	MHS536	virus_OG
4QFW3|Virus	2	4.975124378109452	S	NA	MHS536	virus_OG
4QFWR|Virus	120	396.03960396039605	S	NA	MHS536	virus_OG
4QG17|Virus	3	6.8965517241379315	S	NA	MHS536	virus_OG
4QG1E|Virus	34	115.64625850340137	S	NA	MHS536	virus_OG
4QG2Q|Virus	6	9.389671361502348	S	Pfam:SRAP	MHS536	virus_OG
4QG7H|Virus	191	267.50700280112045	S	Pfam:PemK_toxin	MHS536	virus_OG
4QGJD|Virus	31	73.12872627231167	S	NA	MHS536	virus_OG
4QGVM|Virus	14	39.21568627450981	S	NA	MHS536	virus_OG
4QGWR|Virus	6	8.533315896161643	S	Phage terminase large subunit	MHS536	virus_OG
4QHHW|Virus	3	6.7114093959731544	S	NA	MHS536	virus_OG
