other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	10	11.11111111111111	S	Source PGD	MHS543	other_OG
1MBRQ|Others	3	10.416666666666668	S	Source PGD	MHS543	other_OG
1MDRW|Others	3	10.869565217391303	U	Source PGD	MHS543	other_OG
1MEH9|Others	10	26.663395084447714	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS543	other_OG
1MERW|Others	10	28.24858757062147	S	function. Source PGD	MHS543	other_OG
1MFKV|Others	27	72	L	Origin recognition complex subunit. Source PGD	MHS543	other_OG
1MFXH|Others	21	42.02535323816788	E	Urease. Source PGD	MHS543	other_OG
1MGDI|Others	115	74.28940568475451	L	DNA mismatch repair protein MLH3. Source PGD	MHS543	other_OG
1MGMC|Others	50	70.92198581560284	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS543	other_OG
1MH8V|Others	14	35.35353535353535	O	Source PGD	MHS543	other_OG
1MI1Z|Others	1	3.745318352059925	S	function. Source PGD	MHS543	other_OG
1MIFZ|Others	24	70.17543859649122	-	-	MHS543	other_OG
1MJPT|Others	2	9.389671361502348	-	-	MHS543	other_OG
23PNB|Others	162	135	V	Type I restriction modification DNA specificity domain	MHS543	other_OG
23PUF|Others	986	2510.2291576091156	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS543	other_OG
23S6A|Others	4	11.019283746556475	L	COG0582 Integrase	MHS543	other_OG
23TAK|Others	1	3.623188405797101	V	COG1131 ABC-type multidrug transport system, ATPase component	MHS543	other_OG
23UA2|Others	247	718.3718371837184	O	Belongs to the serpin family	MHS543	other_OG
23WMZ|Others	352	1149.8040966126073	-	-	MHS543	other_OG
2989Y|Others	2	9.66183574879227	-	-	MHS543	other_OG
2BYDG|Others	2	4.1928721174004195	S	Sel1-like repeats.	MHS543	other_OG
2D0Q5|Others	12	54.054054054054056	S	RF-1 domain	MHS543	other_OG
2NBM6|Others	4468	4953.062444137698	E	-	MHS543	other_OG
2RZGN|Others	175	91.10900537441434	S	plant mutator transposase zinc finger	MHS543	other_OG
2RZRE|Others	14	29.91452991452991	-	-	MHS543	other_OG
2S5UM|Others	342	721.9419703105923	C	LAGLIDADG endonuclease	MHS543	other_OG
2S6ZE|Others	5	18.315018315018314	-	-	MHS543	other_OG
2S8FT|Others	28	56.87537394854468	K	transferase activity, transferring acyl groups	MHS543	other_OG
2SD59|Others	14	57.76014109347443	-	-	MHS543	other_OG
2SF6P|Others	47	203.46320346320346	-	-	MHS543	other_OG
2SQ9Y|Others	5	13.201583127473636	-	-	MHS543	other_OG
2SW5Y|Others	4	14.336917562724013	-	-	MHS543	other_OG
