virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	5	14.142928535732134	S	N-acetylmuramoyl-L-alanine amidase activity	MHS487	virus_OG
4QAR7|Virus	25	18.33682447851963	S	Phage portal protein, SPP1 Gp6-like	MHS487	virus_OG
4QAUM|Virus	28	62.790505909556416	S	Early Protein (E6)	MHS487	virus_OG
4QAWG|Virus	10	11.737089201877934	S	DnaB-like helicase C terminal domain	MHS487	virus_OG
4QAZ6|Virus	1	3.7878787878787876	S	Phage tail sheath protein	MHS487	virus_OG
4QAZF|Virus	3	12.987012987012987	S	Protein of unknwon function (DUF3310)	MHS487	virus_OG
4QB0W|Virus	2	4.866180048661801	S	Protein of unknown function (DUF1064)	MHS487	virus_OG
4QB31|Virus	18	62.825072577609255	S	E7 protein, Early protein	MHS487	virus_OG
4QBF8|Virus	5	5.274261603375527	S	Phage tail protein	MHS487	virus_OG
4QBFR|Virus	4	6.116207951070336	S	ERF superfamily	MHS487	virus_OG
4QCR1|Virus	93	61.87413468149441	S	Late Protein L2	MHS487	virus_OG
4QDKP|Virus	3	4.975124378109453	S	transaminase activity	MHS487	virus_OG
4QDQV|Virus	88	72.0555283075118	S	E2 (early) protein, N terminal	MHS487	virus_OG
4QDV8|Virus	3	6.289308176100629	S	NA	MHS487	virus_OG
4QEZU|Virus	78	51.22544005578779	S	L1 (late) protein	MHS487	virus_OG
4QFMI|Virus	6	6.191950464396285	S	PD-(D/E)XK nuclease superfamily	MHS487	virus_OG
4QGQN|Virus	186	102.19015670545132	L	Papillomavirus helicase	MHS487	virus_OG
4QGVM|Virus	7	19.607843137254903	S	NA	MHS487	virus_OG
