virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	14	11.164274322169058	S	C-5 cytosine-specific DNA methylase	MHS469	virus_OG
4QAK6|Virus	5700	4808.201883680322	S	N-acetylmuramoyl-L-alanine amidase activity	MHS469	virus_OG
4QAKE|Virus	5	16.5016501650165	S	endonuclease activity	MHS469	virus_OG
4QAQV|Virus	14	26.01160821453822	S	protein disulfide oxidoreductase activity	MHS469	virus_OG
4QAR6|Virus	14	23.688663282571913	L	dUTP diphosphatase activity	MHS469	virus_OG
4QAR7|Virus	116	99.53341509141399	S	Phage portal protein, SPP1 Gp6-like	MHS469	virus_OG
4QAU9|Virus	6	13.698630136986301	S	Single-strand binding protein family	MHS469	virus_OG
4QAUM|Virus	15	31.645569620253166	S	Early Protein (E6)	MHS469	virus_OG
4QAWG|Virus	117	139.8119185886483	S	DnaB-like helicase C terminal domain	MHS469	virus_OG
4QAX8|Virus	17	24.375458185304236	S	calcium ion binding	MHS469	virus_OG
4QAZF|Virus	2	6.472491909385114	S	Protein of unknwon function (DUF3310)	MHS469	virus_OG
4QB0W|Virus	2	4.901960784313726	S	Protein of unknown function (DUF1064)	MHS469	virus_OG
4QB31|Virus	8	20.671834625322997	S	E7 protein, Early protein	MHS469	virus_OG
4QB3I|Virus	6	13.245033112582782	S	NA	MHS469	virus_OG
4QB5I|Virus	5	11.687735639831448	S	N-methyltransferase activity	MHS469	virus_OG
4QB79|Virus	6	6.042296072507553	S	NA	MHS469	virus_OG
4QBCW|Virus	3	9.606705351386204	S	Phage gp6-like head-tail connector protein	MHS469	virus_OG
4QBF8|Virus	144	189.7246648185174	S	Phage tail protein	MHS469	virus_OG
4QBIH|Virus	46	32.763532763532766	S	recombinase activity	MHS469	virus_OG
4QBMM|Virus	1	4.016064257028113	S	NA	MHS469	virus_OG
4QBNM|Virus	7	11.784511784511785	S	serine-type endopeptidase activity	MHS469	virus_OG
4QBSI|Virus	70	18.395145658644864	S	NA	MHS469	virus_OG
4QBV3|Virus	396	323.9084529112004	S	Phage Terminase	MHS469	virus_OG
4QCBM|Virus	4	20.833333333333332	S	Pfam:Phage_TAC_5	MHS469	virus_OG
4QCR1|Virus	59	37.893384714193964	S	Late Protein L2	MHS469	virus_OG
4QD6Y|Virus	3	6.993006993006993	S	DNA N-6-adenine-methyltransferase (Dam)	MHS469	virus_OG
4QDBK|Virus	68	199.68288889670077	S	NA	MHS469	virus_OG
4QDKP|Virus	43	77.95766928071507	S	transaminase activity	MHS469	virus_OG
4QDQV|Virus	21	56.56662853491212	S	E2 (early) protein, N terminal	MHS469	virus_OG
4QDV8|Virus	53	110.19432225952079	S	NA	MHS469	virus_OG
4QDY5|Virus	1	3.7878787878787876	S	NA	MHS469	virus_OG
4QDZ8|Virus	4	19.32367149758454	S	NA	MHS469	virus_OG
4QE1H|Virus	72	202.47657295850067	S	NA	MHS469	virus_OG
4QE7B|Virus	38	38.00556919038354	S	metallocarboxypeptidase activity	MHS469	virus_OG
4QEBH|Virus	7	19.774011299435028	S	Capsid protein VP4	MHS469	virus_OG
4QEBP|Virus	1	3.7878787878787876	L	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS469	virus_OG
4QEZU|Virus	70	63.446269581628066	S	L1 (late) protein	MHS469	virus_OG
4QF7M|Virus	1	3.3333333333333335	S	AAA domain	MHS469	virus_OG
4QFB2|Virus	1	5.376344086021505	S	NA	MHS469	virus_OG
4QFMI|Virus	115	120.39359381327482	S	PD-(D/E)XK nuclease superfamily	MHS469	virus_OG
4QFTW|Virus	6	12.903225806451612	S	NA	MHS469	virus_OG
4QG3J|Virus	12	9.049773755656108	S	Domain of unknown function (DUF4041)	MHS469	virus_OG
4QGFR|Virus	2	6.349206349206349	S	NA	MHS469	virus_OG
4QGHT|Virus	14	18.666666666666668	S	Peptidase_C39 like family	MHS469	virus_OG
4QGJD|Virus	34	102.98175344904315	S	NA	MHS469	virus_OG
4QGQN|Virus	135	74.13509060955519	L	Papillomavirus helicase	MHS469	virus_OG
4QGVM|Virus	44	123.03829252981797	S	NA	MHS469	virus_OG
4QHQD|Virus	33	96.39048400328139	S	NA	MHS469	virus_OG
