virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	14	19.258662369057213	S	C-5 cytosine-specific DNA methylase	MHS534	virus_OG
4QAK6|Virus	1973	1747.4011223132234	S	N-acetylmuramoyl-L-alanine amidase activity	MHS534	virus_OG
4QAKE|Virus	24	79.20792079207921	S	endonuclease activity	MHS534	virus_OG
4QAPV|Virus	36	51.741978629945436	S	DNA binding	MHS534	virus_OG
4QAQE|Virus	22	20.871442061243762	S	Phage integrase family	MHS534	virus_OG
4QAQV|Virus	3	4.694835680751174	S	protein disulfide oxidoreductase activity	MHS534	virus_OG
4QAR6|Virus	25	58.93517131155728	L	dUTP diphosphatase activity	MHS534	virus_OG
4QAR7|Virus	227	176.03246426775837	S	Phage portal protein, SPP1 Gp6-like	MHS534	virus_OG
4QAU9|Virus	18	29.518823236100722	S	Single-strand binding protein family	MHS534	virus_OG
4QAWG|Virus	51	64.51770539407809	S	DnaB-like helicase C terminal domain	MHS534	virus_OG
4QAX8|Virus	43	62.874100714490986	S	calcium ion binding	MHS534	virus_OG
4QAYV|Virus	45	36.4963503649635	S	Phage portal protein	MHS534	virus_OG
4QAZF|Virus	11	25.81168831168831	S	Protein of unknwon function (DUF3310)	MHS534	virus_OG
4QB0W|Virus	11	32.82677196761198	S	Protein of unknown function (DUF1064)	MHS534	virus_OG
4QB1F|Virus	4	8.130081300813009	S	NA	MHS534	virus_OG
4QB3I|Virus	5	11.415525114155251	S	NA	MHS534	virus_OG
4QB40|Virus	15	15.673981191222571	S	DNA polymerase family B	MHS534	virus_OG
4QB67|Virus	6	6.024096385542169	S	Podovirus DNA encapsidation protein (Gp16)	MHS534	virus_OG
4QB6U|Virus	24	55.172413793103445	S	Terminase small subunit	MHS534	virus_OG
4QB93|Virus	16	53.803652045010445	S	Rho termination factor, N-terminal domain	MHS534	virus_OG
4QB9J|Virus	12	8.771929824561402	S	NA	MHS534	virus_OG
4QBBN|Virus	25	51.440329218106996	S	Siphovirus Gp157	MHS534	virus_OG
4QBFR|Virus	7	10.416666666666666	S	ERF superfamily	MHS534	virus_OG
4QBHE|Virus	4	4.246284501061571	S	NA	MHS534	virus_OG
4QBMM|Virus	21	34.08307092517619	S	NA	MHS534	virus_OG
4QBV3|Virus	223	155.7787575326426	S	Phage Terminase	MHS534	virus_OG
4QBX7|Virus	7	25.825106932485596	S	Pfam:Holin_SPP1	MHS534	virus_OG
4QC3R|Virus	18	66.54294803817604	S	NA	MHS534	virus_OG
4QCBM|Virus	2	10.416666666666666	S	Pfam:Phage_TAC_5	MHS534	virus_OG
4QCCB|Virus	2	4.329004329004329	S	Pfam:Peptidase_M78	MHS534	virus_OG
4QCZ6|Virus	2	9.950248756218905	S	NA	MHS534	virus_OG
4QD62|Virus	5	21.929824561403507	S	NA	MHS534	virus_OG
4QDBK|Virus	61	183.60829817184546	S	NA	MHS534	virus_OG
4QDCX|Virus	4	12.121212121212121	S	NA	MHS534	virus_OG
4QDKP|Virus	1970	3691.331478202209	S	transaminase activity	MHS534	virus_OG
4QDU7|Virus	17	54.18269002516261	S	Staphylococcal nuclease homologue	MHS534	virus_OG
4QE1H|Virus	57	158.33333333333334	S	NA	MHS534	virus_OG
4QE7B|Virus	53	28.44873859366613	S	metallocarboxypeptidase activity	MHS534	virus_OG
4QESX|Virus	8	12.519561815336463	S	NA	MHS534	virus_OG
4QFGF|Virus	7	36.36363636363636	S	Protein of unknown function (DUF1024)	MHS534	virus_OG
4QFMI|Virus	186	191.95046439628484	S	PD-(D/E)XK nuclease superfamily	MHS534	virus_OG
4QFWR|Virus	1	3.3333333333333335	S	NA	MHS534	virus_OG
4QFX0|Virus	6	27.592954990215265	S	NA	MHS534	virus_OG
4QG1E|Virus	17	25.411061285500747	S	NA	MHS534	virus_OG
4QGHH|Virus	6	7.194244604316547	S	NA	MHS534	virus_OG
4QGJD|Virus	32	82.30993022836692	S	NA	MHS534	virus_OG
4QGVM|Virus	57	159.6638655462185	S	NA	MHS534	virus_OG
4QH25|Virus	40	49.81342418764196	S	Phage terminase large subunit	MHS534	virus_OG
4QHN2|Virus	2	3.4542314335060453	S	NA	MHS534	virus_OG
