virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	1096	1240.2174397482672	S	C-5 cytosine-specific DNA methylase	MHS454	virus_OG
4QAIK|Virus	3	3.952569169960474	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS454	virus_OG
4QAIU|Virus	1061	1817.4948607366036	S	HNH endonuclease	MHS454	virus_OG
4QAK6|Virus	7105	7621.590504545295	S	N-acetylmuramoyl-L-alanine amidase activity	MHS454	virus_OG
4QAKE|Virus	30	39.31159420289855	S	endonuclease activity	MHS454	virus_OG
4QAPV|Virus	876	1183.2638786381244	S	DNA binding	MHS454	virus_OG
4QAQ9|Virus	2	3.745318352059925	S	NA	MHS454	virus_OG
4QAQE|Virus	93	93.72372049856837	S	Phage integrase family	MHS454	virus_OG
4QAQV|Virus	124	315.65160075897666	S	protein disulfide oxidoreductase activity	MHS454	virus_OG
4QAR1|Virus	31	22.784420608405135	S	ATPase activity	MHS454	virus_OG
4QAR6|Virus	427	1188.6222111107243	L	dUTP diphosphatase activity	MHS454	virus_OG
4QAR7|Virus	2227	2443.332835412832	S	Phage portal protein, SPP1 Gp6-like	MHS454	virus_OG
4QARF|Virus	1336	1181.8649142254953	S	Pfam:Terminase_3C	MHS454	virus_OG
4QAU9|Virus	1014	1642.1807004470106	S	Single-strand binding protein family	MHS454	virus_OG
4QAVQ|Virus	78	251.66985166985168	S	Phage major tail protein 2	MHS454	virus_OG
4QAWG|Virus	16515	19779.366977067875	S	DnaB-like helicase C terminal domain	MHS454	virus_OG
4QAX8|Virus	8501	14989.538581420782	S	calcium ion binding	MHS454	virus_OG
4QAXQ|Virus	24	9.685230024213075	S	Ribonucleotide reductase, barrel domain	MHS454	virus_OG
4QAYN|Virus	3	5.1020408163265305	S	Pfam:Phage_TTP_1	MHS454	virus_OG
4QAYQ|Virus	1909	2302.3557227499473	S	Domain of unknown function (DUF2479)	MHS454	virus_OG
4QAZF|Virus	6192	13527.820612067375	S	Protein of unknwon function (DUF3310)	MHS454	virus_OG
4QB0W|Virus	161	388.61173834654903	S	Protein of unknown function (DUF1064)	MHS454	virus_OG
4QB1F|Virus	2	7.326007326007326	S	NA	MHS454	virus_OG
4QB31|Virus	1	3.5087719298245617	S	E7 protein, Early protein	MHS454	virus_OG
4QB6J|Virus	111	201.08695652173913	S	dCTP diphosphatase activity	MHS454	virus_OG
4QB6U|Virus	3	7.042253521126761	S	Terminase small subunit	MHS454	virus_OG
4QB93|Virus	2	7.017543859649123	S	Rho termination factor, N-terminal domain	MHS454	virus_OG
4QBBN|Virus	150	320.1952815479386	S	Siphovirus Gp157	MHS454	virus_OG
4QBCR|Virus	432	800	S	DNA protection	MHS454	virus_OG
4QBCW|Virus	633	2021.8733300625088	S	Phage gp6-like head-tail connector protein	MHS454	virus_OG
4QBDC|Virus	49	166.66666666666669	S	Pfam:Phage_holin_4_1	MHS454	virus_OG
4QBET|Virus	1	3.5087719298245617	S	hydrolase activity, acting on ester bonds	MHS454	virus_OG
4QBFR|Virus	4804	8339.405324864993	S	ERF superfamily	MHS454	virus_OG
4QBGM|Virus	11	23.038073038073037	S	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MHS454	virus_OG
4QBHS|Virus	104	143.45055957433806	S	DNA metabolic process	MHS454	virus_OG
4QBHW|Virus	695	1289.6300082551018	S	NA	MHS454	virus_OG
4QBIH|Virus	19447	15415.507778935877	S	recombinase activity	MHS454	virus_OG
4QBKB|Virus	906	3360.9053114233825	S	NA	MHS454	virus_OG
4QBSI|Virus	7519	4475.5699990887115	S	NA	MHS454	virus_OG
4QBT2|Virus	6	12.269938650306749	S	NA	MHS454	virus_OG
4QBX7|Virus	1616	5985.268414481898	S	Pfam:Holin_SPP1	MHS454	virus_OG
4QBXB|Virus	8	20.833333333333332	S	Phage minor structural protein GP20	MHS454	virus_OG
4QC5Z|Virus	115	146.87100893997444	S	Phage Mu protein F like protein	MHS454	virus_OG
4QCCB|Virus	523	1123.7461052747676	S	Pfam:Peptidase_M78	MHS454	virus_OG
4QCCS|Virus	146	520.8419896363159	S	Bacteriophage holin	MHS454	virus_OG
4QCMI|Virus	8	8.859357696566999	S	AAA domain	MHS454	virus_OG
4QCT1|Virus	16	12.638230647709321	S	RNA ligase	MHS454	virus_OG
4QCVY|Virus	10	31.15264797507788	S	NA	MHS454	virus_OG
4QCW9|Virus	3612	1053.3683289588803	S	NA	MHS454	virus_OG
4QCXV|Virus	4	10.1010101010101	S	NA	MHS454	virus_OG
4QD4X|Virus	5572	13510.951319684627	S	NA	MHS454	virus_OG
4QD62|Virus	86	372.2943722943723	S	NA	MHS454	virus_OG
4QD68|Virus	1	4.273504273504273	S	NA	MHS454	virus_OG
4QD6Y|Virus	15	23.04147465437788	S	DNA N-6-adenine-methyltransferase (Dam)	MHS454	virus_OG
4QD8F|Virus	264	1044.553627902774	S	NA	MHS454	virus_OG
4QD9G|Virus	4	12.461059190031152	S	NA	MHS454	virus_OG
4QDBN|Virus	985	983.0339321357285	S	NA	MHS454	virus_OG
4QDBW|Virus	4	19.047619047619047	S	Arc-like DNA binding domain	MHS454	virus_OG
4QDCR|Virus	2	3.7243947858472994	S	NA	MHS454	virus_OG
4QDU7|Virus	3473	9770.332316772287	S	Staphylococcal nuclease homologue	MHS454	virus_OG
4QDY5|Virus	101	375.50505050505046	S	NA	MHS454	virus_OG
4QE0T|Virus	17	56.66666666666667	S	NA	MHS454	virus_OG
4QE6I|Virus	6	10.869565217391303	S	NA	MHS454	virus_OG
4QE7B|Virus	27825	15485.120555882175	S	metallocarboxypeptidase activity	MHS454	virus_OG
4QE7J|Virus	153	242.85714285714286	S	NA	MHS454	virus_OG
4QEGS|Virus	22	27.179001676101358	S	nicotinate-nucleotide diphosphorylase (carboxylating) activity	MHS454	virus_OG
4QEH2|Virus	2	4.566210045662101	S	NA	MHS454	virus_OG
4QEWY|Virus	6	5.813953488372093	S	Pfam:DUF5131	MHS454	virus_OG
4QEX7|Virus	2	5.128205128205128	S	NA	MHS454	virus_OG
4QF2N|Virus	11	58.235867446393755	S	NA	MHS454	virus_OG
4QF51|Virus	87	123.8450525211639	S	NA	MHS454	virus_OG
4QFB2|Virus	84	431.0929708477177	S	NA	MHS454	virus_OG
4QFH2|Virus	2	5.420054200542006	S	NA	MHS454	virus_OG
4QFIF|Virus	376	1619.2348670150175	S	NA	MHS454	virus_OG
4QFMJ|Virus	4	7.662835249042145	S	NA	MHS454	virus_OG
4QFVV|Virus	32	47.61904761904761	S	Pfam:HNHc_6	MHS454	virus_OG
4QFWR|Virus	456	1504.8304208503807	S	NA	MHS454	virus_OG
4QG21|Virus	1263	993.5076252723312	S	Phage terminase large subunit	MHS454	virus_OG
4QG2D|Virus	23	23.340883647061887	S	NA	MHS454	virus_OG
4QG3J|Virus	14892	11230.76923076923	S	Domain of unknown function (DUF4041)	MHS454	virus_OG
4QGDB|Virus	3	6.756756756756757	S	NA	MHS454	virus_OG
4QGQS|Virus	1	5.74712643678161	S	NA	MHS454	virus_OG
4QGYH|Virus	5	20.080321285140563	S	NA	MHS454	virus_OG
4QGZV|Virus	7	11.058451816745656	S	NA	MHS454	virus_OG
4QH06|Virus	7	15.350877192982455	S	nucleoside metabolic process	MHS454	virus_OG
4QH1U|Virus	4	9.803921568627452	S	Transposase IS200 like	MHS454	virus_OG
4QHHE|Virus	7	9.602194787379974	S	NA	MHS454	virus_OG
