fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	363	373.04913935649256	L	Dna repair helicase rad25	MHS448	fungi_OG
3NTVH|Fungi	2	3.7243947858472994	Q	amine oxidase	MHS448	fungi_OG
3NTVI|Fungi	315	242.62880083743676	I	cytomegalovirus gh-receptor family protein	MHS448	fungi_OG
3NTVK|Fungi	762	500.6454969119831	I	Cral trio domain protein	MHS448	fungi_OG
3NTVM|Fungi	277	266.9242762780676	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS448	fungi_OG
3NTVQ|Fungi	240	264.0757370617335	S	mRNA processing protein	MHS448	fungi_OG
3NTVR|Fungi	164	230.89642324640852	F	Golgi to endosome transport protein	MHS448	fungi_OG
3NTVT|Fungi	10	31.68765897459471	O	leucine carboxyl methyltransferase	MHS448	fungi_OG
3NTVW|Fungi	91	195.38231830403996	U	snare protein	MHS448	fungi_OG
3NTVY|Fungi	238	283.6406240683664	G	Fructose-2,6-bisphosphatase	MHS448	fungi_OG
3NTVZ|Fungi	140	200.01834102219686	E	dioxygenase	MHS448	fungi_OG
3NTW3|Fungi	515	502.5177351313603	T	transporter	MHS448	fungi_OG
3NTW4|Fungi	192	198.03183778699153	H	Thiamine biosynthetic bifunctional	MHS448	fungi_OG
3NTW5|Fungi	738	594.0720534389898	B	histone deacetylase	MHS448	fungi_OG
3NTW8|Fungi	1018	532.5016733051704	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS448	fungi_OG
3NTW9|Fungi	40	110.27647437888182	J	Belongs to the universal ribosomal protein uL5 family	MHS448	fungi_OG
3NTWB|Fungi	80	143.49778625373898	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS448	fungi_OG
3NTWD|Fungi	109	145.06659521147887	T	serine threonine-protein kinase	MHS448	fungi_OG
3NTWE|Fungi	275	338.62671895633497	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS448	fungi_OG
3NTWF|Fungi	366	323.71191086164555	B	histone deacetylase	MHS448	fungi_OG
3NTWG|Fungi	215	191.80342309219435	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS448	fungi_OG
3NTWH|Fungi	213	221.06401738123313	J	Belongs to the universal ribosomal protein uS5 family	MHS448	fungi_OG
3NTWI|Fungi	10	18.01852902249953	Q	acetyl-CoA synthetase-like protein	MHS448	fungi_OG
3NTWM|Fungi	840	508.67953050569815	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS448	fungi_OG
3NTWN|Fungi	159	209.76899430994627	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS448	fungi_OG
3NTWQ|Fungi	268	224.95396105851216	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS448	fungi_OG
3NTWS|Fungi	227	167.24707165693854	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS448	fungi_OG
3NTWT|Fungi	8	18.009641873278238	P	Cation diffusion facilitator 1	MHS448	fungi_OG
3NTWU|Fungi	267	268.73447914504186	T	serine threonine-protein phosphatase	MHS448	fungi_OG
3NTWV|Fungi	51	97.77773785749856	P	Phosphate transporter	MHS448	fungi_OG
3NTWW|Fungi	151	318.66109718810105	S	Mitochondrial protein	MHS448	fungi_OG
3NTWY|Fungi	356	198.54787970312591	T	STE STE20 PAKA protein kinase	MHS448	fungi_OG
3NTWZ|Fungi	4	14.336917562724013	S	rangtp-binding protein	MHS448	fungi_OG
3NTX1|Fungi	776	473.66684699142843	K	phd transcription factor	MHS448	fungi_OG
3NTX3|Fungi	14	8.531383302864107	G	transporter	MHS448	fungi_OG
3NTX5|Fungi	22	39.77605512489233	E	Prephenate dehydratase	MHS448	fungi_OG
3NTX6|Fungi	499	375.8239271834485	UY	Nuclear pore complex	MHS448	fungi_OG
