fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	1033	1128.9971616180133	L	Dna repair helicase rad25	MHS592	fungi_OG
3NTVH|Fungi	22	31.236719082022944	Q	amine oxidase	MHS592	fungi_OG
3NTVI|Fungi	1129	977.6077886497517	I	cytomegalovirus gh-receptor family protein	MHS592	fungi_OG
3NTVK|Fungi	3237	1943.4756006979633	I	Cral trio domain protein	MHS592	fungi_OG
3NTVM|Fungi	1394	1580.9992901951516	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS592	fungi_OG
3NTVQ|Fungi	1062	1292.3280844168603	S	mRNA processing protein	MHS592	fungi_OG
3NTVR|Fungi	625	894.3608873569376	F	Golgi to endosome transport protein	MHS592	fungi_OG
3NTVT|Fungi	1	5.05050505050505	O	leucine carboxyl methyltransferase	MHS592	fungi_OG
3NTVW|Fungi	330	820.11620116358	U	snare protein	MHS592	fungi_OG
3NTVY|Fungi	837	1404.2097124104707	G	Fructose-2,6-bisphosphatase	MHS592	fungi_OG
3NTVZ|Fungi	451	490.6848474900449	E	dioxygenase	MHS592	fungi_OG
3NTW1|Fungi	1	4.329004329004329	Q	Short chain dehydrogenase	MHS592	fungi_OG
3NTW3|Fungi	1568	1415.2639149725435	T	transporter	MHS592	fungi_OG
3NTW4|Fungi	953	1004.5368244837831	H	Thiamine biosynthetic bifunctional	MHS592	fungi_OG
3NTW5|Fungi	3981	2535.401148144629	B	histone deacetylase	MHS592	fungi_OG
3NTW8|Fungi	3427	1695.9864829821827	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS592	fungi_OG
3NTW9|Fungi	247	689.8712659801315	J	Belongs to the universal ribosomal protein uL5 family	MHS592	fungi_OG
3NTWB|Fungi	399	567.3635331208845	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS592	fungi_OG
3NTWD|Fungi	573	619.4708147843521	T	serine threonine-protein kinase	MHS592	fungi_OG
3NTWE|Fungi	1193	1537.9415099380376	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS592	fungi_OG
3NTWF|Fungi	1339	1329.839029983086	B	histone deacetylase	MHS592	fungi_OG
3NTWG|Fungi	812	736.4034033068391	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS592	fungi_OG
3NTWH|Fungi	539	554.6962473240276	J	Belongs to the universal ribosomal protein uS5 family	MHS592	fungi_OG
3NTWI|Fungi	33	25.216944994362105	Q	acetyl-CoA synthetase-like protein	MHS592	fungi_OG
3NTWJ|Fungi	1	5.46448087431694	TUZ	zinc finger protein gcs1	MHS592	fungi_OG
3NTWM|Fungi	3030	1883.2836402231746	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS592	fungi_OG
3NTWN|Fungi	667	954.0259021154658	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS592	fungi_OG
