fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	4	7.0546737213403885	L	Dna repair helicase rad25	MHS536	fungi_OG
3NTVH|Fungi	3	6.134969325153374	Q	amine oxidase	MHS536	fungi_OG
3NTVK|Fungi	5	10.074513381995136	I	Cral trio domain protein	MHS536	fungi_OG
3NTVM|Fungi	7	5.804311774461028	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS536	fungi_OG
3NTVY|Fungi	4	6.1443932411674345	G	Fructose-2,6-bisphosphatase	MHS536	fungi_OG
3NTW5|Fungi	6	7.915154548867475	B	histone deacetylase	MHS536	fungi_OG
3NTW8|Fungi	21	14.012169473213723	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS536	fungi_OG
3NTWS|Fungi	11	5.6323604710701485	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS536	fungi_OG
3NTWU|Fungi	2	3.490401396160559	T	serine threonine-protein phosphatase	MHS536	fungi_OG
3NTX1|Fungi	12	19.461516639949377	K	phd transcription factor	MHS536	fungi_OG
3NTX2|Fungi	6	18.18181818181818	Q	short chain dehydrogenase reductase	MHS536	fungi_OG
3NTX6|Fungi	16	14.678748134306431	UY	Nuclear pore complex	MHS536	fungi_OG
3NTXD|Fungi	2	4.016064257028113	L	Dna polymerase gamma	MHS536	fungi_OG
3NTXE|Fungi	18	27.277949554825575	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS536	fungi_OG
3NTXF|Fungi	10	20.885547201336674	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS536	fungi_OG
3NTXI|Fungi	5	12.045589585696538	O	Deoxyhypusine synthase	MHS536	fungi_OG
3NTXM|Fungi	4	3.663003663003663	S	WD-repeat protein pop3	MHS536	fungi_OG
3NTXU|Fungi	6	8.533266076063768	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS536	fungi_OG
3NTXV|Fungi	2	4.301075268817204	O	Glycosyltransferase family 33 protein	MHS536	fungi_OG
3NTXX|Fungi	5	9.634110611309309	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS536	fungi_OG
3NTXZ|Fungi	16	17.505741035152802	KL	Transcription factor	MHS536	fungi_OG
3NTY2|Fungi	1	5.46448087431694	C	Fumarate hydratase	MHS536	fungi_OG
3NTY4|Fungi	8	12.404292518237174	J	YdiU domain protein	MHS536	fungi_OG
3NTY6|Fungi	2	4.901960784313726	S	Transcription factor	MHS536	fungi_OG
3NTYF|Fungi	1	5.74712643678161	G	hydrolase family 81	MHS536	fungi_OG
3NTYH|Fungi	2	3.663003663003663	BD	Structural maintenance of chromosomes protein	MHS536	fungi_OG
3NTYK|Fungi	2	3.9447731755424065	M	Chitin Synthase	MHS536	fungi_OG
3NTYS|Fungi	1	3.436426116838488	C	Belongs to the cytochrome b5 family	MHS536	fungi_OG
3NTYW|Fungi	2	6.872852233676976	P	transporter	MHS536	fungi_OG
3NTYZ|Fungi	2	3.9682539682539684	O	IQ and HECT domain protein	MHS536	fungi_OG
3NTZ4|Fungi	2	8.23045267489712	J	Glycyl-trna synthetase	MHS536	fungi_OG
3NTZ9|Fungi	6	9.345794392523365	A	SNF2 family	MHS536	fungi_OG
3NTZE|Fungi	2	4.219409282700422	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS536	fungi_OG
3NTZH|Fungi	2	4.329004329004329	O	proteasome subunit alpha	MHS536	fungi_OG
3NTZJ|Fungi	8	16.666666666666668	O	Glutathione S-transferase	MHS536	fungi_OG
3NTZK|Fungi	6	8.112309336442243	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS536	fungi_OG
3NTZP|Fungi	4	10.840108401084011	J	Tyrosyl-trna synthetase	MHS536	fungi_OG
