feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00004702	-	444	146.3897131552918	other_features	MHS543
DP_00007911	-	692	252.9239766081871	other_features	MHS543
DP_00016888	-	56	24.148339801638638	other_features	MHS543
DP_00038430	-	1295	677.6556776556777	other_features	MHS543
DP_00040999	-	1979	1052.0999468367888	other_features	MHS543
DP_00041408	-	742	395.101171458999	other_features	MHS543
DP_00042473	-	1068	572.3472668810289	other_features	MHS543
DP_00042634	-	295	158.09217577706323	other_features	MHS543
DP_00043280	-	1161	625.2019386106624	other_features	MHS543
DP_00043949	-	2184	1179.9027552674231	other_features	MHS543
DP_00044288	-	2529	1368.5064935064934	other_features	MHS543
DP_00045425	-	2549	1388.3442265795206	other_features	MHS543
DP_00056273	hypothetical protein	645	370.05163511187607	other_features	MHS543
DP_00072314	-	201	122.71062271062272	other_features	MHS543
DP_00090794	-	86	55.55555555555556	other_features	MHS543
DP_00097708	-	12	7.889546351084813	other_features	MHS543
DP_00106277	-	91	61.032863849765256	other_features	MHS543
DP_00108467	-	11	7.4074074074074066	other_features	MHS543
DP_00122651	-	382	265.27777777777777	other_features	MHS543
DP_00128276	-	2439	1711.578947368421	other_features	MHS543
DP_00130695	hypothetical protein	10	7.062146892655368	other_features	MHS543
DP_00148552	-	112	81.69219547775346	other_features	MHS543
DP_00161636	-	37	27.5297619047619	other_features	MHS543
DP_00190412	-	30	23.25581395348837	other_features	MHS543
DP_00206288	-	121	95.80364212193192	other_features	MHS543
DP_00231580	-	86	70.26143790849673	other_features	MHS543
DP_00231636	-	25	20.42483660130719	other_features	MHS543
DP_00232048	putative adhesion or S-layer protein	82	66.99346405228758	other_features	MHS543
DP_00233426	hypothetical protein	2550	2083.3333333333335	other_features	MHS543
DP_00234319	-	75	61.42506142506142	other_features	MHS543
DP_00237226	-	24	19.704433497536947	other_features	MHS543
DP_00238109	-	288	237.037037037037	other_features	MHS543
DP_00243925	-	27	22.332506203473944	other_features	MHS543
DP_00258777	-	74	62.13266162888329	other_features	MHS543
DP_00263662	-	519	439.0862944162437	other_features	MHS543
DP_00263769	-	6	5.0761421319796955	other_features	MHS543
DP_00264931	-	359	303.72250423011843	other_features	MHS543
DP_00266931	-	86	72.9431721798134	other_features	MHS543
DP_00271992	-	406	346.12105711849955	other_features	MHS543
DP_00274171	-	95	81.1965811965812	other_features	MHS543
DP_00279852	-	161	138.31615120274915	other_features	MHS543
DP_00287611	-	62	53.679653679653676	other_features	MHS543
DP_00290455	-	104	90.27777777777779	other_features	MHS543
DP_00292106	-	25	21.70138888888889	other_features	MHS543
DP_00292828	-	48	41.775456919060055	other_features	MHS543
DP_00297045	-	35	30.54101221640489	other_features	MHS543
DP_00307621	-	11	9.700176366843035	other_features	MHS543
DP_00319075	adhesion or S-layer protein	99	88.23529411764704	other_features	MHS543
DP_00322495	-	291	260.0536193029491	other_features	MHS543
DP_00340496	-	150	136.23978201634878	other_features	MHS543
DP_00349923	-	238	217.94871794871793	other_features	MHS543
DP_00350852	-	13	11.904761904761903	other_features	MHS543
DP_00352129	-	28	25.64102564102564	other_features	MHS543
DP_00371324	hypothetical protein	1217	1133.147113594041	other_features	MHS543
DP_00376744	-	11	10.27077497665733	other_features	MHS543
DP_00381231	-	11	10.299625468164793	other_features	MHS543
DP_00385313	-	9	8.450704225352114	other_features	MHS543
DP_00397177	-	8	7.597340930674265	other_features	MHS543
DP_00402666	-	4	3.8095238095238093	other_features	MHS543
DP_00404725	-	24	22.922636103151863	other_features	MHS543
DP_00405275	hypothetical protein	101	96.4660936007641	other_features	MHS543
DP_00425737	-	3009	2915.6976744186045	other_features	MHS543
DP_00429606	-	80	77.74538386783286	other_features	MHS543
DP_00434584	-	1473	1435.672514619883	other_features	MHS543
DP_00437753	-	9	8.771929824561404	other_features	MHS543
DP_00440921	-	9	8.797653958944283	other_features	MHS543
DP_00447296	-	914	898.7217305801378	other_features	MHS543
DP_00472965	-	88	87.82435129740519	other_features	MHS543
DP_00473982	-	5	4.990019960079841	other_features	MHS543
DP_00487182	-	12	12.084592145015106	other_features	MHS543
DP_00491144	-	18	18.181818181818183	other_features	MHS543
DP_00505597	-	24	24.464831804281346	other_features	MHS543
DP_00535762	-	25	25.87991718426501	other_features	MHS543
DP_00538965	-	112	116.30321910695743	other_features	MHS543
DP_00550313	-	41	42.84221525600836	other_features	MHS543
DP_00563667	-	76	79.91587802313354	other_features	MHS543
DP_00565602	-	30	31.54574132492114	other_features	MHS543
DP_00605406	-	83	89.24731182795698	other_features	MHS543
DP_00608988	-	53	56.98924731182795	other_features	MHS543
DP_00618105	-	32	34.63203463203463	other_features	MHS543
DP_00621182	-	61	66.01731601731602	other_features	MHS543
DP_00625636	-	24	26.0586319218241	other_features	MHS543
DP_00645517	-	34	37.280701754385966	other_features	MHS543
DP_00651498	-	67	73.7073707370737	other_features	MHS543
