virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	7	11.115961006838354	S	C-5 cytosine-specific DNA methylase	MHS505	virus_OG
4QAIU|Virus	207	448.327735367049	S	HNH endonuclease	MHS505	virus_OG
4QAJ1|Virus	16	34.485295199423284	S	Domain of unknown function (DUF4355)	MHS505	virus_OG
4QAJ4|Virus	16	25.641025641025642	S	NA	MHS505	virus_OG
4QAJR|Virus	3	3.5714285714285716	S	NA	MHS505	virus_OG
4QAK6|Virus	3007	2756.725859123321	S	N-acetylmuramoyl-L-alanine amidase activity	MHS505	virus_OG
4QAKE|Virus	32	68.05518847098114	S	endonuclease activity	MHS505	virus_OG
4QAKM|Virus	174	171.11455799139432	S	DNA polymerase family A	MHS505	virus_OG
4QAKZ|Virus	309	81.10615129604332	S	N-acetyltransferase activity	MHS505	virus_OG
4QAMU|Virus	10	16.3051958183804	S	Baseplate J-like protein	MHS505	virus_OG
4QANQ|Virus	6	3.780718336483932	S	RNase H	MHS505	virus_OG
4QAPV|Virus	63	145.3939336211281	S	DNA binding	MHS505	virus_OG
4QAQV|Virus	44	73.73938741426426	S	protein disulfide oxidoreductase activity	MHS505	virus_OG
4QAR7|Virus	375	333.05565175491296	S	Phage portal protein, SPP1 Gp6-like	MHS505	virus_OG
4QARC|Virus	27	43.400102722136616	S	NA	MHS505	virus_OG
4QAU9|Virus	5	15.873015873015873	S	Single-strand binding protein family	MHS505	virus_OG
4QAUS|Virus	220	278.90921522955887	S	flavin adenine dinucleotide binding	MHS505	virus_OG
4QAUT|Virus	26	36.097114063215756	S	DNA ligase (ATP) activity	MHS505	virus_OG
4QAUX|Virus	13	29.885057471264368	S	NA	MHS505	virus_OG
4QAV0|Virus	70	116.23886262021936	S	NA	MHS505	virus_OG
4QAVB|Virus	9	16.186252771618626	S	defense response to bacterium	MHS505	virus_OG
4QAVQ|Virus	6	10.582010582010582	S	Phage major tail protein 2	MHS505	virus_OG
4QAW1|Virus	10	7.230657989877079	S	NA	MHS505	virus_OG
4QAWD|Virus	50	28.976730279854998	S	DNA polymerase type B, organellar and viral	MHS505	virus_OG
4QAWG|Virus	43	96.40426918792394	S	DnaB-like helicase C terminal domain	MHS505	virus_OG
4QAWN|Virus	5	20.098039215686274	S	Pfam:YdaS_antitoxin	MHS505	virus_OG
4QAXA|Virus	22	25.02088554720134	S	metallopeptidase activity	MHS505	virus_OG
4QAXN|Virus	6	10.204081632653061	S	D12 class N6 adenine-specific DNA methyltransferase	MHS505	virus_OG
4QAXQ|Virus	42	42.59475092808427	S	Ribonucleotide reductase, barrel domain	MHS505	virus_OG
4QAY9|Virus	699	357.1764983060372	S	hydrolase activity, acting on acid anhydrides	MHS505	virus_OG
4QAYN|Virus	3	4.716981132075472	S	Pfam:Phage_TTP_1	MHS505	virus_OG
4QAYT|Virus	10	14.88095238095238	S	Protein of unknown function (DUF3383)	MHS505	virus_OG
4QAYV|Virus	23	30.54448871181939	S	Phage portal protein	MHS505	virus_OG
4QAZF|Virus	4	9.00900900900901	S	Protein of unknwon function (DUF3310)	MHS505	virus_OG
4QAZJ|Virus	8	8.130081300813009	S	Phage portal protein, lambda family	MHS505	virus_OG
4QB02|Virus	5	6.858710562414267	S	NA	MHS505	virus_OG
4QB07|Virus	5	21.384362763673106	S	NA	MHS505	virus_OG
4QB0T|Virus	51	80.35398775480425	S	Protein of unknown function (DUF669)	MHS505	virus_OG
4QB1F|Virus	12	34.68852824716971	S	NA	MHS505	virus_OG
4QB31|Virus	1	3.436426116838488	S	E7 protein, Early protein	MHS505	virus_OG
4QB3E|Virus	57	125.82781456953641	S	Phage protein Gp19/Gp15/Gp42	MHS505	virus_OG
4QB40|Virus	144	49.77653438960576	S	DNA polymerase family B	MHS505	virus_OG
4QB49|Virus	17	11.494252873563218	S	Domain of unknown function (DUF4055)	MHS505	virus_OG
4QB4K|Virus	1	4.694835680751174	S	impB/mucB/samB family C-terminal domain	MHS505	virus_OG
4QB5I|Virus	505	419.98708750766446	S	N-methyltransferase activity	MHS505	virus_OG
4QB5N|Virus	16	21.947873799725652	S	NA	MHS505	virus_OG
