bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7I5|Bacteria	2	8.032128514056225	S	Psort location Cytoplasmic, score 8.96	MHS469	bacteria_OG
2Z7IA|Bacteria	11	16.237729425381723	S	Domain of unknown function (DUF1852)	MHS469	bacteria_OG
2Z7IB|Bacteria	7	24.048904979524007	S	NA	MHS469	bacteria_OG
2Z7IY|Bacteria	8	12.012987012987011	S	PFAM RagB SusD	MHS469	bacteria_OG
2Z7J1|Bacteria	8	11.204481792717088	S	Protein of unknown function (DUF2884)	MHS469	bacteria_OG
2Z7J3|Bacteria	5	12.82051282051282	S	Psort location CytoplasmicMembrane, score	MHS469	bacteria_OG
2Z7JA|Bacteria	5	7.898894154818326	S	Domain of unknown function (DUF4294)	MHS469	bacteria_OG
2Z7JF|Bacteria	36	37.640130552007946	S	gliding motility	MHS469	bacteria_OG
2Z7JT|Bacteria	40	39.09039603318387	P	2-keto-3-deoxygluconate:proton symporter activity	MHS469	bacteria_OG
2Z7JY|Bacteria	12	16.57813651589337	S	Phage major capsid protein E	MHS469	bacteria_OG
2Z7K3|Bacteria	1	3.8314176245210727	S	photosynthetic reaction center L subunit	MHS469	bacteria_OG
2Z7K9|Bacteria	42	38.01382079597676	S	Acid phosphatase	MHS469	bacteria_OG
2Z7KX|Bacteria	7	19.444444444444446	S	EcsC protein family	MHS469	bacteria_OG
2Z7MQ|Bacteria	10	11.376564277588168	S	Domain of unknown function (DUF4835)	MHS469	bacteria_OG
2Z7MU|Bacteria	7	9.201913001981472	S	SseB protein N-terminal domain	MHS469	bacteria_OG
2Z7N4|Bacteria	14	17.248466451653705	S	PFAM KilA, N-terminal APSES-type HTH, DNA-binding	MHS469	bacteria_OG
2Z7NH|Bacteria	3	4.166666666666667	S	Psort location Cytoplasmic, score	MHS469	bacteria_OG
2Z7P4|Bacteria	1	3.875968992248062	S	Choline/Carnitine o-acyltransferase	MHS469	bacteria_OG
2Z7PX|Bacteria	17	20.42321879246748	S	NA	MHS469	bacteria_OG
2Z7PZ|Bacteria	1	5.649717514124294	S	Psort location Cytoplasmic, score	MHS469	bacteria_OG
2Z7Q0|Bacteria	6	17.648641377454936	S	Protein of unknown function (DUF4127)	MHS469	bacteria_OG
2Z7QJ|Bacteria	38	41.059933930572804	S	Domain of unknown function (DUF5103)	MHS469	bacteria_OG
2Z7RJ|Bacteria	8	16.15181591762388	S	InterPro IPR011630	MHS469	bacteria_OG
2Z7RS|Bacteria	3536	7508.217779889048	S	Protein of unknown function (DUF2891)	MHS469	bacteria_OG
2Z7RU|Bacteria	9	13.100436681222707	S	NA	MHS469	bacteria_OG
2Z7S0|Bacteria	12	7.722007722007722	S	Gliding motility-associated protein GldM	MHS469	bacteria_OG
2Z7S1|Bacteria	4	4.761904761904762	S	adenylyltransferase	MHS469	bacteria_OG
2Z7SC|Bacteria	7	7.829977628635347	S	NA	MHS469	bacteria_OG
2Z7SE|Bacteria	2	8.438818565400844	S	malonate transporter	MHS469	bacteria_OG
2Z7SX|Bacteria	13	17.89732286357166	S	Gluconate 2-dehydrogenase	MHS469	bacteria_OG
2Z7SY|Bacteria	5	9.009009009009008	M	transferase activity, transferring acyl groups	MHS469	bacteria_OG
2Z7SZ|Bacteria	36	41.724376660091274	S	3-methyladenine DNA glycosylase	MHS469	bacteria_OG
2Z7T1|Bacteria	8	11.594202898550726	S	PFAM Suppressor of fused	MHS469	bacteria_OG
2Z7TA|Bacteria	18	23.52941176470588	S	Psort location Cytoplasmic, score 8.96	MHS469	bacteria_OG
2Z7TB|Bacteria	17	44.390410477367	S	5'-nucleotidase	MHS469	bacteria_OG
2Z7TI|Bacteria	8	22.095383054287165	S	NA	MHS469	bacteria_OG
2Z7TU|Bacteria	156	157.6189624493529	S	NA	MHS469	bacteria_OG
2Z7U0|Bacteria	6	16.99041699041699	S	Nitrile hydratase	MHS469	bacteria_OG
2Z7U1|Bacteria	10	17.70043135504983	S	porT protein	MHS469	bacteria_OG
2Z7U4|Bacteria	1665	3671.5764981530733	S	succinate dehydrogenase	MHS469	bacteria_OG
2Z7UD|Bacteria	3	3.4602076124567476	S	NA	MHS469	bacteria_OG
2Z7UG|Bacteria	17	33.49814334964823	S	Protein of unknown function (DUF2840)	MHS469	bacteria_OG
2Z7V0|Bacteria	26	25.31548304722712	S	Domain of unknown function (DUF4105)	MHS469	bacteria_OG
2Z7V1|Bacteria	1	4.273504273504273	S	NA	MHS469	bacteria_OG
2Z7V8|Bacteria	11	10.416666666666666	S	type ii restriction enzyme	MHS469	bacteria_OG
2Z7VI|Bacteria	3	12.86304638845236	S	Psort location Cytoplasmic, score	MHS469	bacteria_OG
2Z7VT|Bacteria	2	6.666666666666667	S	AIPR protein	MHS469	bacteria_OG
2Z7VY|Bacteria	9350	9031.07019109575	S	Psort location Cytoplasmic, score	MHS469	bacteria_OG
2Z7W5|Bacteria	4	5.128205128205128	S	membrane	MHS469	bacteria_OG
2Z7WE|Bacteria	4	7.1301247771836	S	NA	MHS469	bacteria_OG
2Z7WY|Bacteria	5	11.029711029711029	S	Domain of unknown function (DUF4856)	MHS469	bacteria_OG
2Z7XI|Bacteria	17	16.91542288557214	S	Glycosyl transferase family 90	MHS469	bacteria_OG
2Z7XW|Bacteria	48	47.75842787153722	S	Psort location Cytoplasmic, score 8.96	MHS469	bacteria_OG
2Z7Y7|Bacteria	52	61.48499331894337	S	NA	MHS469	bacteria_OG
2Z7YR|Bacteria	20	26.476971414042353	S	NA	MHS469	bacteria_OG
2Z7Z6|Bacteria	34	26.289268221905893	S	Phage portal protein, SPP1 family	MHS469	bacteria_OG
2Z7ZQ|Bacteria	1	3.4013605442176873	S	NA	MHS469	bacteria_OG
2Z7ZR|Bacteria	12	10.230179028132993	S	SIR2-like domain	MHS469	bacteria_OG
2Z7ZS|Bacteria	10	12.77139208173691	S	K COG5665 CCR4-NOT transcriptional regulation complex, NOT5 subunit	MHS469	bacteria_OG
