other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	8	8.88888888888889	S	Source PGD	MHS535	other_OG
1MDJP|Others	16	13.366750208855471	J	Exosome complex exonuclease MTR3. Source PGD	MHS535	other_OG
23WMZ|Others	6	21.276595744680854	-	-	MHS535	other_OG
2D2A7|Others	1	3.4013605442176873	S	Transposase family tnp2	MHS535	other_OG
2NBM6|Others	78	86.09673707488929	E	-	MHS535	other_OG
2RZGN|Others	17	8.664627930682977	S	plant mutator transposase zinc finger	MHS535	other_OG
2S4G3|Others	48	156.03712132084533	-	-	MHS535	other_OG
2S5UM|Others	90	107.29862705141142	C	LAGLIDADG endonuclease	MHS535	other_OG
2SD59|Others	3	11.904761904761905	-	-	MHS535	other_OG
2SEYV|Others	3	8	-	-	MHS535	other_OG
2SF6P|Others	1	4.329004329004329	-	-	MHS535	other_OG
2SGDU|Others	2	9.25925925925926	-	-	MHS535	other_OG
2SXZZ|Others	10	12.165450121654501	-	-	MHS535	other_OG
2SYPF|Others	4	10.498687664041995	L	Replication protein	MHS535	other_OG
34HDD|Others	2	6.872852233676976	E	Belongs to the aldehyde dehydrogenase family	MHS535	other_OG
34HVD|Others	1	4.566210045662101	H	Tetrapyrrole (Corrin/Porphyrin) Methylases	MHS535	other_OG
34J8E|Others	2	4.016064257028113	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	MHS535	other_OG
34JFK|Others	5	22.316384180790962	KT	C-terminal domain on Strawberry notch homologue	MHS535	other_OG
34JVS|Others	1	4.566210045662101	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	MHS535	other_OG
34K08|Others	1	3.9682539682539684	C	response to herbicide	MHS535	other_OG
