other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	255	283.3333333333333	S	Source PGD	MHS530	other_OG
1MBRQ|Others	64	222.22222222222223	S	Source PGD	MHS530	other_OG
1MC7T|Others	4	9.732360097323602	I	Fatty acyl-CoA reductase. Source PGD	MHS530	other_OG
1MDJP|Others	109	91.0609857978279	J	Exosome complex exonuclease MTR3. Source PGD	MHS530	other_OG
1MDRW|Others	1	3.623188405797101	U	Source PGD	MHS530	other_OG
1MEH9|Others	30	106.77626467100151	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS530	other_OG
1MERW|Others	6	16.949152542372882	S	function. Source PGD	MHS530	other_OG
1MFAQ|Others	37	116.35220125786164	S	Source PGD	MHS530	other_OG
1MFKV|Others	4	10.666666666666666	L	Origin recognition complex subunit. Source PGD	MHS530	other_OG
1MFXH|Others	5	10.351966873706004	E	Urease. Source PGD	MHS530	other_OG
1MGDI|Others	74	47.803617571059434	L	DNA mismatch repair protein MLH3. Source PGD	MHS530	other_OG
1MGMC|Others	32	45.39007092198582	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS530	other_OG
1MH8V|Others	23	58.080808080808076	O	Source PGD	MHS530	other_OG
1MI1Z|Others	4	14.9812734082397	S	function. Source PGD	MHS530	other_OG
23PUF|Others	93	235.7546716968419	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS530	other_OG
23Q07|Others	16	15.023474178403756	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	MHS530	other_OG
23R7U|Others	1	4.219409282700422	K	PFAM helix-turn-helix domain protein	MHS530	other_OG
23SFC|Others	7	12.612612612612612	P	Cation transporting ATPase, C-terminus	MHS530	other_OG
23TA6|Others	5	13.774104683195592	P	COG3119 Arylsulfatase A and related enzymes	MHS530	other_OG
23TM2|Others	64	46.68125455871627	H	COG0476 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	MHS530	other_OG
23U59|Others	33	105.76923076923077	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	MHS530	other_OG
23UA2|Others	24	70.94367973382705	O	Belongs to the serpin family	MHS530	other_OG
23VIY|Others	6	16.528925619834713	E	Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP	MHS530	other_OG
23WMZ|Others	50	165.15399494122897	-	-	MHS530	other_OG
23WNV|Others	1	4.219409282700422	O	COG0695 Glutaredoxin and related proteins	MHS530	other_OG
29M9D|Others	26	25.870646766169155	S	C-5 cytosine-specific DNA methylase	MHS530	other_OG
2D0Q5|Others	6	27.027027027027028	S	RF-1 domain	MHS530	other_OG
2EWZ9|Others	5	15.292788020060748	S	Probable Zinc-ribbon domain	MHS530	other_OG
