fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	840	894.5922434564425	L	Dna repair helicase rad25	MHS488	fungi_OG
3NTVI|Fungi	641	626.4689100429015	I	cytomegalovirus gh-receptor family protein	MHS488	fungi_OG
3NTVJ|Fungi	3	5.3475935828877	A	RNA recognition domain-containing protein	MHS488	fungi_OG
3NTVK|Fungi	1242	880.4076428532389	I	Cral trio domain protein	MHS488	fungi_OG
3NTVM|Fungi	357	390.28163069240304	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS488	fungi_OG
3NTVQ|Fungi	478	490.55305446394203	S	mRNA processing protein	MHS488	fungi_OG
3NTVR|Fungi	321	621.5749496581227	F	Golgi to endosome transport protein	MHS488	fungi_OG
3NTVT|Fungi	3	5.3475935828877	O	leucine carboxyl methyltransferase	MHS488	fungi_OG
3NTVW|Fungi	222	486.54982361148876	U	snare protein	MHS488	fungi_OG
3NTVY|Fungi	777	716.2024050362904	G	Fructose-2,6-bisphosphatase	MHS488	fungi_OG
3NTVZ|Fungi	374	554.6701945003147	E	dioxygenase	MHS488	fungi_OG
3NTW3|Fungi	1931	1941.2286170427967	T	transporter	MHS488	fungi_OG
3NTW4|Fungi	482	399.6937035784882	H	Thiamine biosynthetic bifunctional	MHS488	fungi_OG
3NTW5|Fungi	1288	1574.3044494050378	B	histone deacetylase	MHS488	fungi_OG
3NTW8|Fungi	1748	1019.8563115833326	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS488	fungi_OG
3NTW9|Fungi	135	330.5621849452857	J	Belongs to the universal ribosomal protein uL5 family	MHS488	fungi_OG
3NTWB|Fungi	162	256.66869985399626	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS488	fungi_OG
3NTWD|Fungi	371	519.5406607967827	T	serine threonine-protein kinase	MHS488	fungi_OG
3NTWE|Fungi	283	344.06297933431455	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS488	fungi_OG
3NTWF|Fungi	865	492.60279613488984	B	histone deacetylase	MHS488	fungi_OG
3NTWG|Fungi	561	413.90547162935064	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS488	fungi_OG
3NTWH|Fungi	434	609.640513884651	J	Belongs to the universal ribosomal protein uS5 family	MHS488	fungi_OG
3NTWM|Fungi	1976	1812.412382552284	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS488	fungi_OG
3NTWN|Fungi	354	661.2929267449838	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS488	fungi_OG
3NTWQ|Fungi	469	600.5950884203681	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS488	fungi_OG
3NTWS|Fungi	516	539.1761648551809	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS488	fungi_OG
3NTWU|Fungi	571	529.4873876746751	T	serine threonine-protein phosphatase	MHS488	fungi_OG
3NTWW|Fungi	359	599.1304438323002	S	Mitochondrial protein	MHS488	fungi_OG
3NTWY|Fungi	544	660.3376485632681	T	STE STE20 PAKA protein kinase	MHS488	fungi_OG
3NTX1|Fungi	1522	802.0985946684557	K	phd transcription factor	MHS488	fungi_OG
3NTX5|Fungi	127	188.14814814814812	E	Prephenate dehydratase	MHS488	fungi_OG
3NTX6|Fungi	1138	771.5055951498615	UY	Nuclear pore complex	MHS488	fungi_OG
