virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	77	83.5096189700444	S	C-5 cytosine-specific DNA methylase	MHS573	virus_OG
4QAIK|Virus	63	121.19341087014696	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS573	virus_OG
4QAIU|Virus	26	57.621047655411914	S	HNH endonuclease	MHS573	virus_OG
4QAJ5|Virus	13	14.3014301430143	S	Major capsid protein Gp23	MHS573	virus_OG
4QAK6|Virus	5683	4782.947220578715	S	N-acetylmuramoyl-L-alanine amidase activity	MHS573	virus_OG
4QAKE|Virus	63	177.4509499822163	S	endonuclease activity	MHS573	virus_OG
4QAKM|Virus	66	88.58065435562023	S	DNA polymerase family A	MHS573	virus_OG
4QAKZ|Virus	131	56.552268674897505	S	N-acetyltransferase activity	MHS573	virus_OG
4QAPV|Virus	66	86.54158830848732	S	DNA binding	MHS573	virus_OG
4QAQ9|Virus	2	5.649717514124294	S	NA	MHS573	virus_OG
4QAQE|Virus	151	172.90598870555286	S	Phage integrase family	MHS573	virus_OG
4QAQQ|Virus	26	56.672644070121805	S	T4-like virus tail tube protein gp19	MHS573	virus_OG
4QAQV|Virus	97	168.10672488980128	S	protein disulfide oxidoreductase activity	MHS573	virus_OG
4QAR1|Virus	22	34.42879499217527	S	ATPase activity	MHS573	virus_OG
4QAR6|Virus	13	24.208566108007446	L	dUTP diphosphatase activity	MHS573	virus_OG
4QAR7|Virus	773	644.8996086092553	S	Phage portal protein, SPP1 Gp6-like	MHS573	virus_OG
4QASK|Virus	5	14.245014245014247	S	Pfam:T4-gp15_tss	MHS573	virus_OG
4QASV|Virus	4	10.025062656641603	S	recA bacterial DNA recombination protein	MHS573	virus_OG
4QAT0|Virus	14	18.414182583446546	S	NA	MHS573	virus_OG
4QATC|Virus	22	27.883396704689478	S	NA	MHS573	virus_OG
4QAU9|Virus	15	30.12912140270631	S	Single-strand binding protein family	MHS573	virus_OG
4QAWD|Virus	489	516.1870390087269	S	DNA polymerase type B, organellar and viral	MHS573	virus_OG
4QAWG|Virus	266	389.29430418348477	S	DnaB-like helicase C terminal domain	MHS573	virus_OG
4QAWI|Virus	1	4.901960784313726	S	Pfam:Peptidase_S77	MHS573	virus_OG
4QAWW|Virus	4	10.498687664041995	S	NA	MHS573	virus_OG
4QAX8|Virus	25	28.836716093525432	S	calcium ion binding	MHS573	virus_OG
4QAX9|Virus	4	8.602150537634408	S	T4 bacteriophage base plate protein	MHS573	virus_OG
4QAXQ|Virus	16	33.333333333333336	S	Ribonucleotide reductase, barrel domain	MHS573	virus_OG
4QAXV|Virus	4	10.582010582010582	S	YopX protein	MHS573	virus_OG
4QAXW|Virus	35	85.81181682826742	S	Minor capsid protein from bacteriophage	MHS573	virus_OG
4QAY9|Virus	30	34.36552829693595	S	hydrolase activity, acting on acid anhydrides	MHS573	virus_OG
4QAYN|Virus	2	4.040404040404041	S	Pfam:Phage_TTP_1	MHS573	virus_OG
4QAYQ|Virus	24	36.799039445012674	S	Domain of unknown function (DUF2479)	MHS573	virus_OG
4QAYV|Virus	46	38.73472759290525	S	Phage portal protein	MHS573	virus_OG
4QAZF|Virus	3	6.25	S	Protein of unknwon function (DUF3310)	MHS573	virus_OG
4QB0C|Virus	4	8.547008547008547	S	Endodeoxyribonuclease RusA	MHS573	virus_OG
4QB0W|Virus	12	31.382656155245606	S	Protein of unknown function (DUF1064)	MHS573	virus_OG
4QB1F|Virus	7	25.342039800995025	S	NA	MHS573	virus_OG
4QB1K|Virus	8	24.922118380062305	S	Gene 25-like lysozyme	MHS573	virus_OG
4QB3E|Virus	24	63.492063492063494	S	Phage protein Gp19/Gp15/Gp42	MHS573	virus_OG
4QB3I|Virus	2	5.5096418732782375	S	NA	MHS573	virus_OG
4QB3P|Virus	1	3.367003367003367	S	Pfam:Phage_holin_2_3	MHS573	virus_OG
4QB40|Virus	188	188.8462043553928	S	DNA polymerase family B	MHS573	virus_OG
4QB49|Virus	7	6.013745704467354	S	Domain of unknown function (DUF4055)	MHS573	virus_OG
4QB4E|Virus	9	20.54794520547945	S	NA	MHS573	virus_OG
4QB4T|Virus	19	13.768115942028986	S	NA	MHS573	virus_OG
4QB5I|Virus	197	174.53481921589366	S	N-methyltransferase activity	MHS573	virus_OG
4QB6U|Virus	27	92.78350515463919	S	Terminase small subunit	MHS573	virus_OG
4QB9J|Virus	529	287.08181863041176	S	NA	MHS573	virus_OG
4QB9S|Virus	11	24.962639065699893	S	Phage major capsid protein E	MHS573	virus_OG
4QB9Y|Virus	107	82.47036345019055	S	hydrolase activity, acting on acid anhydrides	MHS573	virus_OG
4QBA1|Virus	56	47.61904761904762	S	Putative transposase DNA-binding domain	MHS573	virus_OG
4QBAA|Virus	9	8.595988538681949	S	NA	MHS573	virus_OG
4QBAD|Virus	3	10.75268817204301	S	Transposase domain (DUF772)	MHS573	virus_OG
4QBBW|Virus	8	25.892408245349422	S	NA	MHS573	virus_OG
4QBC7|Virus	6	23.25581395348837	S	Pfam:Phage_clamp_A	MHS573	virus_OG
