bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HX|Bacteria	15	15.822784810126583	S	TraU protein	MHS575	bacteria_OG
2Z7IB|Bacteria	4	4.566210045662101	S	NA	MHS575	bacteria_OG
2Z7IK|Bacteria	17	17.48971193415638	S	Protein of unknown function (DUF1861)	MHS575	bacteria_OG
2Z7J9|Bacteria	4	4.744958481613286	S	Protein of unknown function (DUF2797)	MHS575	bacteria_OG
2Z7JT|Bacteria	5	4.930966469428008	P	2-keto-3-deoxygluconate:proton symporter activity	MHS575	bacteria_OG
2Z7K3|Bacteria	3	3.6363636363636367	S	photosynthetic reaction center L subunit	MHS575	bacteria_OG
2Z7KS|Bacteria	3	5.050505050505051	S	cellular response to DNA damage stimulus	MHS575	bacteria_OG
2Z7NA|Bacteria	17	12.82051282051282	S	Psort location CytoplasmicMembrane, score	MHS575	bacteria_OG
2Z7PS|Bacteria	11	19.721413097000912	S	Protein of unknown function (DUF2895)	MHS575	bacteria_OG
2Z7QE|Bacteria	7	7.882882882882883	S	Protein of unknown function (DUF3438)	MHS575	bacteria_OG
2Z7QZ|Bacteria	20	32.620032620032624	S	NA	MHS575	bacteria_OG
2Z7R6|Bacteria	1	5.649717514124294	S	NA	MHS575	bacteria_OG
2Z7RS|Bacteria	238	524.7157324836671	S	Protein of unknown function (DUF2891)	MHS575	bacteria_OG
2Z7RU|Bacteria	2	3.745318352059925	S	NA	MHS575	bacteria_OG
2Z7RY|Bacteria	10	9.009009009009008	S	NA	MHS575	bacteria_OG
2Z7S6|Bacteria	33	33.60556819489152	S	Protein of unknown function (DUF2493)	MHS575	bacteria_OG
2Z7SA|Bacteria	5	7.15307582260372	S	transfer protein	MHS575	bacteria_OG
2Z7SE|Bacteria	7	9.07911802853437	S	malonate transporter	MHS575	bacteria_OG
2Z7SI|Bacteria	8	9.291521486643438	S	Protein of unknown function (DUF3388)	MHS575	bacteria_OG
2Z7TF|Bacteria	1	4.830917874396135	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS575	bacteria_OG
2Z7TU|Bacteria	5	5.359056806002143	S	NA	MHS575	bacteria_OG
2Z7U4|Bacteria	411	780.0382044122099	S	succinate dehydrogenase	MHS575	bacteria_OG
2Z7UG|Bacteria	2	3.603603603603603	S	Protein of unknown function (DUF2840)	MHS575	bacteria_OG
2Z7V8|Bacteria	6	10.33462284192851	S	type ii restriction enzyme	MHS575	bacteria_OG
2Z7VY|Bacteria	693	625.7286009054922	S	Psort location Cytoplasmic, score	MHS575	bacteria_OG
2Z7W7|Bacteria	4	4.662004662004662	S	NA	MHS575	bacteria_OG
2Z7WW|Bacteria	11	6.310958118187034	S	NA	MHS575	bacteria_OG
2Z7YC|Bacteria	9	12.129424056418962	S	Type-F conjugative transfer system pilin assembly protein TrbC	MHS575	bacteria_OG
2Z802|Bacteria	88	229.49004778120957	S	phage tail protein	MHS575	bacteria_OG
2Z80V|Bacteria	24	28.63990944107081	E	histidine decarboxylase	MHS575	bacteria_OG
2Z81W|Bacteria	8	7.366482504604051	S	Phage X family	MHS575	bacteria_OG
2Z824|Bacteria	8	13.88888888888889	S	Protein of unknown function (DUF3158)	MHS575	bacteria_OG
2Z82U|Bacteria	3	4.739336492890995	S	RES domain	MHS575	bacteria_OG
2Z839|Bacteria	2	7.246376811594202	S	Phage portal protein, SPP1 Gp6-like	MHS575	bacteria_OG
2Z83I|Bacteria	3291	2608.491110336838	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS575	bacteria_OG
2Z84X|Bacteria	5	6.5359477124183005	S	Neutral alkaline nonlysosomal ceramidase	MHS575	bacteria_OG
2Z854|Bacteria	14	17.152690061691104	S	membrane	MHS575	bacteria_OG
2Z85G|Bacteria	26	14.764338444065872	S	NA	MHS575	bacteria_OG
2Z85X|Bacteria	1	4.566210045662101	S	NA	MHS575	bacteria_OG
2Z874|Bacteria	24	19.32367149758454	S	NA	MHS575	bacteria_OG
2Z87B|Bacteria	1	3.5087719298245617	S	NA	MHS575	bacteria_OG
2Z87P|Bacteria	4	4.077471967380224	C	photosynthetic electron transport in photosystem II	MHS575	bacteria_OG
2Z87Q|Bacteria	8	12.121212121212121	S	NHase catalyzes the hydration of various nitrile compounds to the corresponding amides	MHS575	bacteria_OG
2Z88M|Bacteria	9	7.5376884422110555	S	NA	MHS575	bacteria_OG
2Z88T|Bacteria	19	16.994014216236437	S	NA	MHS575	bacteria_OG
