other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
23WMZ|Others	65	211.05490254426425	-	-	MHS544	other_OG
2D0Q5|Others	1	4.504504504504505	S	RF-1 domain	MHS544	other_OG
2NBM6|Others	923	1018.0342967148622	E	-	MHS544	other_OG
2SD59|Others	2	7.936507936507937	-	-	MHS544	other_OG
34K17|Others	1	4.166666666666667	O	Belongs to the AAA ATPase family	MHS544	other_OG
38C1V|Others	7	13.48747591522158	T	dendrite self-avoidance	MHS544	other_OG
38FIR|Others	2	6.410256410256411	E	Trifunctional enzyme bearing the Gln amidotransferase (GATase) domain of anthranilate synthase, indole-glycerolphosphate synthase, and phosphoribosylanthranilate isomerase activities	MHS544	other_OG
3ATCV|Others	2	4.535147392290249	T	Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR)	MHS544	other_OG
3B93Y|Others	12	34.45258445258445	P	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium	MHS544	other_OG
3B940|Others	2	4.219409282700422	B	H3K27me3 modified histone binding	MHS544	other_OG
3B94A|Others	4	7.532956685499058	C	regulation of acid-sensing ion channel activity	MHS544	other_OG
3B94I|Others	1	3.436426116838488	U	positive regulation of TOR signaling	MHS544	other_OG
3B95B|Others	2	4.504504504504505	L	hydrolase activity	MHS544	other_OG
3B95D|Others	4	12.129088152479966	K	methyltransferase activity	MHS544	other_OG
3B95K|Others	1	4.504504504504505	T	Rab GTPase binding	MHS544	other_OG
3B95W|Others	2	7.168458781362006	I	very-long-chain enoyl-CoA reductase activity	MHS544	other_OG
3B96F|Others	2	4.694835680751174	K	GA binding protein transcription factor beta subunit	MHS544	other_OG
3B96H|Others	1	5.847953216374268	G	beta-galactosidase activity	MHS544	other_OG
3B97H|Others	1	4.566210045662101	I	acid phosphatase activity	MHS544	other_OG
3B97J|Others	3	5.714285714285714	A	helicase activity	MHS544	other_OG
3B97K|Others	2	3.8535645472061657	S	Cadherin repeats.	MHS544	other_OG
3B97V|Others	2	3.9215686274509802	T	Adp-ribosylation factor	MHS544	other_OG
3B97W|Others	2	3.898635477582846	K	DNA-directed 5'-3' RNA polymerase activity	MHS544	other_OG
3B984|Others	1	5.376344086021505	T	Cell adhesion molecule	MHS544	other_OG
3B988|Others	4	7.575757575757575	CE	3-hydroxymethyl-3-methylglutaryl-CoA lyase	MHS544	other_OG
3B99C|Others	4	18.779342723004696	A	negative regulation of DNA damage checkpoint	MHS544	other_OG
3B99I|Others	2	4.166666666666667	K	Nuclear receptor subfamily 6, group A, member	MHS544	other_OG
3B99N|Others	4	5.5096418732782375	NT	motor activity	MHS544	other_OG
3B99T|Others	6	11.1731843575419	O	thiol-dependent ubiquitin-specific protease activity	MHS544	other_OG
3B9AA|Others	2	4.040404040404041	S	protein-glutamine gamma-glutamyltransferase activity	MHS544	other_OG
3B9B8|Others	2	3.9447731755424065	K	Transcription factor	MHS544	other_OG
3B9BU|Others	3	5.025125628140704	K	gamete generation	MHS544	other_OG
3B9BW|Others	1	4.219409282700422	O	ATP binding	MHS544	other_OG
3B9BY|Others	2	7.575757575757575	S	UFM1 transferase activity	MHS544	other_OG
3B9C9|Others	3	8.696386355960824	G	alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	MHS544	other_OG
3B9DY|Others	7	13.879536101758323	T	guanylate cyclase activity	MHS544	other_OG
3B9EA|Others	7	7.3145245559038665	T	semaphorin receptor binding	MHS544	other_OG
3B9EP|Others	4	4.866180048661801	T	Rho guanyl-nucleotide exchange factor activity	MHS544	other_OG
3B9FC|Others	2	3.898635477582846	Q	3-hydroxybutyrate dehydrogenase activity	MHS544	other_OG
3B9FF|Others	5	5.324813631522897	F	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	MHS544	other_OG
3B9FR|Others	2	3.663003663003663	D	regulation of cell cycle	MHS544	other_OG
3B9FX|Others	10	21.260721551981497	D	response to cell cycle checkpoint signaling	MHS544	other_OG
3B9FZ|Others	1	5.555555555555555	MPT	Belongs to the transient receptor (TC 1.A.4) family	MHS544	other_OG
3B9G8|Others	4	7.619047619047619	PT	voltage-gated calcium channel activity	MHS544	other_OG
3B9GE|Others	4	10.666666666666666	T	protein-hormone receptor activity	MHS544	other_OG
3B9GI|Others	3	5.319148936170214	Y	Tho complex	MHS544	other_OG
3B9GR|Others	2	3.8095238095238093	S	intracellular chloride channel activity	MHS544	other_OG
3B9GV|Others	4	5.228758169934641	-	-	MHS544	other_OG
3B9GZ|Others	3	12.658227848101266	O	ubiquitin binding	MHS544	other_OG
3B9H4|Others	7	29.91452991452991	W	alpha-catenin binding	MHS544	other_OG
3B9HD|Others	1	3.7037037037037033	A	splicing factor 3a, subunit 1	MHS544	other_OG
3B9HJ|Others	1	4.11522633744856	J	ribosomal protein, S9	MHS544	other_OG
3B9HM|Others	1	3.3333333333333335	P	intracellular sodium activated potassium channel activity	MHS544	other_OG
3B9I2|Others	2	5.376344086021505	E	Metalloendopeptidase activity. It is involved in the biological process described with proteolysis	MHS544	other_OG
3B9I5|Others	1	3.745318352059925	P	voltage-gated sodium channel activity	MHS544	other_OG
3B9IK|Others	2	4.385964912280701	S	protein serine/threonine phosphatase inhibitor activity	MHS544	other_OG
3B9IR|Others	17	31.642702907306457	T	myosin light chain kinase activity	MHS544	other_OG
3B9JA|Others	1	5.555555555555555	Q	L-iditol 2-dehydrogenase activity	MHS544	other_OG
3B9JF|Others	2	4.219409282700422	ET	gamma-aminobutyric acid:proton symporter activity	MHS544	other_OG
3B9JT|Others	2	6.666666666666667	CK	trans-2-enoyl-CoA reductase	MHS544	other_OG
3B9K1|Others	4	8.602150537634408	J	aspartyl-tRNA synthetase 2, mitochondrial	MHS544	other_OG
3B9KB|Others	1	4.219409282700422	O	Vesicle-fusing ATPase	MHS544	other_OG
3B9KF|Others	2	4.535147392290249	O	protein-disulfide reductase activity	MHS544	other_OG
3B9M4|Others	1	5.05050505050505	U	emp24/gp25L/p24 family/GOLD	MHS544	other_OG
3B9N2|Others	2	4.535147392290249	S	TBC1 domain family member	MHS544	other_OG
3B9N7|Others	2	4.11522633744856	J	translation activator activity	MHS544	other_OG
3B9NC|Others	1	3.9682539682539684	O	protein tag	MHS544	other_OG
3B9NZ|Others	12	23.747958628198152	TZ	positive regulation of chromatin-mediated maintenance of transcription	MHS544	other_OG
3B9P6|Others	1	3.436426116838488	O	ubiquitin-dependent ERAD pathway	MHS544	other_OG
3B9QS|Others	1	4.444444444444445	T	1-phosphatidylinositol-4-phosphate 3-kinase activity	MHS544	other_OG
3B9QY|Others	2	3.436426116838488	K	Lim homeobox	MHS544	other_OG
3B9RX|Others	4	9.324009324009324	O	Heparan sulfate 2-o-sulfotransferase	MHS544	other_OG
3B9S5|Others	8	21.85792349726776	A	Belongs to the DEAD box helicase family	MHS544	other_OG
3B9SG|Others	5	8.09843077884315	U	phosphatidylinositol-4-phosphate binding	MHS544	other_OG
3B9SJ|Others	1	3.623188405797101	H	2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity	MHS544	other_OG
3B9U7|Others	1	3.4013605442176873	U	platelet alpha granule organization	MHS544	other_OG
3B9UT|Others	3	7.246376811594203	K	Transcription factor	MHS544	other_OG
3B9UX|Others	2	7.575757575757575	T	Belongs to the PI3 PI4-kinase family	MHS544	other_OG
3B9V6|Others	1	5.376344086021505	A	Belongs to the DEAD box helicase family	MHS544	other_OG
3B9V9|Others	1	3.584229390681003	I	zinc ion binding	MHS544	other_OG
3B9VC|Others	2	4.329004329004329	B	histone demethylase activity (H4-K20 specific)	MHS544	other_OG
3B9VH|Others	2	5.128205128205128	E	threonine aspartase 1	MHS544	other_OG
3B9W5|Others	3	5.154639175257732	S	tetracycline transmembrane transporter activity	MHS544	other_OG
