fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	603	616.5941227540548	L	Dna repair helicase rad25	MHS528	fungi_OG
3NTVI|Fungi	554	469.3771842824702	I	cytomegalovirus gh-receptor family protein	MHS528	fungi_OG
3NTVK|Fungi	1362	972.0514018117602	I	Cral trio domain protein	MHS528	fungi_OG
3NTVM|Fungi	325	346.4603615938236	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS528	fungi_OG
3NTVQ|Fungi	413	474.95146553036733	S	mRNA processing protein	MHS528	fungi_OG
3NTVR|Fungi	292	447.91780822369424	F	Golgi to endosome transport protein	MHS528	fungi_OG
3NTVW|Fungi	157	356.7806778240349	U	snare protein	MHS528	fungi_OG
3NTVY|Fungi	446	497.1611525679143	G	Fructose-2,6-bisphosphatase	MHS528	fungi_OG
3NTVZ|Fungi	210	345.3693711501811	E	dioxygenase	MHS528	fungi_OG
3NTW3|Fungi	866	820.014351699121	T	transporter	MHS528	fungi_OG
3NTW4|Fungi	411	432.2343707805632	H	Thiamine biosynthetic bifunctional	MHS528	fungi_OG
3NTW5|Fungi	1391	1332.0750147667754	B	histone deacetylase	MHS528	fungi_OG
3NTW8|Fungi	1597	842.8975631513799	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS528	fungi_OG
3NTW9|Fungi	77	212.084602162428	J	Belongs to the universal ribosomal protein uL5 family	MHS528	fungi_OG
3NTWB|Fungi	79	112.36705418513883	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS528	fungi_OG
3NTWD|Fungi	327	432.0417508802859	T	serine threonine-protein kinase	MHS528	fungi_OG
3NTWE|Fungi	415	507.6130871290988	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS528	fungi_OG
3NTWF|Fungi	731	586.3859772076944	B	histone deacetylase	MHS528	fungi_OG
3NTWG|Fungi	371	295.87534473836007	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS528	fungi_OG
3NTWH|Fungi	392	457.3557673132193	J	Belongs to the universal ribosomal protein uS5 family	MHS528	fungi_OG
3NTWI|Fungi	2	3.5087719298245617	Q	acetyl-CoA synthetase-like protein	MHS528	fungi_OG
