virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	23	25.41390096894789	S	C-5 cytosine-specific DNA methylase	MHS549	virus_OG
4QAIU|Virus	115	199.7907354720984	S	HNH endonuclease	MHS549	virus_OG
4QAJ1|Virus	10	18.621973929236496	S	Domain of unknown function (DUF4355)	MHS549	virus_OG
4QAJ4|Virus	26	19.1740412979351	S	NA	MHS549	virus_OG
4QAJ5|Virus	1	3.436426116838488	S	Major capsid protein Gp23	MHS549	virus_OG
4QAK6|Virus	1135	886.3482937192354	S	N-acetylmuramoyl-L-alanine amidase activity	MHS549	virus_OG
4QAKA|Virus	3	7.352941176470589	S	sigma factor activity	MHS549	virus_OG
4QAKE|Virus	173	284.87350691556895	S	endonuclease activity	MHS549	virus_OG
4QAKM|Virus	130	158.50946465070263	S	DNA polymerase family A	MHS549	virus_OG
4QAMU|Virus	16	27.139775092120587	S	Baseplate J-like protein	MHS549	virus_OG
4QAPV|Virus	28	49.12280701754386	S	DNA binding	MHS549	virus_OG
4QAQE|Virus	2	3.5650623885918	S	Phage integrase family	MHS549	virus_OG
4QAQV|Virus	13	35.898623119656065	S	protein disulfide oxidoreductase activity	MHS549	virus_OG
4QAR1|Virus	19	38.37535014005602	S	ATPase activity	MHS549	virus_OG
4QAR6|Virus	49	110.46151746837765	L	dUTP diphosphatase activity	MHS549	virus_OG
4QAR7|Virus	94	75.82483542748652	S	Phage portal protein, SPP1 Gp6-like	MHS549	virus_OG
4QARC|Virus	9	11.363636363636363	S	NA	MHS549	virus_OG
4QASV|Virus	14	11.874469889737064	S	recA bacterial DNA recombination protein	MHS549	virus_OG
4QATP|Virus	5	12.873007010360444	S	NA	MHS549	virus_OG
4QAU9|Virus	2	4.385964912280701	S	Single-strand binding protein family	MHS549	virus_OG
4QAUM|Virus	6	14.084507042253522	S	Early Protein (E6)	MHS549	virus_OG
4QAUS|Virus	26	42.03582810613157	S	flavin adenine dinucleotide binding	MHS549	virus_OG
4QAUT|Virus	32	53.84608837520005	S	DNA ligase (ATP) activity	MHS549	virus_OG
4QAV0|Virus	5	18.315018315018314	S	NA	MHS549	virus_OG
4QAW1|Virus	22	20.382733469522424	S	NA	MHS549	virus_OG
4QAWD|Virus	29	34.59001780533383	S	DNA polymerase type B, organellar and viral	MHS549	virus_OG
4QAWG|Virus	154	200.96659129984525	S	DnaB-like helicase C terminal domain	MHS549	virus_OG
4QAWN|Virus	2	7.8431372549019605	S	Pfam:YdaS_antitoxin	MHS549	virus_OG
4QAX0|Virus	4	6.289308176100628	S	virus tail	MHS549	virus_OG
4QAX8|Virus	14	23.330912149823686	S	calcium ion binding	MHS549	virus_OG
4QAXA|Virus	68	61.60150078348103	S	metallopeptidase activity	MHS549	virus_OG
4QAXQ|Virus	5	6.038647342995169	S	Ribonucleotide reductase, barrel domain	MHS549	virus_OG
4QAXX|Virus	4	7.448789571694599	S	Phage terminase large subunit (GpA)	MHS549	virus_OG
4QAY9|Virus	320	385.5688447823926	S	hydrolase activity, acting on acid anhydrides	MHS549	virus_OG
4QAYN|Virus	12	20.304568527918782	S	Pfam:Phage_TTP_1	MHS549	virus_OG
4QAYT|Virus	14	13.257575757575758	S	Protein of unknown function (DUF3383)	MHS549	virus_OG
4QAYV|Virus	67	69.3985947772758	S	Phage portal protein	MHS549	virus_OG
4QAZF|Virus	7	32.248342374924654	S	Protein of unknwon function (DUF3310)	MHS549	virus_OG
4QB07|Virus	5	12.72264631043257	S	NA	MHS549	virus_OG
4QB0T|Virus	42	73.92908352040054	S	Protein of unknown function (DUF669)	MHS549	virus_OG
4QB1F|Virus	2	9.86235277423017	S	NA	MHS549	virus_OG
4QB3I|Virus	3	6.944444444444445	S	NA	MHS549	virus_OG
4QB3X|Virus	11	18.083947244312178	S	VWA-like domain (DUF2201)	MHS549	virus_OG
4QB40|Virus	21	26.415916352018588	S	DNA polymerase family B	MHS549	virus_OG
4QB49|Virus	14	10.189228529839882	S	Domain of unknown function (DUF4055)	MHS549	virus_OG
4QB51|Virus	3	8.19672131147541	S	NA	MHS549	virus_OG
4QB5I|Virus	249	242.18919984144313	S	N-methyltransferase activity	MHS549	virus_OG
4QB67|Virus	54	68.4153292993072	S	Podovirus DNA encapsidation protein (Gp16)	MHS549	virus_OG
